id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
1702,Sandy,Compost,Arid,73,Integrated Pest Management,Winter,Tomato,31C,Overdone,FarmGrow Inc.,Winter,134km,90%
1703,Saline,Chemical,Arid,84,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,21C,Medium-Rare,GreenFields,Spring,130km,89%
1704,Clay,Organic,Temperate,70,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,34C,Overdone,CropLife Solutions,Summer,133km,40%
1705,Sandy,Organic,Tropical,61,Biological Control - Predatory Insects,Winter,Carrot,23C,Medium,FarmGrow Inc.,Spring,134km,53%
1706,Sandy,Compost,Temperate,73,Integrated Pest Management,Early Summer,Carrot,33C,Medium-Rare,FarmGrow Inc.,Autumn,132km,74%
1707,Clay,Compost,Arid,84,Biological Control - Predatory Insects,Winter,Potato,23C,Well-Done,AgriSeeds Co.,Autumn,132km,57%
1708,Saline,Compost,Temperate,65,Integrated Pest Management,Late Spring,Carrot,30C,Medium,CropLife Solutions,Winter,130km,31%
1709,Loamy,Chemical,Tropical,64,Chemical Control - Organic Pesticides,Late Summer,Corn,31C,Medium,GreenFields,Summer,133km,96%
1710,Saline,Organic,Tropical,66,Biological Control - Predatory Insects,Winter,Potato,24C,Medium,CropLife Solutions,Summer,131km,33%
1711,Loamy,Chemical,Arid,81,Biological Control - Predatory Insects,Autumn,Carrot,26C,Medium-Rare,GreenFields,Winter,131km,65%
1712,Loamy,Organic,Arid,67,Chemical Control - Organic Pesticides,Late Spring,Lettuce,26C,Medium-Well,CropLife Solutions,Winter,132km,93%
1713,Clay,Organic,Tropical,69,Chemical Control - Synthetic Pesticides,Late Summer,Corn,31C,Well-Done,AgriSeeds Co.,Winter,130km,93%
1714,Sandy,Compost,Temperate,60,Chemical Control - Organic Pesticides,Autumn,Wheat,30C,Overdone,CropLife Solutions,Spring,131km,32%
1715,Sandy,Compost,Arid,64,Integrated Pest Management,Winter,Lettuce,23C,Medium,GreenFields,Spring,130km,21%
1716,Sandy,Compost,Tropical,85,Chemical Control - Synthetic Pesticides,Early Spring,Corn,21C,Medium,GreenFields,Spring,131km,77%
1717,Sandy,Chemical,Temperate,61,Biological Control - Predatory Insects,Late Spring,Wheat,21C,Overdone,AgriSeeds Co.,Autumn,132km,24%
1718,Sandy,Chemical,Temperate,68,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,31C,Rare,CropLife Solutions,Autumn,132km,92%
1719,Saline,Organic,Temperate,75,Integrated Pest Management,Autumn,Tomato,31C,Well-Done,GreenFields,Winter,130km,31%
1720,Loamy,Organic,Tropical,84,Biological Control - Predatory Insects,Early Spring,Wheat,32C,Overdone,FarmGrow Inc.,Winter,129km,20%
1721,Sandy,Compost,Temperate,75,Biological Control - Predatory Insects,Winter,Lettuce,31C,Overdone,GreenFields,Winter,134km,51%
1722,Clay,Compost,Arid,85,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,26C,Rare,CropLife Solutions,Autumn,134km,42%
1723,Saline,Organic,Arid,63,Biological Control - Predatory Insects,Early Summer,Lettuce,29C,Medium,CropLife Solutions,Winter,132km,51%
1724,Clay,Compost,Arid,84,Biological Control - Predatory Insects,Winter,Potato,22C,Rare,CropLife Solutions,Summer,129km,65%
1725,Sandy,Chemical,Temperate,84,Chemical Control - Synthetic Pesticides,Winter,Carrot,26C,Medium-Rare,AgriSeeds Co.,Autumn,131km,20%
1726,Loamy,Chemical,Arid,76,Integrated Pest Management,Winter,Lettuce,23C,Medium-Rare,AgriSeeds Co.,Autumn,133km,50%
1727,Clay,Organic,Temperate,66,Chemical Control - Synthetic Pesticides,Winter,Lettuce,31C,Overdone,FarmGrow Inc.,Winter,130km,99%
1728,Loamy,Compost,Temperate,68,Chemical Control - Organic Pesticides,Autumn,Potato,23C,Medium-Rare,AgriSeeds Co.,Summer,132km,75%
1729,Loamy,Organic,Arid,82,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,33C,Medium,CropLife Solutions,Spring,128km,30%
1730,Sandy,Chemical,Tropical,80,Integrated Pest Management,Early Summer,Tomato,33C,Overdone,CropLife Solutions,Autumn,133km,82%
1731,Loamy,Chemical,Arid,64,Chemical Control - Synthetic Pesticides,Autumn,Carrot,25C,Overdone,CropLife Solutions,Summer,128km,32%
1732,Loamy,Chemical,Temperate,67,Biological Control - Predatory Insects,Winter,Wheat,21C,Well-Done,GreenFields,Autumn,131km,63%
1733,Loamy,Organic,Temperate,79,Chemical Control - Organic Pesticides,Winter,Corn,32C,Rare,FarmGrow Inc.,Summer,133km,85%
1734,Clay,Organic,Temperate,75,Biological Control - Predatory Insects,Late Spring,Potato,22C,Overdone,GreenFields,Summer,133km,46%
1735,Saline,Chemical,Arid,73,Chemical Control - Organic Pesticides,Early Spring,Lettuce,28C,Medium,GreenFields,Winter,132km,25%
1736,Loamy,Organic,Temperate,77,Biological Control - Predatory Insects,Early Summer,Wheat,30C,Medium-Rare,CropLife Solutions,Autumn,129km,38%
1737,Clay,Chemical,Arid,73,Integrated Pest Management,Early Spring,Tomato,21C,Medium-Well,FarmGrow Inc.,Summer,129km,72%
1738,Clay,Compost,Tropical,79,Integrated Pest Management,Winter,Wheat,28C,Overdone,CropLife Solutions,Autumn,130km,43%
1739,Saline,Organic,Arid,73,Biological Control - Predatory Insects,Early Summer,Carrot,31C,Well-Done,GreenFields,Autumn,130km,32%
1740,Loamy,Compost,Temperate,60,Chemical Control - Synthetic Pesticides,Late Summer,Potato,20C,Medium-Rare,GreenFields,Autumn,129km,30%
1741,Loamy,Organic,Arid,67,Chemical Control - Organic Pesticides,Early Summer,Wheat,32C,Overdone,GreenFields,Summer,133km,58%
1742,Loamy,Chemical,Arid,65,Biological Control - Predatory Insects,Late Summer,Carrot,30C,Medium-Rare,GreenFields,Spring,133km,53%
1743,Clay,Chemical,Arid,76,Chemical Control - Synthetic Pesticides,Late Summer,Potato,22C,Rare,FarmGrow Inc.,Summer,134km,62%
1744,Loamy,Chemical,Arid,63,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,30C,Overdone,AgriSeeds Co.,Spring,131km,40%
1745,Clay,Chemical,Tropical,65,Chemical Control - Organic Pesticides,Autumn,Lettuce,26C,Well-Done,AgriSeeds Co.,Winter,133km,74%
1746,Loamy,Compost,Tropical,63,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,27C,Medium,AgriSeeds Co.,Spring,132km,100%
1747,Sandy,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Late Spring,Tomato,25C,Medium,GreenFields,Autumn,129km,91%
1748,Saline,Chemical,Temperate,62,Integrated Pest Management,Early Spring,Tomato,25C,Medium,GreenFields,Autumn,134km,59%
1749,Loamy,Chemical,Arid,75,Integrated Pest Management,Early Summer,Lettuce,31C,Rare,FarmGrow Inc.,Spring,134km,64%
1750,Saline,Chemical,Arid,69,Integrated Pest Management,Winter,Lettuce,27C,Overdone,AgriSeeds Co.,Spring,131km,65%
1751,Sandy,Chemical,Arid,69,Chemical Control - Synthetic Pesticides,Late Spring,Corn,34C,Well-Done,CropLife Solutions,Winter,129km,59%
1752,Clay,Chemical,Tropical,85,Chemical Control - Organic Pesticides,Late Summer,Corn,25C,Medium-Rare,CropLife Solutions,Spring,130km,66%
1753,Loamy,Chemical,Temperate,69,Chemical Control - Organic Pesticides,Late Spring,Tomato,28C,Medium,AgriSeeds Co.,Spring,131km,45%
1754,Loamy,Organic,Arid,62,Chemical Control - Synthetic Pesticides,Late Summer,Potato,29C,Overdone,GreenFields,Winter,134km,60%
1755,Sandy,Organic,Arid,72,Biological Control - Predatory Insects,Autumn,Lettuce,26C,Medium-Well,GreenFields,Spring,133km,34%
1756,Loamy,Compost,Arid,78,Integrated Pest Management,Late Summer,Corn,29C,Medium-Rare,CropLife Solutions,Summer,131km,30%
1757,Clay,Organic,Temperate,66,Chemical Control - Organic Pesticides,Early Spring,Wheat,31C,Overdone,AgriSeeds Co.,Spring,130km,80%
1758,Loamy,Chemical,Temperate,85,Biological Control - Predatory Insects,Autumn,Wheat,23C,Well-Done,FarmGrow Inc.,Spring,129km,84%
1759,Clay,Compost,Temperate,81,Chemical Control - Organic Pesticides,Late Summer,Wheat,30C,Medium,CropLife Solutions,Winter,132km,61%
1760,Loamy,Compost,Tropical,64,Chemical Control - Organic Pesticides,Late Spring,Wheat,20C,Overdone,FarmGrow Inc.,Spring,133km,91%
1761,Loamy,Compost,Temperate,71,Integrated Pest Management,Late Spring,Carrot,27C,Overdone,AgriSeeds Co.,Autumn,131km,85%
1762,Loamy,Compost,Temperate,66,Chemical Control - Synthetic Pesticides,Autumn,Tomato,26C,Well-Done,FarmGrow Inc.,Spring,128km,55%
1763,Loamy,Chemical,Temperate,68,Chemical Control - Organic Pesticides,Late Spring,Carrot,23C,Overdone,GreenFields,Winter,128km,37%
1764,Loamy,Organic,Temperate,67,Biological Control - Predatory Insects,Autumn,Wheat,27C,Medium,AgriSeeds Co.,Autumn,130km,58%
1765,Clay,Chemical,Tropical,78,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,24C,Overdone,AgriSeeds Co.,Spring,131km,62%
1766,Clay,Organic,Arid,66,Chemical Control - Synthetic Pesticides,Late Spring,Corn,21C,Medium-Rare,CropLife Solutions,Summer,131km,52%
1767,Clay,Chemical,Temperate,78,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,28C,Well-Done,AgriSeeds Co.,Summer,133km,28%
1768,Sandy,Organic,Arid,80,Biological Control - Predatory Insects,Late Spring,Carrot,20C,Rare,CropLife Solutions,Winter,130km,87%
1769,Sandy,Chemical,Temperate,85,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,22C,Medium-Well,FarmGrow Inc.,Autumn,132km,22%
1770,Loamy,Chemical,Temperate,62,Chemical Control - Organic Pesticides,Winter,Tomato,24C,Medium,AgriSeeds Co.,Autumn,133km,33%
1771,Sandy,Chemical,Tropical,74,Chemical Control - Organic Pesticides,Autumn,Wheat,21C,Medium,GreenFields,Summer,129km,28%
1772,Loamy,Chemical,Temperate,63,Chemical Control - Organic Pesticides,Late Summer,Potato,26C,Rare,CropLife Solutions,Winter,134km,32%
1773,Saline,Compost,Tropical,63,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,22C,Well-Done,GreenFields,Winter,129km,76%
1774,Loamy,Organic,Tropical,67,Integrated Pest Management,Late Summer,Tomato,28C,Medium-Rare,FarmGrow Inc.,Winter,128km,21%
1775,Clay,Organic,Tropical,77,Chemical Control - Organic Pesticides,Autumn,Tomato,23C,Medium,FarmGrow Inc.,Autumn,134km,46%
1776,Loamy,Chemical,Tropical,77,Chemical Control - Organic Pesticides,Winter,Wheat,32C,Medium-Well,FarmGrow Inc.,Spring,134km,71%
1777,Sandy,Chemical,Arid,62,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,33C,Well-Done,CropLife Solutions,Spring,132km,24%
1778,Sandy,Organic,Temperate,76,Chemical Control - Synthetic Pesticides,Winter,Wheat,28C,Rare,CropLife Solutions,Summer,131km,78%
1779,Clay,Organic,Arid,66,Chemical Control - Synthetic Pesticides,Winter,Tomato,29C,Overdone,CropLife Solutions,Summer,132km,54%
1780,Clay,Chemical,Tropical,75,Chemical Control - Synthetic Pesticides,Autumn,Corn,20C,Medium-Rare,CropLife Solutions,Winter,133km,71%
1781,Sandy,Compost,Arid,70,Chemical Control - Organic Pesticides,Late Summer,Lettuce,30C,Medium-Rare,GreenFields,Spring,129km,94%
1782,Clay,Chemical,Arid,85,Biological Control - Predatory Insects,Late Summer,Wheat,26C,Overdone,CropLife Solutions,Spring,128km,37%
1783,Clay,Organic,Temperate,73,Biological Control - Predatory Insects,Autumn,Carrot,30C,Medium-Well,FarmGrow Inc.,Autumn,128km,52%
1784,Loamy,Compost,Arid,65,Biological Control - Predatory Insects,Winter,Wheat,27C,Medium,AgriSeeds Co.,Summer,132km,37%
1785,Loamy,Compost,Temperate,82,Integrated Pest Management,Late Spring,Tomato,25C,Medium,CropLife Solutions,Summer,133km,92%
1786,Clay,Chemical,Arid,81,Biological Control - Predatory Insects,Early Summer,Corn,28C,Medium-Rare,CropLife Solutions,Summer,132km,33%
1787,Saline,Compost,Temperate,77,Chemical Control - Organic Pesticides,Early Spring,Wheat,25C,Well-Done,GreenFields,Autumn,129km,72%
1788,Sandy,Organic,Tropical,61,Integrated Pest Management,Autumn,Tomato,31C,Well-Done,AgriSeeds Co.,Spring,128km,29%
1789,Saline,Compost,Temperate,69,Biological Control - Predatory Insects,Late Spring,Lettuce,21C,Overdone,FarmGrow Inc.,Spring,128km,27%
1790,Loamy,Organic,Arid,83,Chemical Control - Organic Pesticides,Early Spring,Lettuce,30C,Medium-Well,AgriSeeds Co.,Autumn,134km,35%
1791,Clay,Organic,Tropical,85,Chemical Control - Organic Pesticides,Early Summer,Tomato,28C,Medium-Well,GreenFields,Winter,133km,30%
1792,Loamy,Chemical,Temperate,85,Integrated Pest Management,Early Spring,Carrot,31C,Rare,FarmGrow Inc.,Summer,130km,81%
1793,Saline,Chemical,Temperate,84,Integrated Pest Management,Late Summer,Wheat,31C,Medium,AgriSeeds Co.,Spring,132km,48%
1794,Saline,Chemical,Arid,72,Biological Control - Predatory Insects,Late Summer,Corn,22C,Medium-Well,GreenFields,Winter,134km,78%
1795,Saline,Organic,Temperate,63,Chemical Control - Organic Pesticides,Early Spring,Corn,31C,Rare,AgriSeeds Co.,Spring,134km,91%
1796,Sandy,Compost,Tropical,75,Chemical Control - Organic Pesticides,Late Spring,Potato,32C,Well-Done,AgriSeeds Co.,Winter,128km,76%
1797,Clay,Chemical,Arid,66,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,21C,Overdone,CropLife Solutions,Winter,130km,95%
1798,Clay,Compost,Arid,75,Chemical Control - Organic Pesticides,Late Spring,Lettuce,24C,Rare,GreenFields,Summer,129km,44%
1799,Sandy,Chemical,Tropical,66,Integrated Pest Management,Winter,Lettuce,33C,Medium,FarmGrow Inc.,Spring,129km,66%
1800,Loamy,Organic,Tropical,77,Chemical Control - Organic Pesticides,Early Summer,Tomato,21C,Well-Done,CropLife Solutions,Summer,131km,74%
1801,Sandy,Compost,Arid,66,Integrated Pest Management,Autumn,Lettuce,33C,Well-Done,AgriSeeds Co.,Summer,128km,92%
1802,Loamy,Chemical,Arid,80,Chemical Control - Organic Pesticides,Late Summer,Corn,27C,Medium-Well,AgriSeeds Co.,Spring,128km,49%
1803,Saline,Chemical,Arid,61,Chemical Control - Organic Pesticides,Winter,Tomato,28C,Medium-Rare,CropLife Solutions,Autumn,131km,53%
1804,Clay,Organic,Arid,78,Biological Control - Predatory Insects,Early Summer,Carrot,24C,Well-Done,FarmGrow Inc.,Winter,131km,97%
1805,Sandy,Organic,Tropical,77,Integrated Pest Management,Autumn,Lettuce,28C,Overdone,CropLife Solutions,Spring,133km,52%
1806,Clay,Organic,Temperate,60,Chemical Control - Synthetic Pesticides,Winter,Corn,33C,Well-Done,FarmGrow Inc.,Autumn,132km,26%
1807,Sandy,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Early Spring,Corn,20C,Medium-Rare,CropLife Solutions,Spring,132km,54%
1808,Saline,Chemical,Arid,65,Chemical Control - Synthetic Pesticides,Late Summer,Corn,29C,Well-Done,FarmGrow Inc.,Autumn,129km,52%
1809,Sandy,Organic,Tropical,82,Chemical Control - Organic Pesticides,Early Summer,Tomato,27C,Overdone,FarmGrow Inc.,Spring,134km,74%
1810,Loamy,Organic,Temperate,84,Chemical Control - Synthetic Pesticides,Winter,Lettuce,33C,Medium-Well,CropLife Solutions,Spring,129km,53%
1811,Loamy,Chemical,Arid,74,Integrated Pest Management,Autumn,Tomato,34C,Medium-Rare,FarmGrow Inc.,Spring,134km,61%
1812,Sandy,Organic,Arid,63,Chemical Control - Organic Pesticides,Winter,Lettuce,31C,Rare,CropLife Solutions,Autumn,132km,45%
1813,Saline,Organic,Arid,76,Chemical Control - Organic Pesticides,Early Summer,Wheat,21C,Rare,FarmGrow Inc.,Spring,130km,21%
1814,Clay,Organic,Temperate,60,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,20C,Rare,AgriSeeds Co.,Spring,131km,53%
1815,Clay,Compost,Temperate,79,Chemical Control - Organic Pesticides,Winter,Corn,26C,Well-Done,GreenFields,Spring,130km,31%
1816,Loamy,Chemical,Temperate,64,Biological Control - Predatory Insects,Late Spring,Tomato,20C,Medium,GreenFields,Winter,133km,59%
1817,Loamy,Chemical,Arid,66,Biological Control - Predatory Insects,Early Spring,Tomato,33C,Overdone,FarmGrow Inc.,Spring,131km,61%
1818,Loamy,Organic,Arid,78,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,25C,Medium-Well,GreenFields,Spring,128km,97%
1819,Saline,Compost,Temperate,61,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,21C,Rare,AgriSeeds Co.,Autumn,131km,34%
1820,Loamy,Organic,Temperate,82,Biological Control - Predatory Insects,Early Summer,Carrot,32C,Overdone,CropLife Solutions,Autumn,133km,23%
1821,Sandy,Chemical,Tropical,68,Integrated Pest Management,Early Spring,Lettuce,29C,Medium-Rare,AgriSeeds Co.,Winter,129km,85%
1822,Loamy,Chemical,Tropical,70,Integrated Pest Management,Late Summer,Potato,22C,Medium,AgriSeeds Co.,Spring,133km,80%
1823,Clay,Compost,Tropical,60,Chemical Control - Organic Pesticides,Autumn,Wheat,26C,Well-Done,AgriSeeds Co.,Summer,133km,78%
1824,Saline,Chemical,Temperate,63,Integrated Pest Management,Winter,Carrot,25C,Rare,CropLife Solutions,Autumn,134km,74%
1825,Saline,Compost,Tropical,73,Integrated Pest Management,Late Spring,Wheat,24C,Medium-Rare,AgriSeeds Co.,Spring,132km,84%
1826,Clay,Chemical,Tropical,74,Biological Control - Predatory Insects,Early Summer,Carrot,29C,Well-Done,CropLife Solutions,Summer,129km,88%
1827,Saline,Organic,Arid,71,Chemical Control - Organic Pesticides,Late Summer,Lettuce,22C,Overdone,CropLife Solutions,Summer,130km,81%
1828,Loamy,Chemical,Temperate,67,Integrated Pest Management,Winter,Potato,24C,Rare,GreenFields,Winter,129km,99%
1829,Saline,Compost,Tropical,71,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,28C,Medium-Rare,FarmGrow Inc.,Summer,130km,28%
1830,Sandy,Organic,Tropical,61,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,27C,Overdone,FarmGrow Inc.,Spring,132km,73%
1831,Sandy,Chemical,Temperate,66,Chemical Control - Organic Pesticides,Autumn,Carrot,24C,Well-Done,FarmGrow Inc.,Summer,131km,59%
1832,Clay,Compost,Arid,84,Chemical Control - Organic Pesticides,Autumn,Wheat,31C,Medium-Well,AgriSeeds Co.,Summer,134km,64%
1833,Loamy,Compost,Tropical,84,Chemical Control - Organic Pesticides,Autumn,Potato,20C,Overdone,GreenFields,Winter,131km,22%
1834,Saline,Organic,Temperate,75,Integrated Pest Management,Early Spring,Potato,21C,Rare,CropLife Solutions,Summer,133km,63%
1835,Sandy,Compost,Temperate,66,Integrated Pest Management,Late Spring,Potato,24C,Medium-Rare,AgriSeeds Co.,Winter,128km,26%
1836,Sandy,Organic,Temperate,78,Biological Control - Predatory Insects,Early Summer,Potato,23C,Medium-Well,FarmGrow Inc.,Summer,131km,29%
1837,Sandy,Compost,Temperate,68,Integrated Pest Management,Autumn,Corn,28C,Medium-Well,GreenFields,Winter,131km,71%
1838,Sandy,Compost,Arid,66,Biological Control - Predatory Insects,Late Spring,Corn,22C,Medium-Rare,CropLife Solutions,Winter,132km,50%
1839,Loamy,Chemical,Arid,79,Biological Control - Predatory Insects,Early Spring,Carrot,28C,Medium-Rare,CropLife Solutions,Spring,129km,70%
1840,Saline,Chemical,Tropical,84,Biological Control - Predatory Insects,Late Spring,Wheat,21C,Medium,AgriSeeds Co.,Summer,130km,68%
1841,Saline,Organic,Arid,75,Chemical Control - Synthetic Pesticides,Winter,Tomato,34C,Well-Done,AgriSeeds Co.,Summer,132km,26%
1842,Saline,Compost,Arid,76,Integrated Pest Management,Winter,Wheat,34C,Overdone,AgriSeeds Co.,Summer,128km,66%
1843,Sandy,Chemical,Arid,85,Integrated Pest Management,Early Summer,Carrot,25C,Medium-Well,AgriSeeds Co.,Summer,131km,45%
1844,Saline,Chemical,Temperate,77,Chemical Control - Organic Pesticides,Winter,Wheat,22C,Rare,CropLife Solutions,Winter,130km,56%
1845,Sandy,Compost,Tropical,61,Chemical Control - Synthetic Pesticides,Autumn,Carrot,30C,Rare,FarmGrow Inc.,Spring,133km,100%
1846,Saline,Compost,Arid,67,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,32C,Overdone,CropLife Solutions,Spring,132km,40%
1847,Clay,Compost,Arid,78,Chemical Control - Organic Pesticides,Early Summer,Carrot,23C,Medium-Rare,CropLife Solutions,Summer,129km,51%
1848,Sandy,Chemical,Tropical,85,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,34C,Well-Done,CropLife Solutions,Autumn,131km,76%
1849,Clay,Chemical,Temperate,65,Integrated Pest Management,Early Spring,Corn,23C,Medium,FarmGrow Inc.,Winter,130km,92%
1850,Loamy,Chemical,Temperate,79,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,23C,Overdone,FarmGrow Inc.,Spring,131km,71%
1851,Saline,Organic,Arid,78,Chemical Control - Synthetic Pesticides,Early Summer,Corn,29C,Well-Done,CropLife Solutions,Autumn,130km,100%
1852,Saline,Compost,Temperate,73,Chemical Control - Organic Pesticides,Winter,Wheat,28C,Medium-Rare,AgriSeeds Co.,Summer,128km,99%
1853,Saline,Organic,Temperate,75,Chemical Control - Synthetic Pesticides,Late Spring,Potato,23C,Medium-Rare,CropLife Solutions,Autumn,130km,91%
1854,Clay,Chemical,Temperate,62,Biological Control - Predatory Insects,Late Spring,Carrot,24C,Rare,AgriSeeds Co.,Autumn,131km,67%
1855,Clay,Chemical,Tropical,63,Biological Control - Predatory Insects,Late Summer,Corn,29C,Medium-Well,AgriSeeds Co.,Spring,133km,81%
1856,Loamy,Chemical,Temperate,60,Integrated Pest Management,Autumn,Carrot,27C,Rare,GreenFields,Autumn,130km,40%
1857,Clay,Compost,Temperate,72,Biological Control - Predatory Insects,Winter,Wheat,25C,Medium-Well,GreenFields,Autumn,128km,30%
1858,Loamy,Chemical,Tropical,60,Chemical Control - Organic Pesticides,Autumn,Corn,21C,Medium,GreenFields,Summer,130km,54%
1859,Clay,Organic,Tropical,68,Chemical Control - Organic Pesticides,Autumn,Wheat,28C,Overdone,AgriSeeds Co.,Spring,128km,31%
1860,Saline,Chemical,Tropical,62,Chemical Control - Synthetic Pesticides,Early Spring,Potato,20C,Well-Done,GreenFields,Autumn,129km,79%
1861,Clay,Organic,Temperate,64,Chemical Control - Organic Pesticides,Autumn,Potato,28C,Medium-Well,AgriSeeds Co.,Autumn,128km,98%
1862,Clay,Chemical,Temperate,60,Integrated Pest Management,Late Spring,Tomato,27C,Rare,FarmGrow Inc.,Summer,130km,58%
1863,Loamy,Chemical,Tropical,65,Chemical Control - Organic Pesticides,Late Spring,Potato,20C,Medium-Well,FarmGrow Inc.,Autumn,130km,25%
1864,Clay,Compost,Tropical,64,Integrated Pest Management,Late Summer,Carrot,24C,Overdone,AgriSeeds Co.,Spring,133km,99%
1865,Clay,Organic,Tropical,69,Chemical Control - Organic Pesticides,Winter,Carrot,33C,Overdone,AgriSeeds Co.,Winter,129km,38%
1866,Loamy,Chemical,Tropical,62,Biological Control - Predatory Insects,Winter,Tomato,20C,Rare,FarmGrow Inc.,Autumn,128km,63%
1867,Clay,Chemical,Tropical,80,Integrated Pest Management,Late Summer,Corn,20C,Medium-Well,AgriSeeds Co.,Winter,134km,43%
1868,Clay,Compost,Arid,77,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,27C,Medium-Rare,CropLife Solutions,Autumn,131km,42%
1869,Loamy,Organic,Tropical,81,Chemical Control - Organic Pesticides,Late Spring,Carrot,21C,Overdone,CropLife Solutions,Summer,134km,64%
1870,Sandy,Compost,Arid,78,Chemical Control - Synthetic Pesticides,Late Spring,Potato,28C,Overdone,CropLife Solutions,Winter,131km,27%
1871,Clay,Organic,Arid,77,Integrated Pest Management,Autumn,Wheat,23C,Medium-Rare,CropLife Solutions,Autumn,129km,27%
1872,Sandy,Chemical,Temperate,65,Chemical Control - Organic Pesticides,Late Summer,Lettuce,23C,Rare,CropLife Solutions,Winter,130km,55%
1873,Clay,Organic,Tropical,82,Biological Control - Predatory Insects,Winter,Potato,28C,Medium-Rare,AgriSeeds Co.,Spring,129km,22%
1874,Saline,Chemical,Temperate,70,Chemical Control - Synthetic Pesticides,Early Summer,Corn,21C,Medium-Rare,AgriSeeds Co.,Summer,133km,93%
1875,Loamy,Compost,Tropical,81,Integrated Pest Management,Autumn,Lettuce,25C,Medium-Rare,CropLife Solutions,Summer,130km,74%
1876,Clay,Organic,Arid,72,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,25C,Rare,AgriSeeds Co.,Spring,131km,86%
1877,Clay,Chemical,Temperate,79,Integrated Pest Management,Late Summer,Wheat,28C,Well-Done,FarmGrow Inc.,Winter,130km,57%
1878,Clay,Organic,Tropical,84,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,23C,Medium-Well,FarmGrow Inc.,Spring,132km,22%
1879,Saline,Organic,Tropical,81,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,34C,Overdone,FarmGrow Inc.,Summer,129km,23%
1880,Saline,Organic,Temperate,71,Biological Control - Predatory Insects,Autumn,Potato,30C,Medium,AgriSeeds Co.,Winter,132km,46%
1881,Loamy,Compost,Tropical,81,Chemical Control - Synthetic Pesticides,Winter,Corn,24C,Medium,CropLife Solutions,Winter,131km,58%
1882,Clay,Chemical,Tropical,65,Integrated Pest Management,Early Summer,Carrot,30C,Medium-Rare,GreenFields,Autumn,129km,90%
1883,Loamy,Chemical,Tropical,72,Chemical Control - Organic Pesticides,Autumn,Lettuce,25C,Medium-Rare,GreenFields,Summer,130km,48%
1884,Saline,Compost,Tropical,64,Biological Control - Predatory Insects,Winter,Carrot,32C,Medium-Rare,AgriSeeds Co.,Autumn,132km,70%
1885,Loamy,Organic,Tropical,82,Chemical Control - Organic Pesticides,Winter,Lettuce,28C,Rare,CropLife Solutions,Winter,133km,46%
1886,Sandy,Organic,Arid,62,Biological Control - Predatory Insects,Early Spring,Corn,28C,Overdone,CropLife Solutions,Spring,131km,93%
1887,Loamy,Compost,Arid,65,Chemical Control - Synthetic Pesticides,Winter,Corn,20C,Well-Done,AgriSeeds Co.,Summer,130km,53%
1888,Sandy,Compost,Tropical,81,Integrated Pest Management,Early Summer,Wheat,28C,Rare,GreenFields,Winter,131km,25%
1889,Clay,Chemical,Tropical,74,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,32C,Medium-Well,GreenFields,Summer,130km,100%
1890,Clay,Organic,Arid,74,Chemical Control - Organic Pesticides,Late Summer,Potato,22C,Medium-Well,CropLife Solutions,Summer,130km,69%
1891,Clay,Organic,Tropical,75,Chemical Control - Organic Pesticides,Early Spring,Tomato,24C,Overdone,GreenFields,Spring,133km,72%
1892,Loamy,Chemical,Tropical,73,Biological Control - Predatory Insects,Early Summer,Tomato,28C,Medium-Rare,FarmGrow Inc.,Winter,128km,64%
1893,Saline,Chemical,Temperate,62,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,33C,Medium-Well,CropLife Solutions,Summer,133km,90%
1894,Sandy,Compost,Tropical,60,Biological Control - Predatory Insects,Early Summer,Tomato,22C,Well-Done,CropLife Solutions,Summer,128km,78%
