id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
4663,Loamy,Organic,Arid,80,Integrated Pest Management,Early Spring,Corn,31C,Medium-Well,AgriSeeds Co.,Summer,134km,28%
4664,Loamy,Organic,Arid,76,Integrated Pest Management,Late Spring,Corn,25C,Medium,CropLife Solutions,Summer,130km,46%
4665,Saline,Chemical,Arid,78,Biological Control - Predatory Insects,Autumn,Tomato,34C,Medium-Rare,FarmGrow Inc.,Summer,128km,66%
4666,Sandy,Chemical,Temperate,74,Chemical Control - Synthetic Pesticides,Early Summer,Potato,31C,Medium-Rare,AgriSeeds Co.,Winter,134km,89%
4667,Saline,Chemical,Temperate,60,Chemical Control - Organic Pesticides,Winter,Wheat,32C,Medium-Rare,GreenFields,Winter,128km,75%
4668,Loamy,Compost,Temperate,69,Chemical Control - Synthetic Pesticides,Late Spring,Corn,25C,Well-Done,AgriSeeds Co.,Autumn,132km,79%
4669,Clay,Chemical,Arid,72,Integrated Pest Management,Winter,Carrot,30C,Well-Done,FarmGrow Inc.,Autumn,128km,66%
4670,Clay,Organic,Arid,85,Biological Control - Predatory Insects,Autumn,Carrot,32C,Medium,AgriSeeds Co.,Spring,133km,54%
4671,Saline,Organic,Temperate,82,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,33C,Medium,CropLife Solutions,Autumn,128km,98%
4672,Clay,Organic,Arid,85,Biological Control - Predatory Insects,Winter,Carrot,23C,Medium-Well,AgriSeeds Co.,Autumn,131km,45%
4673,Loamy,Organic,Tropical,84,Biological Control - Predatory Insects,Early Spring,Corn,21C,Medium,AgriSeeds Co.,Winter,131km,30%
4674,Sandy,Organic,Temperate,75,Chemical Control - Synthetic Pesticides,Early Summer,Potato,22C,Well-Done,GreenFields,Summer,128km,20%
4675,Clay,Compost,Tropical,71,Chemical Control - Organic Pesticides,Early Summer,Lettuce,22C,Well-Done,FarmGrow Inc.,Autumn,133km,84%
4676,Clay,Compost,Arid,69,Biological Control - Predatory Insects,Early Spring,Tomato,33C,Well-Done,CropLife Solutions,Spring,132km,22%
4677,Clay,Chemical,Tropical,82,Biological Control - Predatory Insects,Winter,Potato,26C,Overdone,AgriSeeds Co.,Winter,131km,26%
4678,Loamy,Organic,Tropical,84,Integrated Pest Management,Early Summer,Carrot,34C,Medium-Well,AgriSeeds Co.,Winter,129km,67%
4679,Clay,Compost,Temperate,74,Chemical Control - Organic Pesticides,Early Summer,Lettuce,28C,Rare,AgriSeeds Co.,Spring,134km,47%
4680,Sandy,Compost,Tropical,62,Chemical Control - Synthetic Pesticides,Late Summer,Corn,30C,Overdone,AgriSeeds Co.,Winter,129km,74%
4681,Loamy,Chemical,Arid,68,Chemical Control - Organic Pesticides,Early Spring,Wheat,31C,Well-Done,GreenFields,Winter,133km,97%
4682,Clay,Organic,Arid,80,Chemical Control - Organic Pesticides,Early Summer,Lettuce,26C,Medium-Well,CropLife Solutions,Autumn,129km,88%
4683,Loamy,Compost,Temperate,73,Chemical Control - Synthetic Pesticides,Late Spring,Potato,24C,Overdone,AgriSeeds Co.,Spring,130km,65%
4684,Loamy,Organic,Tropical,71,Biological Control - Predatory Insects,Autumn,Carrot,28C,Well-Done,FarmGrow Inc.,Spring,134km,98%
4685,Saline,Organic,Tropical,66,Biological Control - Predatory Insects,Late Spring,Tomato,24C,Medium,AgriSeeds Co.,Winter,128km,47%
4686,Clay,Organic,Temperate,80,Integrated Pest Management,Late Summer,Wheat,30C,Medium-Well,FarmGrow Inc.,Autumn,134km,85%
4687,Sandy,Organic,Tropical,81,Biological Control - Predatory Insects,Early Summer,Wheat,33C,Overdone,GreenFields,Summer,130km,27%
4688,Saline,Chemical,Arid,80,Integrated Pest Management,Autumn,Corn,21C,Medium,CropLife Solutions,Spring,133km,35%
4689,Loamy,Organic,Arid,71,Integrated Pest Management,Winter,Tomato,31C,Well-Done,AgriSeeds Co.,Winter,130km,60%
4690,Loamy,Compost,Temperate,78,Integrated Pest Management,Late Summer,Carrot,24C,Rare,CropLife Solutions,Summer,133km,57%
4691,Loamy,Compost,Arid,83,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,32C,Overdone,FarmGrow Inc.,Winter,128km,54%
4692,Sandy,Compost,Temperate,60,Chemical Control - Organic Pesticides,Late Summer,Tomato,21C,Medium-Rare,AgriSeeds Co.,Summer,128km,22%
4693,Loamy,Compost,Arid,68,Integrated Pest Management,Autumn,Lettuce,24C,Medium-Rare,AgriSeeds Co.,Winter,133km,79%
4694,Saline,Compost,Temperate,61,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,26C,Medium-Well,FarmGrow Inc.,Autumn,133km,64%
4695,Saline,Organic,Temperate,76,Integrated Pest Management,Late Spring,Potato,21C,Medium-Well,GreenFields,Winter,134km,26%
4696,Loamy,Compost,Arid,65,Biological Control - Predatory Insects,Winter,Carrot,22C,Overdone,FarmGrow Inc.,Autumn,134km,30%
4697,Loamy,Compost,Arid,79,Integrated Pest Management,Winter,Corn,30C,Medium-Well,FarmGrow Inc.,Summer,128km,65%
4698,Clay,Chemical,Tropical,67,Chemical Control - Organic Pesticides,Autumn,Tomato,29C,Overdone,FarmGrow Inc.,Summer,130km,30%
4699,Loamy,Chemical,Arid,69,Integrated Pest Management,Early Spring,Tomato,24C,Overdone,AgriSeeds Co.,Spring,133km,52%
4700,Sandy,Organic,Tropical,81,Chemical Control - Organic Pesticides,Winter,Potato,31C,Rare,AgriSeeds Co.,Autumn,133km,24%
4701,Clay,Chemical,Temperate,61,Integrated Pest Management,Early Spring,Lettuce,21C,Well-Done,AgriSeeds Co.,Summer,133km,61%
4702,Saline,Organic,Tropical,79,Chemical Control - Organic Pesticides,Late Summer,Carrot,24C,Medium,FarmGrow Inc.,Summer,128km,85%
4703,Loamy,Chemical,Arid,62,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,26C,Medium-Rare,FarmGrow Inc.,Winter,128km,70%
4704,Clay,Chemical,Temperate,72,Chemical Control - Organic Pesticides,Early Spring,Wheat,22C,Well-Done,AgriSeeds Co.,Summer,132km,56%
4705,Clay,Chemical,Arid,77,Chemical Control - Synthetic Pesticides,Winter,Potato,22C,Medium,AgriSeeds Co.,Winter,131km,40%
4706,Loamy,Chemical,Temperate,72,Chemical Control - Synthetic Pesticides,Early Spring,Corn,32C,Medium-Rare,GreenFields,Winter,130km,45%
4707,Clay,Compost,Tropical,83,Chemical Control - Organic Pesticides,Late Spring,Tomato,23C,Overdone,GreenFields,Summer,129km,70%
4708,Sandy,Chemical,Temperate,68,Chemical Control - Organic Pesticides,Autumn,Potato,29C,Overdone,AgriSeeds Co.,Winter,132km,26%
4709,Saline,Chemical,Arid,79,Chemical Control - Organic Pesticides,Late Spring,Potato,22C,Well-Done,FarmGrow Inc.,Winter,131km,29%
4710,Clay,Compost,Temperate,62,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,20C,Medium-Rare,AgriSeeds Co.,Spring,128km,78%
4711,Clay,Chemical,Temperate,80,Integrated Pest Management,Late Spring,Corn,31C,Overdone,GreenFields,Summer,134km,78%
4712,Saline,Organic,Tropical,74,Integrated Pest Management,Early Summer,Corn,34C,Overdone,GreenFields,Autumn,134km,50%
4713,Sandy,Organic,Tropical,73,Chemical Control - Organic Pesticides,Winter,Potato,31C,Well-Done,AgriSeeds Co.,Spring,133km,33%
4714,Saline,Compost,Temperate,78,Chemical Control - Organic Pesticides,Autumn,Carrot,33C,Rare,GreenFields,Spring,130km,45%
4715,Clay,Organic,Tropical,84,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,25C,Overdone,FarmGrow Inc.,Autumn,133km,43%
4716,Clay,Compost,Temperate,70,Chemical Control - Organic Pesticides,Late Spring,Wheat,31C,Medium-Rare,CropLife Solutions,Summer,129km,83%
4717,Sandy,Chemical,Tropical,81,Chemical Control - Synthetic Pesticides,Winter,Corn,26C,Well-Done,FarmGrow Inc.,Autumn,134km,92%
4718,Clay,Organic,Temperate,71,Chemical Control - Synthetic Pesticides,Autumn,Potato,33C,Medium-Well,AgriSeeds Co.,Spring,134km,32%
4719,Loamy,Compost,Arid,77,Integrated Pest Management,Autumn,Carrot,25C,Medium-Well,GreenFields,Summer,134km,46%
4720,Sandy,Organic,Tropical,83,Chemical Control - Organic Pesticides,Autumn,Carrot,28C,Medium-Well,CropLife Solutions,Spring,134km,30%
4721,Loamy,Compost,Temperate,64,Chemical Control - Synthetic Pesticides,Late Spring,Corn,31C,Overdone,AgriSeeds Co.,Spring,130km,53%
4722,Sandy,Compost,Arid,68,Chemical Control - Organic Pesticides,Late Summer,Corn,25C,Medium-Rare,AgriSeeds Co.,Autumn,134km,52%
4723,Loamy,Chemical,Tropical,83,Biological Control - Predatory Insects,Winter,Wheat,21C,Rare,FarmGrow Inc.,Autumn,128km,31%
4724,Saline,Compost,Temperate,83,Chemical Control - Synthetic Pesticides,Autumn,Tomato,34C,Medium-Rare,CropLife Solutions,Spring,129km,43%
4725,Clay,Compost,Temperate,70,Integrated Pest Management,Early Spring,Carrot,34C,Well-Done,FarmGrow Inc.,Autumn,128km,53%
4726,Sandy,Organic,Temperate,73,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,26C,Medium-Rare,CropLife Solutions,Autumn,130km,57%
4727,Sandy,Compost,Tropical,82,Chemical Control - Organic Pesticides,Early Spring,Wheat,24C,Medium-Well,GreenFields,Spring,134km,83%
4728,Clay,Organic,Temperate,63,Biological Control - Predatory Insects,Late Summer,Lettuce,22C,Overdone,AgriSeeds Co.,Summer,134km,64%
4729,Clay,Organic,Arid,77,Chemical Control - Organic Pesticides,Autumn,Carrot,24C,Well-Done,AgriSeeds Co.,Summer,129km,67%
4730,Loamy,Organic,Tropical,65,Chemical Control - Organic Pesticides,Autumn,Corn,31C,Well-Done,CropLife Solutions,Summer,132km,94%
4731,Clay,Organic,Tropical,72,Integrated Pest Management,Late Spring,Corn,23C,Medium,AgriSeeds Co.,Winter,130km,25%
4732,Loamy,Compost,Temperate,72,Chemical Control - Organic Pesticides,Autumn,Corn,25C,Medium-Rare,AgriSeeds Co.,Winter,128km,96%
4733,Loamy,Organic,Tropical,70,Biological Control - Predatory Insects,Autumn,Wheat,31C,Medium-Rare,FarmGrow Inc.,Summer,128km,25%
4734,Saline,Chemical,Temperate,69,Biological Control - Predatory Insects,Early Spring,Potato,24C,Medium-Well,FarmGrow Inc.,Spring,131km,67%
4735,Loamy,Chemical,Temperate,77,Chemical Control - Organic Pesticides,Early Spring,Potato,22C,Medium-Well,GreenFields,Winter,129km,49%
4736,Sandy,Organic,Tropical,62,Integrated Pest Management,Early Spring,Carrot,28C,Medium-Rare,CropLife Solutions,Spring,131km,57%
4737,Saline,Chemical,Arid,84,Biological Control - Predatory Insects,Late Summer,Lettuce,32C,Medium-Rare,FarmGrow Inc.,Autumn,134km,98%
4738,Loamy,Organic,Tropical,64,Chemical Control - Organic Pesticides,Winter,Lettuce,22C,Overdone,CropLife Solutions,Summer,132km,71%
4739,Clay,Compost,Temperate,70,Biological Control - Predatory Insects,Late Spring,Carrot,23C,Medium-Rare,AgriSeeds Co.,Summer,131km,50%
4740,Clay,Organic,Arid,60,Chemical Control - Organic Pesticides,Early Spring,Lettuce,28C,Overdone,AgriSeeds Co.,Winter,129km,40%
4741,Loamy,Organic,Temperate,74,Biological Control - Predatory Insects,Early Spring,Potato,28C,Rare,CropLife Solutions,Spring,130km,63%
4742,Loamy,Organic,Arid,70,Biological Control - Predatory Insects,Early Spring,Carrot,27C,Rare,GreenFields,Winter,128km,93%
4743,Loamy,Chemical,Arid,69,Integrated Pest Management,Late Summer,Wheat,31C,Rare,FarmGrow Inc.,Spring,134km,83%
4744,Saline,Compost,Tropical,85,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,29C,Overdone,FarmGrow Inc.,Spring,133km,97%
4745,Clay,Chemical,Temperate,72,Integrated Pest Management,Late Summer,Lettuce,31C,Medium-Rare,AgriSeeds Co.,Spring,134km,69%
4746,Loamy,Organic,Temperate,84,Integrated Pest Management,Late Summer,Lettuce,32C,Rare,AgriSeeds Co.,Autumn,130km,82%
4747,Sandy,Chemical,Arid,63,Chemical Control - Synthetic Pesticides,Early Summer,Corn,23C,Overdone,AgriSeeds Co.,Spring,128km,58%
4748,Loamy,Organic,Arid,79,Biological Control - Predatory Insects,Early Summer,Wheat,34C,Overdone,CropLife Solutions,Spring,129km,96%
4749,Loamy,Compost,Temperate,71,Integrated Pest Management,Late Spring,Tomato,23C,Overdone,CropLife Solutions,Winter,134km,32%
4750,Saline,Organic,Arid,68,Chemical Control - Synthetic Pesticides,Early Spring,Potato,28C,Overdone,FarmGrow Inc.,Summer,133km,77%
4751,Loamy,Chemical,Arid,64,Biological Control - Predatory Insects,Late Summer,Carrot,30C,Medium-Rare,GreenFields,Summer,133km,29%
4752,Saline,Compost,Tropical,75,Integrated Pest Management,Early Summer,Corn,27C,Medium-Rare,CropLife Solutions,Spring,133km,93%
4753,Sandy,Organic,Tropical,60,Integrated Pest Management,Autumn,Potato,28C,Medium-Well,AgriSeeds Co.,Winter,131km,37%
4754,Loamy,Chemical,Temperate,67,Biological Control - Predatory Insects,Late Spring,Carrot,23C,Medium,FarmGrow Inc.,Summer,129km,95%
4755,Loamy,Compost,Arid,66,Chemical Control - Organic Pesticides,Winter,Carrot,33C,Medium,FarmGrow Inc.,Winter,128km,98%
4756,Saline,Chemical,Temperate,85,Biological Control - Predatory Insects,Late Summer,Potato,27C,Medium,CropLife Solutions,Winter,131km,22%
4757,Saline,Chemical,Arid,78,Biological Control - Predatory Insects,Late Spring,Corn,26C,Rare,CropLife Solutions,Winter,134km,67%
4758,Clay,Organic,Temperate,67,Chemical Control - Organic Pesticides,Late Summer,Tomato,20C,Well-Done,AgriSeeds Co.,Summer,132km,81%
4759,Clay,Chemical,Arid,63,Chemical Control - Organic Pesticides,Late Summer,Tomato,25C,Medium-Well,CropLife Solutions,Winter,129km,63%
4760,Clay,Organic,Tropical,83,Chemical Control - Organic Pesticides,Late Spring,Carrot,27C,Medium,CropLife Solutions,Autumn,133km,38%
4761,Sandy,Organic,Arid,78,Chemical Control - Organic Pesticides,Late Summer,Wheat,23C,Medium-Well,CropLife Solutions,Autumn,129km,99%
4762,Sandy,Organic,Tropical,67,Integrated Pest Management,Late Summer,Lettuce,28C,Well-Done,CropLife Solutions,Spring,130km,100%
4763,Saline,Chemical,Tropical,83,Integrated Pest Management,Late Spring,Potato,27C,Medium-Rare,FarmGrow Inc.,Autumn,128km,56%
4764,Sandy,Chemical,Arid,79,Biological Control - Predatory Insects,Late Summer,Carrot,32C,Rare,FarmGrow Inc.,Autumn,128km,44%
4765,Clay,Compost,Tropical,69,Integrated Pest Management,Winter,Wheat,28C,Medium-Well,FarmGrow Inc.,Summer,129km,71%
4766,Saline,Compost,Arid,67,Integrated Pest Management,Winter,Lettuce,30C,Medium-Rare,CropLife Solutions,Spring,133km,90%
4767,Sandy,Organic,Arid,83,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,27C,Overdone,FarmGrow Inc.,Spring,130km,83%
4768,Saline,Chemical,Tropical,79,Chemical Control - Organic Pesticides,Late Summer,Potato,20C,Medium-Rare,FarmGrow Inc.,Winter,131km,37%
4769,Clay,Organic,Temperate,63,Biological Control - Predatory Insects,Winter,Corn,32C,Medium-Well,CropLife Solutions,Winter,132km,33%
4770,Loamy,Chemical,Tropical,85,Integrated Pest Management,Early Spring,Potato,32C,Medium,GreenFields,Spring,132km,43%
4771,Saline,Organic,Temperate,84,Integrated Pest Management,Early Spring,Corn,21C,Medium-Rare,GreenFields,Spring,129km,35%
4772,Loamy,Organic,Arid,74,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,20C,Rare,FarmGrow Inc.,Spring,129km,30%
4773,Sandy,Chemical,Tropical,78,Chemical Control - Organic Pesticides,Late Summer,Wheat,20C,Medium-Rare,CropLife Solutions,Spring,131km,30%
4774,Clay,Chemical,Temperate,79,Integrated Pest Management,Early Spring,Lettuce,27C,Well-Done,AgriSeeds Co.,Autumn,128km,27%
4775,Clay,Chemical,Arid,85,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,31C,Overdone,AgriSeeds Co.,Spring,130km,44%
4776,Saline,Compost,Temperate,72,Chemical Control - Organic Pesticides,Early Spring,Wheat,22C,Overdone,AgriSeeds Co.,Winter,128km,58%
4777,Saline,Organic,Tropical,72,Chemical Control - Organic Pesticides,Early Summer,Corn,20C,Well-Done,AgriSeeds Co.,Autumn,134km,67%
4778,Sandy,Compost,Tropical,68,Integrated Pest Management,Autumn,Corn,28C,Medium-Well,GreenFields,Spring,129km,88%
4779,Saline,Compost,Tropical,80,Chemical Control - Synthetic Pesticides,Early Summer,Corn,25C,Well-Done,CropLife Solutions,Summer,133km,28%
4780,Clay,Chemical,Tropical,71,Integrated Pest Management,Early Summer,Carrot,20C,Medium,AgriSeeds Co.,Autumn,129km,88%
4781,Sandy,Chemical,Tropical,72,Chemical Control - Organic Pesticides,Late Summer,Wheat,34C,Overdone,FarmGrow Inc.,Spring,128km,21%
4782,Clay,Chemical,Arid,67,Integrated Pest Management,Winter,Lettuce,22C,Rare,AgriSeeds Co.,Spring,133km,36%
4783,Sandy,Organic,Temperate,68,Integrated Pest Management,Autumn,Carrot,22C,Medium,GreenFields,Spring,128km,34%
4784,Saline,Compost,Temperate,68,Chemical Control - Organic Pesticides,Late Summer,Tomato,21C,Medium-Rare,GreenFields,Winter,128km,88%
4785,Clay,Compost,Temperate,71,Integrated Pest Management,Early Summer,Lettuce,26C,Overdone,FarmGrow Inc.,Summer,134km,88%
4786,Loamy,Chemical,Temperate,72,Biological Control - Predatory Insects,Late Spring,Corn,27C,Medium-Well,AgriSeeds Co.,Spring,131km,32%
4787,Sandy,Organic,Tropical,74,Chemical Control - Organic Pesticides,Early Spring,Potato,30C,Rare,GreenFields,Summer,130km,55%
4788,Loamy,Organic,Arid,82,Biological Control - Predatory Insects,Autumn,Wheat,28C,Medium-Well,AgriSeeds Co.,Summer,132km,61%
4789,Sandy,Compost,Arid,73,Chemical Control - Organic Pesticides,Early Spring,Lettuce,23C,Overdone,GreenFields,Autumn,130km,39%
4790,Saline,Chemical,Arid,63,Chemical Control - Organic Pesticides,Autumn,Wheat,30C,Overdone,AgriSeeds Co.,Summer,134km,98%
4791,Sandy,Organic,Temperate,64,Integrated Pest Management,Early Spring,Tomato,26C,Medium-Well,CropLife Solutions,Autumn,133km,41%
4792,Clay,Compost,Temperate,67,Chemical Control - Organic Pesticides,Early Summer,Lettuce,32C,Medium-Rare,FarmGrow Inc.,Spring,130km,23%
4793,Clay,Compost,Tropical,77,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,30C,Rare,FarmGrow Inc.,Summer,132km,84%
4794,Loamy,Organic,Arid,81,Biological Control - Predatory Insects,Early Spring,Potato,23C,Rare,GreenFields,Spring,130km,79%
4795,Saline,Organic,Tropical,61,Chemical Control - Organic Pesticides,Winter,Tomato,31C,Overdone,AgriSeeds Co.,Summer,131km,63%
4796,Sandy,Compost,Tropical,79,Biological Control - Predatory Insects,Winter,Lettuce,33C,Well-Done,CropLife Solutions,Winter,128km,99%
4797,Sandy,Compost,Temperate,82,Chemical Control - Synthetic Pesticides,Autumn,Tomato,24C,Medium,FarmGrow Inc.,Winter,131km,28%
4798,Sandy,Compost,Temperate,71,Chemical Control - Organic Pesticides,Early Spring,Potato,32C,Medium-Well,AgriSeeds Co.,Summer,129km,87%
4799,Loamy,Chemical,Temperate,70,Chemical Control - Organic Pesticides,Early Summer,Corn,29C,Medium,CropLife Solutions,Winter,131km,27%
4800,Loamy,Organic,Arid,61,Biological Control - Predatory Insects,Early Summer,Lettuce,20C,Well-Done,GreenFields,Spring,128km,52%
4801,Saline,Compost,Tropical,78,Integrated Pest Management,Late Spring,Lettuce,22C,Well-Done,FarmGrow Inc.,Summer,133km,64%
4802,Clay,Compost,Arid,78,Integrated Pest Management,Early Spring,Lettuce,21C,Well-Done,FarmGrow Inc.,Summer,129km,30%
4803,Loamy,Organic,Arid,65,Integrated Pest Management,Late Spring,Tomato,32C,Medium-Well,GreenFields,Spring,131km,60%
4804,Loamy,Chemical,Temperate,76,Biological Control - Predatory Insects,Early Spring,Lettuce,31C,Medium-Well,CropLife Solutions,Winter,134km,98%
4805,Sandy,Organic,Tropical,74,Chemical Control - Organic Pesticides,Autumn,Potato,21C,Medium-Well,FarmGrow Inc.,Winter,129km,88%
4806,Saline,Organic,Temperate,73,Chemical Control - Synthetic Pesticides,Autumn,Wheat,21C,Rare,FarmGrow Inc.,Autumn,134km,28%
4807,Saline,Chemical,Temperate,70,Chemical Control - Organic Pesticides,Autumn,Potato,20C,Rare,AgriSeeds Co.,Spring,130km,57%
4808,Clay,Chemical,Tropical,78,Chemical Control - Organic Pesticides,Winter,Potato,26C,Well-Done,GreenFields,Summer,134km,33%
4809,Saline,Compost,Arid,74,Integrated Pest Management,Early Summer,Lettuce,29C,Well-Done,GreenFields,Summer,133km,20%
4810,Clay,Chemical,Arid,73,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,31C,Well-Done,GreenFields,Autumn,134km,87%
4811,Sandy,Organic,Temperate,81,Biological Control - Predatory Insects,Winter,Potato,25C,Rare,GreenFields,Winter,128km,77%
4812,Loamy,Compost,Tropical,84,Biological Control - Predatory Insects,Autumn,Lettuce,26C,Medium-Well,FarmGrow Inc.,Spring,129km,49%
4813,Saline,Compost,Arid,73,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,31C,Overdone,FarmGrow Inc.,Summer,128km,82%
4814,Sandy,Chemical,Temperate,69,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,23C,Well-Done,CropLife Solutions,Winter,130km,22%
4815,Sandy,Chemical,Tropical,78,Integrated Pest Management,Late Spring,Carrot,29C,Medium,CropLife Solutions,Summer,129km,74%
4816,Loamy,Organic,Tropical,67,Chemical Control - Organic Pesticides,Late Summer,Potato,23C,Overdone,GreenFields,Summer,129km,58%
4817,Sandy,Compost,Arid,65,Biological Control - Predatory Insects,Late Summer,Potato,23C,Well-Done,AgriSeeds Co.,Spring,131km,33%
4818,Loamy,Compost,Tropical,70,Chemical Control - Organic Pesticides,Early Summer,Carrot,25C,Medium-Well,GreenFields,Summer,130km,64%
4819,Sandy,Compost,Arid,85,Biological Control - Predatory Insects,Late Spring,Corn,34C,Rare,CropLife Solutions,Spring,133km,32%
4820,Saline,Compost,Arid,61,Biological Control - Predatory Insects,Late Spring,Carrot,22C,Medium-Rare,GreenFields,Autumn,128km,57%
4821,Sandy,Organic,Temperate,65,Chemical Control - Organic Pesticides,Early Spring,Lettuce,34C,Rare,GreenFields,Autumn,128km,35%
4822,Loamy,Compost,Tropical,65,Integrated Pest Management,Late Spring,Potato,30C,Overdone,AgriSeeds Co.,Autumn,132km,24%
4823,Loamy,Compost,Tropical,61,Biological Control - Predatory Insects,Late Summer,Carrot,21C,Overdone,CropLife Solutions,Autumn,132km,72%
4824,Loamy,Organic,Tropical,67,Biological Control - Predatory Insects,Late Summer,Wheat,26C,Medium,FarmGrow Inc.,Autumn,131km,62%
4825,Loamy,Organic,Tropical,70,Chemical Control - Organic Pesticides,Early Summer,Carrot,26C,Well-Done,AgriSeeds Co.,Spring,132km,48%
4826,Sandy,Compost,Temperate,81,Biological Control - Predatory Insects,Late Summer,Carrot,33C,Medium,CropLife Solutions,Winter,131km,69%
4827,Sandy,Organic,Arid,66,Integrated Pest Management,Winter,Lettuce,28C,Overdone,FarmGrow Inc.,Spring,130km,33%
4828,Saline,Chemical,Temperate,67,Chemical Control - Organic Pesticides,Late Summer,Lettuce,31C,Medium,GreenFields,Autumn,130km,88%
4829,Saline,Chemical,Temperate,78,Biological Control - Predatory Insects,Late Spring,Lettuce,32C,Medium-Well,AgriSeeds Co.,Autumn,132km,21%
4830,Loamy,Organic,Tropical,83,Chemical Control - Synthetic Pesticides,Early Spring,Corn,34C,Well-Done,FarmGrow Inc.,Spring,128km,49%
4831,Sandy,Chemical,Arid,65,Chemical Control - Organic Pesticides,Autumn,Tomato,28C,Well-Done,CropLife Solutions,Winter,134km,27%
4832,Saline,Chemical,Temperate,70,Integrated Pest Management,Late Summer,Corn,30C,Overdone,CropLife Solutions,Spring,128km,88%
4833,Loamy,Organic,Tropical,85,Biological Control - Predatory Insects,Winter,Wheat,30C,Medium,CropLife Solutions,Spring,129km,70%
4834,Loamy,Chemical,Tropical,64,Biological Control - Predatory Insects,Late Summer,Wheat,30C,Well-Done,FarmGrow Inc.,Winter,134km,66%
4835,Saline,Chemical,Tropical,69,Biological Control - Predatory Insects,Early Summer,Carrot,30C,Medium-Well,GreenFields,Summer,130km,67%
4836,Loamy,Compost,Temperate,67,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,29C,Overdone,AgriSeeds Co.,Winter,130km,95%
4837,Sandy,Compost,Arid,81,Chemical Control - Synthetic Pesticides,Autumn,Wheat,34C,Overdone,AgriSeeds Co.,Winter,130km,44%
4838,Loamy,Organic,Temperate,68,Chemical Control - Organic Pesticides,Early Spring,Lettuce,23C,Medium-Rare,FarmGrow Inc.,Summer,134km,79%
4839,Clay,Compost,Temperate,80,Chemical Control - Synthetic Pesticides,Autumn,Carrot,32C,Medium-Well,CropLife Solutions,Summer,132km,24%
4840,Clay,Chemical,Temperate,83,Chemical Control - Organic Pesticides,Autumn,Lettuce,21C,Rare,CropLife Solutions,Summer,131km,95%
4841,Clay,Chemical,Temperate,74,Integrated Pest Management,Late Summer,Carrot,30C,Overdone,GreenFields,Summer,134km,67%
4842,Loamy,Compost,Arid,66,Chemical Control - Synthetic Pesticides,Autumn,Tomato,22C,Rare,FarmGrow Inc.,Autumn,128km,90%
4843,Loamy,Organic,Tropical,68,Integrated Pest Management,Early Summer,Corn,28C,Well-Done,CropLife Solutions,Spring,129km,46%
4844,Clay,Organic,Tropical,77,Integrated Pest Management,Autumn,Corn,29C,Medium-Rare,GreenFields,Spring,128km,62%
4845,Loamy,Organic,Temperate,80,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,27C,Overdone,GreenFields,Spring,130km,65%
4846,Sandy,Organic,Tropical,79,Biological Control - Predatory Insects,Early Summer,Lettuce,23C,Medium,GreenFields,Autumn,133km,47%
4847,Clay,Compost,Tropical,78,Integrated Pest Management,Early Summer,Corn,27C,Medium,GreenFields,Summer,128km,40%
4848,Clay,Compost,Temperate,66,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,32C,Medium,FarmGrow Inc.,Autumn,132km,54%
4849,Sandy,Chemical,Tropical,64,Chemical Control - Synthetic Pesticides,Winter,Wheat,34C,Medium,GreenFields,Spring,133km,76%
4850,Saline,Organic,Temperate,65,Chemical Control - Organic Pesticides,Late Summer,Lettuce,33C,Rare,CropLife Solutions,Summer,128km,60%
4851,Loamy,Compost,Tropical,82,Integrated Pest Management,Early Summer,Lettuce,27C,Medium-Rare,AgriSeeds Co.,Spring,129km,34%
4852,Saline,Compost,Tropical,71,Biological Control - Predatory Insects,Winter,Tomato,28C,Rare,FarmGrow Inc.,Summer,132km,32%
4853,Clay,Organic,Arid,79,Biological Control - Predatory Insects,Late Summer,Lettuce,20C,Medium-Well,GreenFields,Winter,130km,89%
4854,Sandy,Chemical,Tropical,75,Integrated Pest Management,Autumn,Corn,28C,Medium,CropLife Solutions,Autumn,129km,61%
4855,Sandy,Compost,Temperate,83,Biological Control - Predatory Insects,Late Summer,Carrot,21C,Well-Done,CropLife Solutions,Summer,132km,85%
4856,Sandy,Chemical,Temperate,65,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,22C,Overdone,CropLife Solutions,Winter,134km,69%
