id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
394,Saline,Chemical,Tropical,80,Biological Control - Predatory Insects,Early Summer,Carrot,27C,Well-Done,FarmGrow Inc.,Summer,132km,48%
395,Sandy,Organic,Arid,80,Chemical Control - Synthetic Pesticides,Winter,Carrot,33C,Overdone,AgriSeeds Co.,Winter,133km,45%
396,Sandy,Chemical,Temperate,79,Integrated Pest Management,Early Summer,Tomato,31C,Well-Done,FarmGrow Inc.,Autumn,129km,23%
397,Sandy,Organic,Tropical,82,Integrated Pest Management,Late Summer,Tomato,32C,Well-Done,CropLife Solutions,Autumn,129km,79%
398,Loamy,Chemical,Tropical,85,Chemical Control - Organic Pesticides,Early Spring,Wheat,30C,Well-Done,CropLife Solutions,Winter,131km,59%
399,Sandy,Compost,Tropical,63,Biological Control - Predatory Insects,Early Summer,Wheat,22C,Overdone,AgriSeeds Co.,Autumn,131km,30%
400,Saline,Organic,Tropical,63,Chemical Control - Organic Pesticides,Early Summer,Carrot,24C,Medium-Rare,GreenFields,Spring,128km,30%
401,Clay,Chemical,Tropical,78,Chemical Control - Organic Pesticides,Autumn,Corn,28C,Well-Done,AgriSeeds Co.,Autumn,131km,91%
402,Clay,Compost,Temperate,73,Integrated Pest Management,Late Spring,Tomato,33C,Medium-Well,FarmGrow Inc.,Autumn,130km,40%
403,Saline,Organic,Tropical,67,Integrated Pest Management,Early Spring,Lettuce,34C,Well-Done,AgriSeeds Co.,Autumn,133km,70%
404,Loamy,Chemical,Arid,84,Biological Control - Predatory Insects,Late Summer,Carrot,33C,Medium-Rare,FarmGrow Inc.,Summer,128km,79%
405,Clay,Compost,Arid,79,Biological Control - Predatory Insects,Late Summer,Wheat,20C,Overdone,GreenFields,Summer,132km,35%
406,Loamy,Compost,Tropical,73,Biological Control - Predatory Insects,Autumn,Corn,25C,Medium,FarmGrow Inc.,Summer,134km,29%
407,Sandy,Compost,Temperate,64,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,28C,Medium-Well,AgriSeeds Co.,Summer,130km,34%
408,Sandy,Chemical,Temperate,81,Integrated Pest Management,Early Spring,Potato,22C,Well-Done,AgriSeeds Co.,Winter,134km,76%
409,Sandy,Organic,Temperate,61,Chemical Control - Synthetic Pesticides,Autumn,Tomato,22C,Overdone,GreenFields,Summer,128km,52%
410,Saline,Organic,Tropical,82,Integrated Pest Management,Winter,Potato,26C,Medium,GreenFields,Summer,134km,69%
411,Loamy,Compost,Temperate,61,Biological Control - Predatory Insects,Late Spring,Tomato,32C,Rare,FarmGrow Inc.,Autumn,132km,97%
412,Loamy,Organic,Tropical,69,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,29C,Well-Done,AgriSeeds Co.,Autumn,131km,93%
413,Sandy,Organic,Arid,72,Chemical Control - Synthetic Pesticides,Early Spring,Corn,34C,Well-Done,CropLife Solutions,Winter,131km,59%
414,Saline,Organic,Temperate,61,Chemical Control - Organic Pesticides,Late Spring,Lettuce,30C,Overdone,AgriSeeds Co.,Spring,129km,64%
415,Clay,Chemical,Temperate,85,Integrated Pest Management,Winter,Tomato,31C,Overdone,AgriSeeds Co.,Spring,128km,73%
416,Sandy,Compost,Tropical,78,Integrated Pest Management,Early Spring,Lettuce,24C,Overdone,FarmGrow Inc.,Autumn,133km,25%
417,Loamy,Compost,Temperate,78,Integrated Pest Management,Early Spring,Wheat,27C,Medium-Well,CropLife Solutions,Winter,132km,48%
418,Saline,Organic,Temperate,81,Biological Control - Predatory Insects,Late Summer,Lettuce,21C,Overdone,AgriSeeds Co.,Spring,134km,48%
419,Loamy,Organic,Temperate,80,Integrated Pest Management,Autumn,Potato,31C,Medium-Rare,CropLife Solutions,Autumn,133km,35%
420,Sandy,Compost,Arid,72,Biological Control - Predatory Insects,Early Summer,Wheat,27C,Well-Done,FarmGrow Inc.,Winter,132km,89%
421,Clay,Chemical,Tropical,80,Chemical Control - Organic Pesticides,Autumn,Lettuce,33C,Medium,CropLife Solutions,Winter,133km,100%
422,Saline,Chemical,Tropical,60,Chemical Control - Organic Pesticides,Early Summer,Carrot,23C,Well-Done,FarmGrow Inc.,Spring,128km,50%
423,Loamy,Organic,Tropical,73,Biological Control - Predatory Insects,Autumn,Corn,27C,Medium-Well,GreenFields,Summer,128km,91%
424,Loamy,Organic,Temperate,74,Biological Control - Predatory Insects,Late Spring,Potato,26C,Medium-Well,AgriSeeds Co.,Spring,132km,72%
425,Loamy,Chemical,Tropical,77,Biological Control - Predatory Insects,Late Summer,Tomato,21C,Overdone,AgriSeeds Co.,Autumn,128km,49%
426,Saline,Chemical,Temperate,81,Chemical Control - Organic Pesticides,Winter,Tomato,21C,Well-Done,AgriSeeds Co.,Spring,132km,95%
427,Clay,Chemical,Temperate,74,Integrated Pest Management,Late Spring,Lettuce,29C,Medium,GreenFields,Summer,129km,67%
428,Saline,Compost,Temperate,68,Chemical Control - Synthetic Pesticides,Autumn,Carrot,30C,Well-Done,AgriSeeds Co.,Autumn,129km,89%
429,Clay,Compost,Tropical,68,Chemical Control - Organic Pesticides,Early Summer,Carrot,28C,Rare,AgriSeeds Co.,Winter,129km,56%
430,Sandy,Compost,Temperate,64,Chemical Control - Synthetic Pesticides,Late Spring,Corn,34C,Overdone,FarmGrow Inc.,Autumn,131km,27%
431,Sandy,Compost,Temperate,63,Chemical Control - Synthetic Pesticides,Late Spring,Potato,20C,Well-Done,GreenFields,Autumn,129km,37%
432,Loamy,Organic,Temperate,73,Chemical Control - Organic Pesticides,Late Summer,Wheat,23C,Well-Done,AgriSeeds Co.,Autumn,129km,83%
433,Sandy,Chemical,Arid,74,Integrated Pest Management,Autumn,Tomato,26C,Rare,FarmGrow Inc.,Winter,130km,67%
434,Sandy,Organic,Tropical,65,Chemical Control - Organic Pesticides,Early Summer,Tomato,28C,Medium-Rare,GreenFields,Winter,132km,56%
435,Loamy,Compost,Arid,75,Biological Control - Predatory Insects,Early Spring,Lettuce,22C,Well-Done,FarmGrow Inc.,Summer,134km,99%
436,Clay,Compost,Tropical,63,Biological Control - Predatory Insects,Early Summer,Tomato,31C,Medium-Well,FarmGrow Inc.,Summer,132km,31%
437,Sandy,Chemical,Tropical,64,Biological Control - Predatory Insects,Late Summer,Potato,30C,Medium,FarmGrow Inc.,Spring,130km,21%
438,Sandy,Compost,Tropical,81,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,30C,Well-Done,CropLife Solutions,Spring,132km,87%
439,Sandy,Organic,Tropical,61,Biological Control - Predatory Insects,Early Spring,Corn,24C,Medium,AgriSeeds Co.,Winter,133km,23%
440,Loamy,Compost,Arid,85,Integrated Pest Management,Early Spring,Carrot,31C,Overdone,AgriSeeds Co.,Autumn,132km,72%
441,Sandy,Organic,Arid,71,Biological Control - Predatory Insects,Early Spring,Tomato,20C,Medium-Rare,CropLife Solutions,Autumn,130km,20%
442,Loamy,Chemical,Tropical,65,Integrated Pest Management,Autumn,Lettuce,22C,Overdone,FarmGrow Inc.,Spring,134km,58%
443,Loamy,Chemical,Temperate,68,Integrated Pest Management,Late Summer,Tomato,26C,Well-Done,AgriSeeds Co.,Winter,130km,34%
444,Clay,Chemical,Temperate,80,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,20C,Well-Done,GreenFields,Spring,133km,98%
445,Clay,Compost,Temperate,68,Chemical Control - Synthetic Pesticides,Late Spring,Potato,32C,Well-Done,FarmGrow Inc.,Autumn,131km,79%
446,Saline,Compost,Tropical,71,Integrated Pest Management,Winter,Corn,27C,Medium-Rare,FarmGrow Inc.,Autumn,131km,33%
447,Loamy,Chemical,Arid,74,Biological Control - Predatory Insects,Late Spring,Potato,20C,Medium-Rare,AgriSeeds Co.,Summer,128km,40%
448,Saline,Compost,Arid,80,Chemical Control - Organic Pesticides,Early Summer,Tomato,34C,Well-Done,FarmGrow Inc.,Summer,131km,75%
449,Sandy,Chemical,Tropical,73,Chemical Control - Organic Pesticides,Early Spring,Carrot,30C,Medium-Rare,CropLife Solutions,Spring,132km,88%
450,Sandy,Organic,Temperate,61,Biological Control - Predatory Insects,Early Summer,Corn,24C,Medium-Rare,CropLife Solutions,Spring,134km,57%
451,Loamy,Compost,Tropical,62,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,23C,Medium-Rare,GreenFields,Autumn,129km,33%
452,Loamy,Compost,Arid,63,Biological Control - Predatory Insects,Late Summer,Wheat,23C,Medium,FarmGrow Inc.,Summer,128km,44%
453,Saline,Compost,Temperate,82,Integrated Pest Management,Early Summer,Tomato,29C,Medium-Rare,GreenFields,Autumn,128km,84%
454,Saline,Chemical,Tropical,62,Chemical Control - Synthetic Pesticides,Winter,Potato,24C,Well-Done,FarmGrow Inc.,Winter,129km,23%
455,Saline,Compost,Arid,82,Biological Control - Predatory Insects,Late Summer,Tomato,30C,Medium-Rare,AgriSeeds Co.,Spring,132km,79%
456,Loamy,Compost,Arid,75,Chemical Control - Organic Pesticides,Late Summer,Tomato,27C,Rare,FarmGrow Inc.,Winter,129km,56%
457,Clay,Organic,Tropical,73,Biological Control - Predatory Insects,Early Summer,Potato,32C,Rare,FarmGrow Inc.,Winter,133km,85%
458,Clay,Chemical,Temperate,73,Integrated Pest Management,Early Spring,Corn,22C,Well-Done,CropLife Solutions,Autumn,133km,75%
459,Saline,Compost,Arid,75,Biological Control - Predatory Insects,Late Summer,Tomato,29C,Medium-Rare,CropLife Solutions,Autumn,128km,43%
460,Sandy,Chemical,Temperate,68,Biological Control - Predatory Insects,Late Spring,Lettuce,33C,Medium-Rare,GreenFields,Spring,129km,45%
461,Clay,Chemical,Temperate,64,Biological Control - Predatory Insects,Early Spring,Lettuce,27C,Well-Done,FarmGrow Inc.,Winter,133km,36%
462,Clay,Organic,Arid,61,Chemical Control - Synthetic Pesticides,Autumn,Carrot,22C,Well-Done,FarmGrow Inc.,Spring,134km,41%
463,Saline,Compost,Arid,82,Integrated Pest Management,Late Spring,Lettuce,33C,Overdone,AgriSeeds Co.,Winter,134km,22%
464,Clay,Compost,Tropical,65,Integrated Pest Management,Autumn,Wheat,21C,Rare,GreenFields,Autumn,130km,85%
465,Saline,Organic,Temperate,69,Chemical Control - Organic Pesticides,Winter,Tomato,23C,Medium-Well,GreenFields,Winter,133km,86%
466,Clay,Organic,Arid,65,Chemical Control - Synthetic Pesticides,Early Summer,Corn,26C,Medium-Rare,GreenFields,Spring,129km,65%
467,Sandy,Organic,Tropical,68,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,28C,Well-Done,FarmGrow Inc.,Autumn,130km,77%
468,Saline,Chemical,Tropical,62,Biological Control - Predatory Insects,Early Spring,Corn,20C,Medium-Well,AgriSeeds Co.,Summer,130km,34%
469,Clay,Chemical,Temperate,80,Chemical Control - Organic Pesticides,Early Spring,Carrot,29C,Well-Done,GreenFields,Autumn,134km,52%
470,Saline,Chemical,Arid,74,Biological Control - Predatory Insects,Early Summer,Lettuce,31C,Overdone,AgriSeeds Co.,Summer,131km,59%
471,Saline,Organic,Temperate,76,Biological Control - Predatory Insects,Early Spring,Tomato,32C,Well-Done,FarmGrow Inc.,Autumn,130km,27%
472,Sandy,Organic,Tropical,65,Chemical Control - Organic Pesticides,Late Summer,Lettuce,31C,Well-Done,AgriSeeds Co.,Autumn,130km,86%
473,Clay,Compost,Temperate,72,Chemical Control - Synthetic Pesticides,Late Summer,Potato,21C,Overdone,CropLife Solutions,Spring,132km,20%
474,Sandy,Organic,Temperate,82,Biological Control - Predatory Insects,Late Spring,Potato,27C,Medium-Rare,AgriSeeds Co.,Summer,134km,74%
475,Sandy,Chemical,Temperate,78,Biological Control - Predatory Insects,Early Spring,Potato,20C,Overdone,AgriSeeds Co.,Spring,129km,56%
476,Clay,Organic,Arid,77,Biological Control - Predatory Insects,Autumn,Carrot,24C,Medium-Rare,CropLife Solutions,Autumn,130km,69%
477,Clay,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Early Spring,Corn,29C,Medium,GreenFields,Spring,134km,53%
478,Sandy,Organic,Temperate,63,Chemical Control - Organic Pesticides,Late Spring,Lettuce,32C,Overdone,GreenFields,Autumn,134km,85%
479,Saline,Compost,Tropical,70,Integrated Pest Management,Late Spring,Lettuce,24C,Medium-Rare,FarmGrow Inc.,Summer,132km,95%
480,Sandy,Chemical,Arid,64,Biological Control - Predatory Insects,Early Spring,Lettuce,29C,Medium-Well,GreenFields,Summer,129km,87%
481,Saline,Chemical,Tropical,69,Biological Control - Predatory Insects,Late Summer,Wheat,30C,Medium-Well,GreenFields,Spring,130km,65%
482,Sandy,Organic,Tropical,77,Integrated Pest Management,Autumn,Lettuce,22C,Medium-Well,FarmGrow Inc.,Summer,133km,35%
483,Loamy,Compost,Tropical,76,Integrated Pest Management,Autumn,Corn,26C,Medium-Rare,FarmGrow Inc.,Spring,128km,65%
484,Clay,Organic,Temperate,65,Biological Control - Predatory Insects,Autumn,Lettuce,31C,Medium-Rare,CropLife Solutions,Autumn,132km,37%
485,Clay,Chemical,Arid,67,Chemical Control - Organic Pesticides,Late Summer,Potato,29C,Well-Done,FarmGrow Inc.,Winter,133km,58%
486,Clay,Compost,Temperate,78,Integrated Pest Management,Late Spring,Tomato,20C,Medium-Well,FarmGrow Inc.,Winter,132km,79%
487,Saline,Organic,Arid,69,Chemical Control - Organic Pesticides,Winter,Wheat,29C,Medium-Rare,AgriSeeds Co.,Autumn,132km,26%
488,Loamy,Organic,Tropical,82,Biological Control - Predatory Insects,Late Summer,Carrot,20C,Medium-Rare,AgriSeeds Co.,Summer,131km,82%
489,Clay,Chemical,Arid,75,Chemical Control - Organic Pesticides,Early Spring,Carrot,27C,Well-Done,GreenFields,Winter,128km,78%
490,Loamy,Compost,Tropical,63,Integrated Pest Management,Late Spring,Lettuce,31C,Medium,GreenFields,Spring,130km,89%
491,Saline,Compost,Tropical,81,Integrated Pest Management,Winter,Corn,33C,Medium-Well,GreenFields,Winter,133km,82%
492,Sandy,Compost,Arid,76,Chemical Control - Synthetic Pesticides,Winter,Potato,20C,Medium-Well,FarmGrow Inc.,Winter,133km,84%
493,Saline,Chemical,Tropical,82,Chemical Control - Organic Pesticides,Early Spring,Tomato,20C,Medium,AgriSeeds Co.,Summer,130km,66%
494,Saline,Organic,Temperate,77,Integrated Pest Management,Late Spring,Lettuce,32C,Medium-Rare,AgriSeeds Co.,Winter,132km,96%
495,Loamy,Compost,Temperate,70,Chemical Control - Synthetic Pesticides,Winter,Lettuce,34C,Medium-Rare,FarmGrow Inc.,Autumn,130km,35%
496,Clay,Compost,Tropical,75,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,32C,Medium-Well,GreenFields,Summer,133km,33%
497,Sandy,Compost,Arid,81,Chemical Control - Organic Pesticides,Winter,Carrot,33C,Well-Done,GreenFields,Spring,128km,73%
498,Clay,Compost,Arid,67,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,23C,Rare,FarmGrow Inc.,Spring,128km,93%
499,Saline,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,26C,Medium-Well,FarmGrow Inc.,Summer,134km,80%
500,Saline,Organic,Arid,65,Chemical Control - Organic Pesticides,Early Summer,Potato,33C,Rare,CropLife Solutions,Autumn,133km,76%
501,Clay,Chemical,Arid,66,Chemical Control - Organic Pesticides,Late Spring,Lettuce,25C,Overdone,AgriSeeds Co.,Autumn,129km,81%
502,Saline,Chemical,Temperate,71,Biological Control - Predatory Insects,Late Summer,Carrot,30C,Medium-Rare,CropLife Solutions,Summer,130km,39%
503,Clay,Organic,Temperate,63,Biological Control - Predatory Insects,Winter,Tomato,30C,Medium-Rare,GreenFields,Winter,132km,33%
504,Sandy,Organic,Arid,78,Biological Control - Predatory Insects,Early Spring,Carrot,20C,Rare,AgriSeeds Co.,Winter,129km,96%
505,Saline,Organic,Arid,76,Biological Control - Predatory Insects,Autumn,Lettuce,31C,Medium-Rare,AgriSeeds Co.,Winter,130km,87%
506,Sandy,Organic,Tropical,65,Chemical Control - Organic Pesticides,Late Summer,Potato,22C,Medium,FarmGrow Inc.,Autumn,133km,96%
507,Sandy,Chemical,Arid,65,Chemical Control - Organic Pesticides,Winter,Tomato,21C,Overdone,FarmGrow Inc.,Summer,129km,52%
508,Loamy,Compost,Arid,73,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,29C,Medium,GreenFields,Spring,132km,44%
509,Loamy,Organic,Arid,83,Biological Control - Predatory Insects,Early Summer,Potato,33C,Well-Done,GreenFields,Summer,131km,44%
510,Clay,Organic,Arid,61,Integrated Pest Management,Early Summer,Tomato,29C,Well-Done,CropLife Solutions,Spring,133km,65%
511,Clay,Compost,Temperate,60,Integrated Pest Management,Early Spring,Corn,25C,Rare,FarmGrow Inc.,Summer,134km,35%
512,Loamy,Compost,Arid,85,Biological Control - Predatory Insects,Winter,Potato,20C,Well-Done,GreenFields,Summer,132km,65%
513,Sandy,Chemical,Temperate,68,Integrated Pest Management,Late Spring,Carrot,31C,Rare,AgriSeeds Co.,Autumn,133km,57%
514,Loamy,Compost,Arid,74,Biological Control - Predatory Insects,Late Spring,Tomato,21C,Overdone,CropLife Solutions,Spring,134km,74%
515,Sandy,Compost,Temperate,76,Chemical Control - Organic Pesticides,Autumn,Potato,26C,Medium-Well,GreenFields,Autumn,128km,30%
516,Sandy,Organic,Arid,61,Biological Control - Predatory Insects,Late Spring,Lettuce,27C,Well-Done,CropLife Solutions,Autumn,128km,100%
517,Clay,Compost,Tropical,68,Biological Control - Predatory Insects,Early Summer,Carrot,20C,Medium-Rare,GreenFields,Spring,131km,45%
518,Clay,Organic,Temperate,76,Chemical Control - Synthetic Pesticides,Autumn,Carrot,29C,Medium,CropLife Solutions,Autumn,134km,90%
519,Clay,Compost,Temperate,64,Integrated Pest Management,Early Spring,Corn,21C,Medium-Well,AgriSeeds Co.,Autumn,131km,46%
520,Loamy,Chemical,Tropical,63,Chemical Control - Organic Pesticides,Autumn,Corn,29C,Well-Done,GreenFields,Winter,129km,67%
521,Sandy,Compost,Arid,72,Chemical Control - Organic Pesticides,Late Spring,Potato,31C,Medium-Rare,FarmGrow Inc.,Autumn,133km,35%
522,Sandy,Organic,Tropical,76,Chemical Control - Synthetic Pesticides,Early Summer,Potato,26C,Overdone,FarmGrow Inc.,Summer,128km,70%
523,Saline,Chemical,Temperate,79,Biological Control - Predatory Insects,Early Summer,Wheat,21C,Medium-Well,CropLife Solutions,Autumn,130km,44%
524,Sandy,Chemical,Arid,62,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,24C,Medium-Well,FarmGrow Inc.,Spring,133km,91%
525,Loamy,Organic,Tropical,81,Integrated Pest Management,Autumn,Tomato,29C,Medium-Rare,GreenFields,Winter,131km,51%
526,Sandy,Chemical,Arid,65,Biological Control - Predatory Insects,Late Spring,Corn,24C,Medium-Well,FarmGrow Inc.,Spring,131km,58%
527,Clay,Compost,Arid,84,Biological Control - Predatory Insects,Winter,Tomato,20C,Well-Done,CropLife Solutions,Autumn,133km,32%
528,Saline,Chemical,Arid,71,Chemical Control - Organic Pesticides,Winter,Tomato,30C,Medium-Well,FarmGrow Inc.,Autumn,128km,67%
529,Loamy,Organic,Tropical,82,Integrated Pest Management,Early Summer,Tomato,31C,Well-Done,CropLife Solutions,Spring,133km,93%
530,Sandy,Chemical,Temperate,81,Chemical Control - Organic Pesticides,Winter,Carrot,28C,Medium-Rare,FarmGrow Inc.,Autumn,134km,83%
531,Sandy,Organic,Tropical,85,Integrated Pest Management,Early Summer,Wheat,34C,Medium-Rare,FarmGrow Inc.,Autumn,131km,24%
532,Clay,Organic,Temperate,68,Chemical Control - Organic Pesticides,Early Summer,Tomato,34C,Rare,FarmGrow Inc.,Winter,128km,75%
533,Saline,Compost,Tropical,69,Chemical Control - Synthetic Pesticides,Late Summer,Potato,26C,Well-Done,GreenFields,Winter,130km,92%
534,Clay,Chemical,Arid,78,Chemical Control - Organic Pesticides,Early Spring,Potato,21C,Well-Done,AgriSeeds Co.,Spring,134km,84%
535,Loamy,Compost,Arid,63,Integrated Pest Management,Late Summer,Lettuce,31C,Well-Done,AgriSeeds Co.,Summer,130km,88%
536,Loamy,Organic,Tropical,73,Chemical Control - Organic Pesticides,Late Spring,Carrot,33C,Well-Done,FarmGrow Inc.,Autumn,129km,85%
537,Loamy,Compost,Tropical,70,Chemical Control - Organic Pesticides,Early Spring,Potato,34C,Overdone,FarmGrow Inc.,Summer,130km,56%
538,Clay,Organic,Tropical,66,Chemical Control - Organic Pesticides,Winter,Wheat,34C,Overdone,FarmGrow Inc.,Autumn,134km,97%
539,Clay,Chemical,Tropical,79,Chemical Control - Organic Pesticides,Late Spring,Carrot,24C,Overdone,CropLife Solutions,Spring,133km,45%
540,Clay,Organic,Arid,81,Integrated Pest Management,Early Summer,Tomato,33C,Rare,GreenFields,Summer,128km,38%
541,Loamy,Compost,Arid,73,Biological Control - Predatory Insects,Early Spring,Wheat,26C,Well-Done,FarmGrow Inc.,Spring,130km,54%
542,Loamy,Organic,Temperate,82,Chemical Control - Organic Pesticides,Late Summer,Potato,26C,Well-Done,FarmGrow Inc.,Winter,128km,54%
543,Loamy,Organic,Arid,74,Chemical Control - Organic Pesticides,Early Summer,Corn,33C,Well-Done,FarmGrow Inc.,Autumn,131km,32%
544,Loamy,Organic,Temperate,83,Biological Control - Predatory Insects,Autumn,Corn,30C,Medium-Well,FarmGrow Inc.,Summer,131km,35%
545,Sandy,Chemical,Temperate,60,Biological Control - Predatory Insects,Winter,Carrot,27C,Medium,CropLife Solutions,Spring,129km,27%
546,Sandy,Organic,Arid,79,Integrated Pest Management,Late Summer,Wheat,23C,Overdone,FarmGrow Inc.,Winter,128km,63%
547,Saline,Chemical,Temperate,67,Biological Control - Predatory Insects,Early Spring,Potato,23C,Overdone,FarmGrow Inc.,Winter,130km,55%
548,Saline,Organic,Arid,60,Chemical Control - Organic Pesticides,Late Spring,Tomato,21C,Rare,FarmGrow Inc.,Autumn,132km,79%
549,Saline,Compost,Temperate,78,Integrated Pest Management,Late Spring,Lettuce,32C,Overdone,CropLife Solutions,Winter,134km,22%
550,Saline,Organic,Temperate,82,Chemical Control - Synthetic Pesticides,Autumn,Potato,25C,Rare,AgriSeeds Co.,Spring,133km,74%
551,Sandy,Chemical,Temperate,73,Biological Control - Predatory Insects,Autumn,Tomato,24C,Medium-Rare,CropLife Solutions,Winter,134km,95%
552,Loamy,Organic,Temperate,83,Biological Control - Predatory Insects,Late Spring,Tomato,21C,Overdone,GreenFields,Autumn,130km,58%
553,Loamy,Organic,Arid,74,Chemical Control - Synthetic Pesticides,Late Spring,Potato,34C,Well-Done,FarmGrow Inc.,Winter,128km,74%
554,Saline,Chemical,Temperate,80,Integrated Pest Management,Early Summer,Wheat,26C,Rare,CropLife Solutions,Spring,129km,92%
555,Sandy,Compost,Temperate,69,Chemical Control - Synthetic Pesticides,Autumn,Tomato,23C,Rare,FarmGrow Inc.,Winter,129km,64%
556,Saline,Organic,Tropical,77,Chemical Control - Synthetic Pesticides,Winter,Corn,32C,Medium-Rare,CropLife Solutions,Autumn,131km,65%
557,Saline,Compost,Tropical,84,Biological Control - Predatory Insects,Late Spring,Wheat,23C,Overdone,GreenFields,Summer,130km,96%
558,Saline,Compost,Temperate,71,Integrated Pest Management,Early Spring,Carrot,26C,Medium-Rare,GreenFields,Autumn,133km,60%
559,Saline,Chemical,Temperate,64,Chemical Control - Organic Pesticides,Late Spring,Tomato,21C,Well-Done,CropLife Solutions,Autumn,133km,80%
560,Sandy,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,29C,Well-Done,GreenFields,Winter,129km,46%
561,Loamy,Chemical,Arid,74,Integrated Pest Management,Late Spring,Carrot,21C,Rare,CropLife Solutions,Winter,132km,36%
562,Clay,Chemical,Arid,75,Chemical Control - Organic Pesticides,Late Summer,Corn,32C,Medium-Rare,GreenFields,Spring,131km,28%
563,Saline,Compost,Temperate,78,Chemical Control - Organic Pesticides,Early Spring,Corn,31C,Medium-Rare,FarmGrow Inc.,Summer,130km,75%
564,Sandy,Organic,Tropical,76,Biological Control - Predatory Insects,Early Spring,Wheat,25C,Well-Done,GreenFields,Autumn,130km,40%
565,Clay,Organic,Tropical,73,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,28C,Well-Done,AgriSeeds Co.,Spring,131km,57%
566,Loamy,Organic,Arid,63,Integrated Pest Management,Late Spring,Wheat,23C,Medium-Well,AgriSeeds Co.,Autumn,130km,72%
567,Loamy,Organic,Tropical,67,Biological Control - Predatory Insects,Late Spring,Lettuce,32C,Rare,CropLife Solutions,Spring,132km,83%
568,Loamy,Chemical,Temperate,62,Chemical Control - Organic Pesticides,Late Spring,Potato,24C,Medium-Well,AgriSeeds Co.,Spring,133km,47%
569,Clay,Chemical,Arid,66,Integrated Pest Management,Late Summer,Carrot,27C,Medium,CropLife Solutions,Winter,133km,72%
570,Sandy,Organic,Tropical,83,Chemical Control - Organic Pesticides,Autumn,Lettuce,21C,Medium-Rare,FarmGrow Inc.,Winter,129km,93%
571,Saline,Organic,Arid,79,Chemical Control - Organic Pesticides,Late Summer,Lettuce,29C,Medium,AgriSeeds Co.,Winter,131km,34%
572,Loamy,Organic,Temperate,62,Integrated Pest Management,Late Summer,Corn,21C,Overdone,GreenFields,Winter,129km,24%
573,Clay,Organic,Temperate,73,Chemical Control - Organic Pesticides,Late Spring,Potato,21C,Medium,CropLife Solutions,Spring,133km,85%
574,Clay,Chemical,Tropical,82,Biological Control - Predatory Insects,Early Summer,Corn,34C,Rare,FarmGrow Inc.,Spring,132km,42%
575,Sandy,Compost,Tropical,79,Chemical Control - Synthetic Pesticides,Late Spring,Corn,20C,Rare,CropLife Solutions,Summer,133km,97%
576,Loamy,Compost,Tropical,85,Biological Control - Predatory Insects,Early Spring,Potato,26C,Medium,FarmGrow Inc.,Autumn,131km,77%
577,Saline,Compost,Tropical,73,Integrated Pest Management,Late Spring,Lettuce,33C,Overdone,FarmGrow Inc.,Spring,129km,50%
578,Sandy,Organic,Temperate,68,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,31C,Rare,FarmGrow Inc.,Autumn,132km,51%
579,Loamy,Organic,Tropical,83,Chemical Control - Synthetic Pesticides,Winter,Wheat,21C,Rare,CropLife Solutions,Winter,133km,57%
580,Sandy,Organic,Tropical,83,Biological Control - Predatory Insects,Late Summer,Corn,33C,Well-Done,CropLife Solutions,Autumn,131km,97%
581,Loamy,Organic,Tropical,72,Chemical Control - Organic Pesticides,Early Spring,Carrot,25C,Medium-Rare,CropLife Solutions,Winter,131km,44%
582,Sandy,Chemical,Temperate,61,Chemical Control - Synthetic Pesticides,Winter,Potato,26C,Well-Done,AgriSeeds Co.,Autumn,128km,59%
583,Loamy,Chemical,Tropical,77,Chemical Control - Organic Pesticides,Autumn,Potato,26C,Well-Done,FarmGrow Inc.,Autumn,129km,38%
584,Sandy,Compost,Temperate,69,Biological Control - Predatory Insects,Autumn,Carrot,27C,Medium-Rare,GreenFields,Summer,129km,100%
585,Saline,Compost,Temperate,70,Chemical Control - Organic Pesticides,Late Spring,Potato,32C,Medium,CropLife Solutions,Winter,133km,80%
586,Clay,Compost,Arid,83,Biological Control - Predatory Insects,Winter,Corn,33C,Rare,CropLife Solutions,Summer,129km,60%
587,Saline,Organic,Arid,83,Chemical Control - Synthetic Pesticides,Early Summer,Corn,25C,Medium-Well,CropLife Solutions,Winter,134km,42%
588,Clay,Organic,Tropical,62,Biological Control - Predatory Insects,Late Summer,Potato,26C,Overdone,FarmGrow Inc.,Winter,134km,41%
