id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
2487,Clay,Compost,Tropical,79,Biological Control - Predatory Insects,Late Summer,Wheat,27C,Medium,FarmGrow Inc.,Autumn,132km,87%
2488,Sandy,Compost,Tropical,63,Integrated Pest Management,Autumn,Corn,28C,Medium-Well,GreenFields,Summer,134km,21%
2489,Loamy,Organic,Arid,65,Biological Control - Predatory Insects,Autumn,Lettuce,34C,Medium-Rare,GreenFields,Winter,133km,70%
2490,Clay,Organic,Arid,77,Chemical Control - Synthetic Pesticides,Winter,Potato,34C,Medium-Well,FarmGrow Inc.,Autumn,129km,74%
2491,Sandy,Chemical,Arid,73,Integrated Pest Management,Winter,Corn,30C,Overdone,FarmGrow Inc.,Autumn,133km,31%
2492,Saline,Compost,Arid,79,Chemical Control - Organic Pesticides,Late Summer,Lettuce,23C,Medium-Rare,FarmGrow Inc.,Summer,128km,89%
2493,Loamy,Organic,Arid,66,Biological Control - Predatory Insects,Late Spring,Lettuce,27C,Medium-Well,AgriSeeds Co.,Winter,129km,60%
2494,Clay,Compost,Temperate,66,Biological Control - Predatory Insects,Early Summer,Potato,30C,Rare,GreenFields,Autumn,133km,74%
2495,Loamy,Chemical,Tropical,82,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,23C,Medium,CropLife Solutions,Winter,131km,98%
2496,Clay,Compost,Temperate,85,Chemical Control - Synthetic Pesticides,Winter,Wheat,28C,Rare,FarmGrow Inc.,Spring,130km,55%
2497,Loamy,Organic,Tropical,63,Integrated Pest Management,Early Summer,Lettuce,33C,Medium,FarmGrow Inc.,Spring,128km,63%
2498,Sandy,Compost,Temperate,60,Chemical Control - Organic Pesticides,Late Spring,Lettuce,22C,Rare,GreenFields,Summer,133km,29%
2499,Sandy,Chemical,Arid,83,Chemical Control - Organic Pesticides,Early Summer,Potato,34C,Medium-Well,GreenFields,Autumn,129km,37%
2500,Sandy,Chemical,Arid,80,Biological Control - Predatory Insects,Early Summer,Lettuce,33C,Rare,GreenFields,Winter,129km,59%
2501,Sandy,Chemical,Arid,63,Chemical Control - Organic Pesticides,Early Spring,Carrot,30C,Rare,CropLife Solutions,Spring,134km,66%
2502,Loamy,Compost,Tropical,78,Biological Control - Predatory Insects,Early Summer,Tomato,32C,Well-Done,FarmGrow Inc.,Spring,130km,66%
2503,Clay,Compost,Arid,69,Chemical Control - Organic Pesticides,Early Summer,Wheat,31C,Medium-Rare,CropLife Solutions,Spring,129km,72%
2504,Clay,Chemical,Arid,65,Integrated Pest Management,Late Summer,Potato,26C,Medium-Well,CropLife Solutions,Autumn,131km,75%
2505,Clay,Organic,Arid,75,Integrated Pest Management,Early Spring,Lettuce,33C,Medium,AgriSeeds Co.,Autumn,129km,87%
2506,Clay,Compost,Temperate,66,Biological Control - Predatory Insects,Late Summer,Lettuce,22C,Overdone,AgriSeeds Co.,Autumn,129km,31%
2507,Saline,Chemical,Tropical,70,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,23C,Overdone,CropLife Solutions,Autumn,131km,27%
2508,Sandy,Chemical,Temperate,71,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,31C,Medium-Well,CropLife Solutions,Spring,134km,97%
2509,Sandy,Organic,Temperate,78,Biological Control - Predatory Insects,Late Spring,Wheat,25C,Well-Done,GreenFields,Spring,131km,79%
2510,Clay,Organic,Arid,85,Integrated Pest Management,Winter,Wheat,31C,Rare,AgriSeeds Co.,Winter,133km,28%
2511,Clay,Compost,Arid,65,Chemical Control - Synthetic Pesticides,Early Spring,Potato,28C,Overdone,FarmGrow Inc.,Winter,133km,80%
2512,Clay,Chemical,Tropical,85,Integrated Pest Management,Late Spring,Carrot,26C,Well-Done,CropLife Solutions,Summer,130km,39%
2513,Saline,Compost,Arid,73,Chemical Control - Organic Pesticides,Autumn,Corn,27C,Medium-Rare,CropLife Solutions,Spring,128km,62%
2514,Clay,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Winter,Lettuce,32C,Overdone,FarmGrow Inc.,Winter,132km,91%
2515,Loamy,Compost,Arid,83,Integrated Pest Management,Winter,Tomato,30C,Rare,FarmGrow Inc.,Winter,130km,51%
2516,Saline,Chemical,Tropical,78,Chemical Control - Synthetic Pesticides,Late Spring,Potato,26C,Medium-Well,AgriSeeds Co.,Summer,129km,29%
2517,Loamy,Chemical,Tropical,83,Chemical Control - Synthetic Pesticides,Early Summer,Corn,30C,Medium-Rare,AgriSeeds Co.,Winter,133km,97%
2518,Loamy,Compost,Tropical,63,Chemical Control - Synthetic Pesticides,Winter,Carrot,23C,Well-Done,CropLife Solutions,Spring,128km,82%
2519,Saline,Chemical,Tropical,82,Chemical Control - Synthetic Pesticides,Winter,Wheat,26C,Medium-Rare,GreenFields,Autumn,130km,42%
2520,Sandy,Organic,Temperate,70,Biological Control - Predatory Insects,Late Spring,Corn,26C,Medium-Rare,CropLife Solutions,Winter,128km,92%
2521,Loamy,Organic,Arid,66,Biological Control - Predatory Insects,Winter,Carrot,21C,Medium-Well,CropLife Solutions,Spring,133km,67%
2522,Loamy,Chemical,Tropical,83,Chemical Control - Organic Pesticides,Early Summer,Wheat,28C,Overdone,GreenFields,Spring,132km,56%
2523,Saline,Compost,Arid,78,Chemical Control - Organic Pesticides,Early Spring,Lettuce,32C,Rare,CropLife Solutions,Summer,133km,72%
2524,Loamy,Compost,Arid,78,Biological Control - Predatory Insects,Late Summer,Wheat,23C,Rare,GreenFields,Summer,131km,57%
2525,Clay,Chemical,Temperate,72,Chemical Control - Synthetic Pesticides,Winter,Corn,26C,Well-Done,GreenFields,Spring,131km,33%
2526,Saline,Organic,Temperate,75,Chemical Control - Organic Pesticides,Winter,Corn,31C,Medium,CropLife Solutions,Autumn,131km,31%
2527,Sandy,Organic,Temperate,66,Integrated Pest Management,Early Summer,Potato,34C,Rare,CropLife Solutions,Autumn,132km,25%
2528,Sandy,Compost,Tropical,72,Biological Control - Predatory Insects,Autumn,Wheat,33C,Well-Done,AgriSeeds Co.,Summer,128km,51%
2529,Sandy,Compost,Arid,70,Integrated Pest Management,Late Summer,Tomato,20C,Medium-Well,CropLife Solutions,Summer,128km,40%
2530,Sandy,Chemical,Temperate,69,Chemical Control - Organic Pesticides,Early Spring,Wheat,32C,Medium-Rare,CropLife Solutions,Winter,128km,92%
2531,Sandy,Chemical,Temperate,63,Integrated Pest Management,Late Spring,Corn,33C,Well-Done,FarmGrow Inc.,Autumn,130km,35%
2532,Loamy,Organic,Arid,82,Integrated Pest Management,Autumn,Wheat,26C,Medium-Rare,CropLife Solutions,Winter,131km,61%
2533,Sandy,Chemical,Arid,71,Chemical Control - Synthetic Pesticides,Winter,Potato,25C,Well-Done,GreenFields,Spring,131km,66%
2534,Clay,Organic,Tropical,72,Chemical Control - Organic Pesticides,Late Spring,Potato,22C,Rare,FarmGrow Inc.,Autumn,133km,23%
2535,Loamy,Organic,Temperate,70,Chemical Control - Synthetic Pesticides,Early Summer,Potato,30C,Overdone,FarmGrow Inc.,Winter,131km,34%
2536,Sandy,Compost,Tropical,70,Chemical Control - Organic Pesticides,Winter,Wheat,20C,Medium-Rare,CropLife Solutions,Summer,131km,70%
2537,Saline,Compost,Arid,76,Biological Control - Predatory Insects,Late Summer,Potato,23C,Medium-Well,AgriSeeds Co.,Summer,131km,55%
2538,Sandy,Organic,Arid,74,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,26C,Medium,FarmGrow Inc.,Summer,134km,90%
2539,Clay,Organic,Tropical,69,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,22C,Medium-Well,FarmGrow Inc.,Autumn,131km,41%
2540,Loamy,Organic,Tropical,74,Biological Control - Predatory Insects,Early Summer,Carrot,22C,Medium-Well,GreenFields,Spring,130km,26%
2541,Sandy,Compost,Arid,85,Chemical Control - Synthetic Pesticides,Autumn,Carrot,29C,Medium,CropLife Solutions,Autumn,134km,46%
2542,Clay,Chemical,Tropical,63,Integrated Pest Management,Late Spring,Carrot,29C,Well-Done,FarmGrow Inc.,Spring,133km,50%
2543,Clay,Organic,Temperate,83,Chemical Control - Organic Pesticides,Winter,Corn,28C,Medium,GreenFields,Winter,134km,21%
2544,Saline,Organic,Tropical,62,Biological Control - Predatory Insects,Autumn,Corn,28C,Medium,FarmGrow Inc.,Winter,128km,33%
2545,Loamy,Organic,Arid,79,Integrated Pest Management,Early Summer,Potato,32C,Medium-Well,CropLife Solutions,Autumn,134km,37%
2546,Loamy,Chemical,Tropical,60,Integrated Pest Management,Late Spring,Carrot,21C,Well-Done,GreenFields,Summer,130km,51%
2547,Clay,Chemical,Temperate,76,Chemical Control - Organic Pesticides,Autumn,Carrot,20C,Medium-Rare,AgriSeeds Co.,Spring,134km,42%
2548,Clay,Chemical,Tropical,64,Biological Control - Predatory Insects,Late Spring,Potato,21C,Medium-Rare,GreenFields,Summer,134km,89%
2549,Saline,Chemical,Temperate,76,Biological Control - Predatory Insects,Early Spring,Lettuce,33C,Rare,FarmGrow Inc.,Summer,131km,35%
2550,Loamy,Compost,Temperate,70,Integrated Pest Management,Late Summer,Potato,26C,Medium-Well,FarmGrow Inc.,Summer,129km,37%
2551,Saline,Compost,Temperate,64,Chemical Control - Organic Pesticides,Early Spring,Carrot,33C,Well-Done,AgriSeeds Co.,Summer,129km,64%
2552,Loamy,Compost,Tropical,73,Integrated Pest Management,Late Spring,Tomato,31C,Overdone,CropLife Solutions,Autumn,132km,82%
2553,Clay,Chemical,Temperate,72,Biological Control - Predatory Insects,Early Spring,Wheat,27C,Medium-Well,GreenFields,Winter,133km,86%
2554,Sandy,Chemical,Arid,63,Biological Control - Predatory Insects,Late Summer,Corn,23C,Medium-Well,GreenFields,Spring,129km,74%
2555,Loamy,Compost,Tropical,85,Biological Control - Predatory Insects,Winter,Lettuce,23C,Medium-Well,FarmGrow Inc.,Winter,128km,43%
2556,Clay,Organic,Arid,73,Chemical Control - Synthetic Pesticides,Winter,Lettuce,22C,Medium,GreenFields,Summer,132km,20%
2557,Saline,Organic,Tropical,76,Chemical Control - Organic Pesticides,Late Spring,Carrot,26C,Medium,FarmGrow Inc.,Spring,130km,61%
2558,Loamy,Organic,Temperate,73,Chemical Control - Synthetic Pesticides,Autumn,Tomato,30C,Medium-Rare,FarmGrow Inc.,Winter,128km,52%
2559,Clay,Organic,Arid,67,Biological Control - Predatory Insects,Early Summer,Tomato,34C,Rare,FarmGrow Inc.,Autumn,128km,22%
2560,Clay,Organic,Temperate,70,Chemical Control - Organic Pesticides,Late Summer,Lettuce,31C,Rare,AgriSeeds Co.,Winter,128km,26%
2561,Loamy,Organic,Tropical,77,Integrated Pest Management,Early Summer,Corn,24C,Rare,AgriSeeds Co.,Summer,129km,96%
2562,Sandy,Compost,Arid,77,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,32C,Medium-Well,AgriSeeds Co.,Winter,128km,57%
2563,Saline,Compost,Temperate,85,Integrated Pest Management,Early Summer,Carrot,28C,Medium,GreenFields,Spring,131km,70%
2564,Saline,Organic,Temperate,81,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,28C,Medium-Well,FarmGrow Inc.,Spring,128km,94%
2565,Sandy,Compost,Temperate,83,Chemical Control - Synthetic Pesticides,Winter,Wheat,21C,Medium-Rare,CropLife Solutions,Spring,128km,61%
2566,Clay,Organic,Tropical,64,Integrated Pest Management,Early Spring,Carrot,21C,Well-Done,GreenFields,Spring,130km,78%
2567,Loamy,Chemical,Temperate,83,Integrated Pest Management,Winter,Lettuce,23C,Medium,FarmGrow Inc.,Autumn,128km,49%
2568,Sandy,Organic,Arid,69,Biological Control - Predatory Insects,Early Spring,Carrot,28C,Overdone,GreenFields,Summer,132km,97%
2569,Clay,Organic,Arid,70,Chemical Control - Organic Pesticides,Winter,Potato,33C,Overdone,AgriSeeds Co.,Summer,130km,90%
2570,Sandy,Chemical,Tropical,79,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,30C,Medium-Well,AgriSeeds Co.,Autumn,129km,80%
2571,Loamy,Chemical,Temperate,82,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,21C,Medium-Well,GreenFields,Winter,132km,78%
2572,Sandy,Chemical,Tropical,63,Biological Control - Predatory Insects,Autumn,Wheat,25C,Medium,FarmGrow Inc.,Summer,132km,67%
2573,Saline,Compost,Tropical,77,Chemical Control - Synthetic Pesticides,Autumn,Tomato,29C,Well-Done,FarmGrow Inc.,Summer,131km,46%
2574,Sandy,Chemical,Arid,62,Biological Control - Predatory Insects,Late Summer,Carrot,23C,Overdone,AgriSeeds Co.,Spring,131km,50%
2575,Sandy,Organic,Temperate,64,Chemical Control - Organic Pesticides,Winter,Lettuce,26C,Overdone,AgriSeeds Co.,Summer,131km,52%
2576,Clay,Organic,Temperate,76,Chemical Control - Organic Pesticides,Late Summer,Corn,34C,Well-Done,GreenFields,Autumn,129km,25%
2577,Saline,Chemical,Tropical,82,Biological Control - Predatory Insects,Early Summer,Corn,25C,Medium,CropLife Solutions,Spring,134km,59%
2578,Clay,Organic,Arid,71,Biological Control - Predatory Insects,Late Spring,Wheat,27C,Medium-Well,CropLife Solutions,Winter,131km,43%
2579,Clay,Chemical,Tropical,80,Integrated Pest Management,Early Spring,Tomato,25C,Overdone,CropLife Solutions,Autumn,128km,98%
2580,Clay,Compost,Arid,65,Integrated Pest Management,Late Spring,Carrot,22C,Medium-Rare,FarmGrow Inc.,Summer,129km,65%
2581,Saline,Organic,Temperate,79,Biological Control - Predatory Insects,Winter,Corn,24C,Rare,FarmGrow Inc.,Spring,128km,46%
2582,Saline,Compost,Temperate,72,Integrated Pest Management,Autumn,Lettuce,24C,Overdone,CropLife Solutions,Autumn,128km,45%
2583,Saline,Compost,Tropical,65,Integrated Pest Management,Autumn,Carrot,28C,Rare,AgriSeeds Co.,Summer,134km,29%
2584,Clay,Organic,Tropical,69,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,23C,Medium,AgriSeeds Co.,Spring,131km,64%
2585,Sandy,Chemical,Tropical,62,Chemical Control - Organic Pesticides,Winter,Tomato,24C,Overdone,AgriSeeds Co.,Summer,134km,24%
2586,Sandy,Compost,Tropical,73,Chemical Control - Organic Pesticides,Late Summer,Lettuce,30C,Rare,GreenFields,Spring,132km,21%
2587,Clay,Organic,Temperate,62,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,28C,Rare,GreenFields,Winter,131km,56%
2588,Loamy,Chemical,Tropical,82,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,32C,Medium-Rare,CropLife Solutions,Autumn,128km,49%
2589,Loamy,Organic,Tropical,74,Chemical Control - Organic Pesticides,Late Spring,Carrot,31C,Overdone,AgriSeeds Co.,Autumn,133km,75%
2590,Loamy,Organic,Tropical,84,Chemical Control - Organic Pesticides,Late Summer,Tomato,27C,Medium-Rare,CropLife Solutions,Summer,131km,24%
2591,Sandy,Organic,Temperate,63,Chemical Control - Organic Pesticides,Winter,Lettuce,27C,Medium-Rare,AgriSeeds Co.,Winter,134km,78%
2592,Clay,Organic,Tropical,63,Chemical Control - Organic Pesticides,Early Summer,Lettuce,29C,Overdone,FarmGrow Inc.,Winter,130km,84%
2593,Sandy,Chemical,Tropical,61,Integrated Pest Management,Early Spring,Lettuce,33C,Well-Done,GreenFields,Autumn,128km,59%
2594,Sandy,Organic,Temperate,82,Chemical Control - Synthetic Pesticides,Winter,Carrot,23C,Rare,CropLife Solutions,Summer,131km,58%
2595,Loamy,Compost,Arid,79,Biological Control - Predatory Insects,Late Spring,Lettuce,24C,Overdone,CropLife Solutions,Autumn,130km,100%
2596,Sandy,Chemical,Temperate,61,Biological Control - Predatory Insects,Early Summer,Corn,33C,Medium-Rare,GreenFields,Summer,128km,40%
2597,Sandy,Compost,Arid,63,Chemical Control - Organic Pesticides,Autumn,Lettuce,25C,Medium,FarmGrow Inc.,Spring,131km,99%
2598,Sandy,Compost,Temperate,62,Integrated Pest Management,Autumn,Tomato,21C,Well-Done,FarmGrow Inc.,Autumn,134km,74%
2599,Sandy,Organic,Tropical,64,Chemical Control - Organic Pesticides,Autumn,Tomato,27C,Medium,CropLife Solutions,Winter,132km,36%
2600,Saline,Chemical,Temperate,66,Chemical Control - Synthetic Pesticides,Winter,Wheat,26C,Rare,AgriSeeds Co.,Spring,134km,57%
2601,Sandy,Chemical,Temperate,71,Chemical Control - Organic Pesticides,Early Summer,Carrot,32C,Medium,FarmGrow Inc.,Autumn,133km,61%
2602,Saline,Chemical,Arid,60,Chemical Control - Synthetic Pesticides,Early Summer,Potato,22C,Rare,CropLife Solutions,Spring,128km,41%
2603,Loamy,Organic,Arid,68,Chemical Control - Organic Pesticides,Late Spring,Tomato,33C,Well-Done,GreenFields,Winter,134km,77%
2604,Saline,Organic,Arid,74,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,22C,Rare,FarmGrow Inc.,Summer,129km,63%
2605,Clay,Compost,Arid,60,Chemical Control - Synthetic Pesticides,Autumn,Carrot,23C,Overdone,GreenFields,Spring,133km,46%
2606,Sandy,Compost,Temperate,80,Integrated Pest Management,Early Spring,Lettuce,32C,Well-Done,FarmGrow Inc.,Spring,133km,25%
2607,Sandy,Compost,Temperate,82,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,22C,Rare,CropLife Solutions,Autumn,132km,27%
2608,Clay,Organic,Tropical,65,Biological Control - Predatory Insects,Early Spring,Potato,20C,Medium-Rare,FarmGrow Inc.,Spring,132km,45%
2609,Saline,Chemical,Arid,67,Integrated Pest Management,Early Spring,Wheat,34C,Medium-Rare,GreenFields,Autumn,130km,40%
2610,Sandy,Organic,Arid,64,Integrated Pest Management,Late Spring,Wheat,34C,Medium-Well,CropLife Solutions,Autumn,133km,23%
2611,Sandy,Compost,Tropical,72,Biological Control - Predatory Insects,Early Spring,Carrot,25C,Well-Done,FarmGrow Inc.,Winter,128km,32%
2612,Sandy,Organic,Tropical,81,Chemical Control - Synthetic Pesticides,Autumn,Potato,21C,Rare,GreenFields,Winter,131km,100%
2613,Saline,Chemical,Tropical,64,Integrated Pest Management,Late Summer,Wheat,34C,Medium,CropLife Solutions,Winter,130km,77%
2614,Saline,Chemical,Tropical,84,Chemical Control - Organic Pesticides,Autumn,Wheat,22C,Overdone,CropLife Solutions,Autumn,133km,84%
2615,Sandy,Compost,Tropical,81,Chemical Control - Organic Pesticides,Late Spring,Carrot,23C,Medium,GreenFields,Summer,129km,26%
2616,Loamy,Compost,Arid,85,Chemical Control - Organic Pesticides,Early Summer,Wheat,32C,Medium-Rare,AgriSeeds Co.,Winter,129km,41%
2617,Clay,Compost,Tropical,72,Biological Control - Predatory Insects,Late Summer,Lettuce,30C,Rare,AgriSeeds Co.,Summer,134km,62%
2618,Sandy,Compost,Arid,72,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,26C,Medium-Well,AgriSeeds Co.,Summer,133km,90%
2619,Saline,Organic,Arid,74,Chemical Control - Organic Pesticides,Early Spring,Tomato,32C,Medium,FarmGrow Inc.,Spring,131km,92%
2620,Clay,Chemical,Temperate,85,Chemical Control - Organic Pesticides,Late Summer,Carrot,29C,Medium-Well,AgriSeeds Co.,Winter,128km,95%
2621,Loamy,Compost,Tropical,81,Chemical Control - Synthetic Pesticides,Late Spring,Corn,21C,Rare,FarmGrow Inc.,Spring,130km,77%
2622,Clay,Compost,Arid,69,Chemical Control - Organic Pesticides,Autumn,Carrot,31C,Overdone,FarmGrow Inc.,Spring,129km,27%
2623,Sandy,Compost,Arid,60,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,21C,Rare,FarmGrow Inc.,Autumn,130km,28%
2624,Clay,Organic,Tropical,80,Chemical Control - Organic Pesticides,Winter,Lettuce,22C,Medium,FarmGrow Inc.,Summer,134km,73%
2625,Saline,Compost,Arid,67,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,26C,Rare,CropLife Solutions,Summer,132km,33%
2626,Clay,Compost,Temperate,82,Chemical Control - Synthetic Pesticides,Late Summer,Corn,26C,Medium,CropLife Solutions,Summer,134km,77%
2627,Clay,Chemical,Temperate,83,Biological Control - Predatory Insects,Autumn,Lettuce,28C,Medium-Well,AgriSeeds Co.,Spring,133km,91%
2628,Clay,Chemical,Temperate,85,Chemical Control - Organic Pesticides,Late Summer,Potato,22C,Well-Done,AgriSeeds Co.,Winter,129km,37%
2629,Saline,Organic,Tropical,62,Chemical Control - Synthetic Pesticides,Winter,Corn,25C,Well-Done,GreenFields,Winter,128km,80%
2630,Saline,Organic,Arid,75,Biological Control - Predatory Insects,Late Spring,Lettuce,22C,Well-Done,AgriSeeds Co.,Winter,133km,58%
2631,Sandy,Organic,Temperate,77,Integrated Pest Management,Early Summer,Corn,23C,Rare,FarmGrow Inc.,Spring,128km,77%
2632,Clay,Organic,Temperate,75,Chemical Control - Organic Pesticides,Autumn,Carrot,21C,Rare,GreenFields,Summer,133km,51%
2633,Clay,Compost,Tropical,68,Chemical Control - Organic Pesticides,Late Summer,Potato,34C,Overdone,FarmGrow Inc.,Summer,133km,83%
2634,Clay,Compost,Tropical,60,Integrated Pest Management,Early Summer,Wheat,30C,Well-Done,AgriSeeds Co.,Winter,134km,77%
2635,Saline,Organic,Tropical,84,Biological Control - Predatory Insects,Autumn,Potato,27C,Medium,GreenFields,Spring,129km,76%
2636,Clay,Compost,Arid,69,Integrated Pest Management,Late Spring,Potato,20C,Medium-Rare,AgriSeeds Co.,Summer,130km,48%
2637,Clay,Organic,Arid,85,Biological Control - Predatory Insects,Late Spring,Tomato,26C,Medium-Rare,AgriSeeds Co.,Summer,134km,33%
2638,Saline,Organic,Temperate,62,Chemical Control - Synthetic Pesticides,Winter,Wheat,32C,Medium,FarmGrow Inc.,Spring,134km,86%
2639,Sandy,Compost,Arid,68,Chemical Control - Organic Pesticides,Late Summer,Potato,22C,Well-Done,CropLife Solutions,Summer,134km,49%
2640,Loamy,Chemical,Tropical,69,Biological Control - Predatory Insects,Early Spring,Carrot,20C,Overdone,AgriSeeds Co.,Summer,131km,29%
2641,Loamy,Chemical,Tropical,69,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,28C,Rare,AgriSeeds Co.,Spring,128km,89%
2642,Sandy,Chemical,Temperate,82,Integrated Pest Management,Early Spring,Wheat,23C,Overdone,FarmGrow Inc.,Winter,131km,25%
2643,Loamy,Organic,Temperate,74,Chemical Control - Organic Pesticides,Late Spring,Lettuce,31C,Medium,CropLife Solutions,Autumn,134km,65%
2644,Saline,Chemical,Arid,84,Biological Control - Predatory Insects,Autumn,Carrot,31C,Medium,FarmGrow Inc.,Autumn,131km,54%
2645,Sandy,Organic,Tropical,69,Chemical Control - Organic Pesticides,Autumn,Carrot,22C,Medium-Well,AgriSeeds Co.,Winter,129km,63%
2646,Clay,Organic,Temperate,66,Chemical Control - Organic Pesticides,Early Spring,Potato,31C,Well-Done,FarmGrow Inc.,Summer,133km,22%
2647,Loamy,Chemical,Temperate,63,Integrated Pest Management,Autumn,Lettuce,33C,Medium-Rare,AgriSeeds Co.,Summer,132km,41%
2648,Clay,Compost,Temperate,83,Biological Control - Predatory Insects,Early Summer,Carrot,34C,Overdone,FarmGrow Inc.,Winter,131km,62%
2649,Sandy,Organic,Tropical,73,Chemical Control - Synthetic Pesticides,Winter,Wheat,22C,Medium,FarmGrow Inc.,Summer,128km,23%
2650,Saline,Chemical,Tropical,70,Chemical Control - Organic Pesticides,Late Spring,Carrot,32C,Rare,CropLife Solutions,Spring,128km,45%
2651,Sandy,Compost,Tropical,80,Biological Control - Predatory Insects,Early Spring,Wheat,29C,Overdone,CropLife Solutions,Summer,128km,50%
2652,Loamy,Compost,Arid,82,Biological Control - Predatory Insects,Early Summer,Wheat,20C,Medium,GreenFields,Autumn,133km,52%
2653,Sandy,Chemical,Temperate,81,Chemical Control - Organic Pesticides,Late Summer,Carrot,25C,Medium,CropLife Solutions,Summer,133km,55%
2654,Loamy,Organic,Tropical,83,Chemical Control - Synthetic Pesticides,Autumn,Carrot,25C,Medium-Well,AgriSeeds Co.,Autumn,130km,58%
2655,Saline,Chemical,Tropical,71,Biological Control - Predatory Insects,Early Summer,Wheat,32C,Medium,FarmGrow Inc.,Summer,134km,99%
2656,Sandy,Compost,Tropical,65,Chemical Control - Organic Pesticides,Late Spring,Tomato,34C,Well-Done,GreenFields,Spring,131km,68%
2657,Saline,Organic,Arid,73,Integrated Pest Management,Winter,Tomato,31C,Rare,CropLife Solutions,Summer,131km,33%
2658,Loamy,Chemical,Tropical,80,Integrated Pest Management,Early Summer,Carrot,28C,Medium,CropLife Solutions,Spring,134km,40%
2659,Saline,Compost,Arid,62,Chemical Control - Organic Pesticides,Late Summer,Wheat,22C,Well-Done,AgriSeeds Co.,Summer,133km,59%
2660,Loamy,Compost,Arid,75,Biological Control - Predatory Insects,Early Summer,Potato,20C,Rare,CropLife Solutions,Spring,130km,21%
2661,Saline,Organic,Temperate,76,Chemical Control - Synthetic Pesticides,Early Summer,Potato,20C,Medium-Rare,GreenFields,Winter,128km,32%
2662,Sandy,Compost,Tropical,78,Biological Control - Predatory Insects,Late Summer,Potato,21C,Medium,CropLife Solutions,Autumn,131km,22%
2663,Loamy,Chemical,Tropical,80,Biological Control - Predatory Insects,Autumn,Tomato,20C,Well-Done,GreenFields,Winter,130km,33%
2664,Saline,Organic,Temperate,75,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,26C,Medium-Rare,GreenFields,Winter,132km,98%
2665,Loamy,Organic,Arid,72,Chemical Control - Organic Pesticides,Late Summer,Potato,22C,Rare,FarmGrow Inc.,Winter,128km,50%
2666,Clay,Compost,Arid,74,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,23C,Well-Done,CropLife Solutions,Spring,133km,44%
2667,Sandy,Chemical,Tropical,64,Chemical Control - Organic Pesticides,Early Summer,Wheat,22C,Overdone,FarmGrow Inc.,Autumn,130km,24%
2668,Loamy,Organic,Temperate,72,Chemical Control - Organic Pesticides,Autumn,Tomato,34C,Medium-Well,CropLife Solutions,Winter,129km,67%
2669,Sandy,Organic,Arid,74,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,26C,Medium-Well,CropLife Solutions,Spring,133km,31%
2670,Sandy,Organic,Temperate,65,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,27C,Rare,FarmGrow Inc.,Summer,130km,52%
2671,Sandy,Chemical,Temperate,68,Biological Control - Predatory Insects,Winter,Wheat,22C,Medium-Well,AgriSeeds Co.,Winter,134km,44%
2672,Saline,Organic,Temperate,61,Integrated Pest Management,Late Summer,Lettuce,31C,Rare,GreenFields,Winter,132km,57%
2673,Clay,Chemical,Tropical,65,Biological Control - Predatory Insects,Late Spring,Potato,34C,Medium-Rare,CropLife Solutions,Summer,131km,25%
2674,Clay,Compost,Tropical,63,Chemical Control - Organic Pesticides,Early Summer,Lettuce,22C,Overdone,FarmGrow Inc.,Spring,130km,26%
2675,Clay,Chemical,Temperate,74,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,33C,Overdone,GreenFields,Winter,131km,55%
2676,Loamy,Chemical,Tropical,74,Integrated Pest Management,Early Spring,Lettuce,23C,Well-Done,FarmGrow Inc.,Autumn,131km,43%
2677,Saline,Chemical,Temperate,61,Biological Control - Predatory Insects,Late Summer,Lettuce,29C,Medium,FarmGrow Inc.,Summer,134km,53%
2678,Loamy,Chemical,Temperate,79,Chemical Control - Organic Pesticides,Early Summer,Potato,29C,Medium,AgriSeeds Co.,Winter,134km,87%
2679,Clay,Organic,Tropical,67,Chemical Control - Organic Pesticides,Early Spring,Carrot,21C,Rare,GreenFields,Autumn,132km,74%
