id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
8989,Loamy,Organic,Temperate,67,Integrated Pest Management,Early Summer,Tomato,26C,Well-Done,GreenFields,Spring,131km,45%
8990,Sandy,Chemical,Arid,82,Integrated Pest Management,Late Summer,Carrot,25C,Medium,CropLife Solutions,Winter,134km,79%
8991,Saline,Compost,Arid,65,Biological Control - Predatory Insects,Early Summer,Wheat,31C,Well-Done,AgriSeeds Co.,Summer,134km,69%
8992,Sandy,Organic,Arid,84,Chemical Control - Synthetic Pesticides,Autumn,Potato,34C,Well-Done,FarmGrow Inc.,Winter,132km,35%
8993,Clay,Organic,Temperate,82,Biological Control - Predatory Insects,Late Spring,Lettuce,22C,Well-Done,GreenFields,Winter,128km,30%
8994,Loamy,Compost,Temperate,81,Biological Control - Predatory Insects,Winter,Carrot,27C,Rare,AgriSeeds Co.,Autumn,133km,87%
8995,Loamy,Compost,Tropical,74,Biological Control - Predatory Insects,Late Spring,Potato,20C,Rare,CropLife Solutions,Winter,134km,56%
8996,Sandy,Organic,Temperate,71,Integrated Pest Management,Autumn,Potato,22C,Well-Done,GreenFields,Spring,131km,36%
8997,Clay,Compost,Arid,62,Chemical Control - Synthetic Pesticides,Winter,Tomato,29C,Medium-Rare,FarmGrow Inc.,Autumn,131km,59%
8998,Sandy,Compost,Temperate,85,Integrated Pest Management,Early Spring,Corn,26C,Rare,AgriSeeds Co.,Winter,128km,86%
8999,Saline,Chemical,Temperate,79,Chemical Control - Organic Pesticides,Winter,Corn,29C,Medium,AgriSeeds Co.,Summer,130km,64%
9000,Clay,Organic,Tropical,65,Chemical Control - Organic Pesticides,Winter,Potato,26C,Rare,GreenFields,Spring,134km,72%
9001,Loamy,Compost,Temperate,79,Integrated Pest Management,Early Summer,Lettuce,30C,Medium-Well,GreenFields,Winter,134km,67%
9002,Loamy,Chemical,Temperate,85,Chemical Control - Organic Pesticides,Late Spring,Corn,22C,Well-Done,FarmGrow Inc.,Winter,133km,83%
9003,Clay,Chemical,Temperate,74,Chemical Control - Synthetic Pesticides,Early Summer,Corn,24C,Medium-Well,CropLife Solutions,Winter,130km,32%
9004,Clay,Compost,Temperate,85,Chemical Control - Organic Pesticides,Late Spring,Potato,27C,Medium-Well,CropLife Solutions,Autumn,134km,75%
9005,Loamy,Compost,Arid,60,Integrated Pest Management,Autumn,Wheat,33C,Well-Done,GreenFields,Summer,129km,82%
9006,Saline,Compost,Tropical,74,Biological Control - Predatory Insects,Winter,Corn,30C,Medium-Well,AgriSeeds Co.,Autumn,129km,53%
9007,Sandy,Organic,Temperate,60,Biological Control - Predatory Insects,Late Spring,Potato,30C,Well-Done,FarmGrow Inc.,Autumn,132km,46%
9008,Sandy,Compost,Tropical,66,Chemical Control - Synthetic Pesticides,Late Summer,Corn,20C,Medium,CropLife Solutions,Winter,129km,31%
9009,Clay,Organic,Tropical,81,Biological Control - Predatory Insects,Autumn,Carrot,34C,Rare,FarmGrow Inc.,Summer,131km,33%
9010,Saline,Chemical,Arid,67,Biological Control - Predatory Insects,Early Spring,Tomato,32C,Rare,AgriSeeds Co.,Summer,132km,58%
9011,Saline,Compost,Arid,71,Chemical Control - Organic Pesticides,Late Summer,Tomato,24C,Medium-Well,GreenFields,Winter,133km,74%
9012,Saline,Organic,Arid,80,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,28C,Overdone,CropLife Solutions,Winter,131km,59%
9013,Saline,Chemical,Tropical,83,Chemical Control - Organic Pesticides,Late Spring,Corn,30C,Medium,AgriSeeds Co.,Autumn,130km,40%
9014,Saline,Chemical,Temperate,83,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,21C,Medium,FarmGrow Inc.,Spring,128km,60%
9015,Loamy,Chemical,Temperate,65,Integrated Pest Management,Early Summer,Lettuce,26C,Medium-Well,GreenFields,Autumn,134km,77%
9016,Clay,Compost,Arid,74,Chemical Control - Organic Pesticides,Winter,Potato,32C,Rare,AgriSeeds Co.,Winter,132km,31%
9017,Saline,Organic,Tropical,76,Chemical Control - Organic Pesticides,Late Summer,Carrot,28C,Medium,FarmGrow Inc.,Spring,131km,84%
9018,Saline,Chemical,Temperate,72,Chemical Control - Organic Pesticides,Early Summer,Lettuce,28C,Overdone,FarmGrow Inc.,Spring,131km,46%
9019,Saline,Compost,Temperate,63,Chemical Control - Organic Pesticides,Autumn,Corn,28C,Medium-Rare,FarmGrow Inc.,Summer,130km,91%
9020,Clay,Organic,Temperate,85,Biological Control - Predatory Insects,Autumn,Corn,21C,Medium-Well,CropLife Solutions,Summer,133km,32%
9021,Saline,Chemical,Tropical,81,Biological Control - Predatory Insects,Winter,Tomato,23C,Medium,FarmGrow Inc.,Autumn,131km,62%
9022,Clay,Compost,Temperate,79,Integrated Pest Management,Early Spring,Carrot,21C,Overdone,AgriSeeds Co.,Autumn,133km,95%
9023,Sandy,Chemical,Temperate,63,Chemical Control - Organic Pesticides,Autumn,Potato,21C,Well-Done,GreenFields,Summer,129km,75%
9024,Loamy,Compost,Tropical,61,Biological Control - Predatory Insects,Winter,Wheat,33C,Medium,CropLife Solutions,Spring,128km,53%
9025,Sandy,Compost,Tropical,68,Integrated Pest Management,Autumn,Potato,23C,Medium,FarmGrow Inc.,Summer,134km,27%
9026,Sandy,Organic,Temperate,83,Chemical Control - Organic Pesticides,Winter,Lettuce,21C,Medium-Rare,CropLife Solutions,Winter,133km,27%
9027,Loamy,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Early Summer,Potato,30C,Medium-Well,CropLife Solutions,Autumn,134km,74%
9028,Saline,Compost,Temperate,60,Biological Control - Predatory Insects,Winter,Tomato,23C,Medium,CropLife Solutions,Winter,132km,31%
9029,Saline,Chemical,Temperate,76,Biological Control - Predatory Insects,Autumn,Wheat,24C,Medium,CropLife Solutions,Winter,130km,59%
9030,Sandy,Organic,Tropical,66,Chemical Control - Synthetic Pesticides,Autumn,Wheat,30C,Medium-Well,FarmGrow Inc.,Autumn,128km,40%
9031,Loamy,Chemical,Arid,61,Chemical Control - Organic Pesticides,Early Summer,Potato,26C,Rare,GreenFields,Autumn,131km,23%
9032,Sandy,Compost,Arid,69,Chemical Control - Organic Pesticides,Late Summer,Wheat,20C,Medium-Rare,AgriSeeds Co.,Summer,134km,29%
9033,Sandy,Chemical,Temperate,76,Integrated Pest Management,Late Spring,Corn,26C,Rare,AgriSeeds Co.,Spring,128km,38%
9034,Sandy,Chemical,Tropical,61,Biological Control - Predatory Insects,Late Summer,Potato,23C,Well-Done,FarmGrow Inc.,Spring,133km,71%
9035,Saline,Organic,Arid,68,Chemical Control - Organic Pesticides,Winter,Corn,22C,Medium-Rare,GreenFields,Summer,134km,29%
9036,Sandy,Organic,Temperate,76,Integrated Pest Management,Winter,Carrot,20C,Medium,CropLife Solutions,Autumn,130km,57%
9037,Clay,Compost,Temperate,84,Integrated Pest Management,Late Summer,Lettuce,33C,Medium-Rare,FarmGrow Inc.,Autumn,130km,90%
9038,Loamy,Chemical,Arid,63,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,32C,Well-Done,CropLife Solutions,Spring,131km,73%
9039,Clay,Organic,Tropical,75,Biological Control - Predatory Insects,Late Spring,Lettuce,32C,Medium,CropLife Solutions,Summer,131km,36%
9040,Clay,Compost,Arid,66,Integrated Pest Management,Winter,Carrot,20C,Medium-Rare,GreenFields,Winter,132km,94%
9041,Clay,Organic,Arid,82,Chemical Control - Synthetic Pesticides,Autumn,Corn,24C,Medium,AgriSeeds Co.,Summer,128km,99%
9042,Saline,Compost,Temperate,78,Integrated Pest Management,Autumn,Corn,20C,Medium-Well,GreenFields,Autumn,132km,48%
9043,Clay,Compost,Arid,73,Integrated Pest Management,Early Spring,Carrot,32C,Medium,AgriSeeds Co.,Spring,131km,83%
9044,Loamy,Chemical,Arid,85,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,22C,Medium-Well,GreenFields,Autumn,129km,91%
9045,Saline,Organic,Temperate,76,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,33C,Overdone,GreenFields,Winter,130km,89%
9046,Saline,Organic,Temperate,61,Integrated Pest Management,Early Summer,Lettuce,23C,Well-Done,FarmGrow Inc.,Winter,132km,76%
9047,Sandy,Compost,Tropical,68,Biological Control - Predatory Insects,Late Spring,Tomato,30C,Medium,AgriSeeds Co.,Spring,131km,98%
9048,Saline,Compost,Arid,62,Biological Control - Predatory Insects,Winter,Corn,24C,Rare,FarmGrow Inc.,Winter,133km,33%
9049,Clay,Chemical,Tropical,82,Chemical Control - Organic Pesticides,Late Spring,Tomato,29C,Overdone,CropLife Solutions,Summer,133km,53%
9050,Saline,Chemical,Tropical,63,Biological Control - Predatory Insects,Early Summer,Tomato,23C,Overdone,FarmGrow Inc.,Autumn,131km,87%
9051,Loamy,Chemical,Arid,67,Chemical Control - Synthetic Pesticides,Autumn,Corn,23C,Medium-Rare,CropLife Solutions,Autumn,132km,98%
9052,Loamy,Organic,Tropical,69,Biological Control - Predatory Insects,Early Summer,Potato,20C,Medium-Well,AgriSeeds Co.,Summer,130km,68%
9053,Loamy,Organic,Temperate,85,Chemical Control - Synthetic Pesticides,Winter,Carrot,31C,Rare,GreenFields,Spring,134km,33%
9054,Saline,Compost,Arid,73,Biological Control - Predatory Insects,Late Summer,Carrot,28C,Medium,AgriSeeds Co.,Autumn,134km,52%
9055,Loamy,Chemical,Temperate,71,Chemical Control - Organic Pesticides,Late Summer,Tomato,30C,Well-Done,FarmGrow Inc.,Winter,134km,76%
9056,Clay,Compost,Temperate,64,Integrated Pest Management,Early Spring,Potato,34C,Well-Done,GreenFields,Autumn,133km,71%
9057,Clay,Compost,Tropical,75,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,32C,Medium,AgriSeeds Co.,Winter,131km,100%
9058,Clay,Chemical,Tropical,69,Chemical Control - Synthetic Pesticides,Autumn,Tomato,22C,Medium,GreenFields,Autumn,133km,59%
9059,Clay,Organic,Temperate,73,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,33C,Overdone,AgriSeeds Co.,Autumn,130km,72%
9060,Loamy,Organic,Arid,76,Chemical Control - Synthetic Pesticides,Winter,Carrot,27C,Rare,CropLife Solutions,Summer,132km,99%
9061,Saline,Compost,Tropical,82,Chemical Control - Synthetic Pesticides,Autumn,Carrot,29C,Medium-Rare,GreenFields,Winter,134km,30%
9062,Loamy,Organic,Arid,61,Biological Control - Predatory Insects,Winter,Tomato,28C,Overdone,GreenFields,Summer,129km,20%
9063,Sandy,Compost,Arid,68,Chemical Control - Organic Pesticides,Early Spring,Tomato,24C,Medium,GreenFields,Summer,131km,80%
9064,Sandy,Organic,Temperate,74,Chemical Control - Organic Pesticides,Late Spring,Tomato,27C,Well-Done,AgriSeeds Co.,Autumn,132km,75%
9065,Clay,Compost,Tropical,66,Biological Control - Predatory Insects,Late Summer,Carrot,33C,Medium,CropLife Solutions,Winter,134km,79%
9066,Clay,Compost,Temperate,78,Biological Control - Predatory Insects,Late Summer,Carrot,27C,Medium-Well,AgriSeeds Co.,Summer,130km,48%
9067,Loamy,Compost,Arid,83,Chemical Control - Organic Pesticides,Late Summer,Corn,32C,Medium-Rare,CropLife Solutions,Spring,134km,45%
9068,Saline,Organic,Arid,62,Chemical Control - Organic Pesticides,Late Spring,Wheat,20C,Medium-Rare,CropLife Solutions,Summer,129km,80%
9069,Saline,Chemical,Temperate,69,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,30C,Medium-Rare,GreenFields,Winter,129km,44%
9070,Clay,Chemical,Temperate,60,Chemical Control - Synthetic Pesticides,Winter,Potato,34C,Rare,GreenFields,Winter,134km,68%
9071,Sandy,Organic,Arid,61,Biological Control - Predatory Insects,Late Summer,Lettuce,21C,Medium,GreenFields,Autumn,128km,52%
9072,Sandy,Chemical,Tropical,80,Biological Control - Predatory Insects,Autumn,Wheat,20C,Rare,FarmGrow Inc.,Autumn,129km,92%
9073,Clay,Chemical,Arid,70,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,27C,Overdone,AgriSeeds Co.,Spring,130km,93%
9074,Saline,Chemical,Arid,76,Biological Control - Predatory Insects,Early Summer,Tomato,24C,Medium-Well,FarmGrow Inc.,Winter,129km,86%
9075,Sandy,Chemical,Arid,84,Biological Control - Predatory Insects,Late Spring,Tomato,28C,Medium-Well,FarmGrow Inc.,Summer,131km,31%
9076,Loamy,Organic,Tropical,71,Biological Control - Predatory Insects,Early Summer,Corn,27C,Medium-Well,FarmGrow Inc.,Spring,134km,43%
9077,Clay,Chemical,Temperate,70,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,30C,Medium-Well,GreenFields,Winter,129km,53%
9078,Loamy,Compost,Temperate,77,Chemical Control - Synthetic Pesticides,Early Summer,Potato,32C,Well-Done,CropLife Solutions,Summer,132km,81%
9079,Clay,Chemical,Temperate,79,Integrated Pest Management,Early Summer,Tomato,22C,Medium-Well,AgriSeeds Co.,Winter,129km,22%
9080,Sandy,Chemical,Arid,61,Biological Control - Predatory Insects,Winter,Carrot,22C,Medium,GreenFields,Summer,129km,92%
9081,Clay,Chemical,Arid,71,Chemical Control - Synthetic Pesticides,Late Spring,Corn,28C,Overdone,AgriSeeds Co.,Winter,128km,67%
9082,Loamy,Compost,Temperate,62,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,32C,Medium,GreenFields,Winter,132km,61%
9083,Saline,Compost,Tropical,81,Biological Control - Predatory Insects,Autumn,Corn,34C,Medium-Well,GreenFields,Autumn,134km,50%
9084,Saline,Organic,Arid,76,Integrated Pest Management,Late Summer,Potato,24C,Overdone,GreenFields,Winter,134km,70%
9085,Sandy,Chemical,Tropical,70,Biological Control - Predatory Insects,Early Spring,Carrot,28C,Medium,GreenFields,Autumn,134km,95%
9086,Saline,Chemical,Temperate,72,Chemical Control - Synthetic Pesticides,Late Spring,Corn,29C,Rare,CropLife Solutions,Spring,134km,81%
9087,Clay,Chemical,Temperate,66,Chemical Control - Organic Pesticides,Early Summer,Corn,22C,Overdone,FarmGrow Inc.,Summer,134km,36%
9088,Saline,Compost,Tropical,83,Chemical Control - Organic Pesticides,Winter,Carrot,27C,Rare,AgriSeeds Co.,Summer,131km,36%
9089,Saline,Chemical,Temperate,74,Chemical Control - Organic Pesticides,Winter,Wheat,30C,Medium-Well,AgriSeeds Co.,Summer,131km,92%
9090,Saline,Organic,Tropical,62,Chemical Control - Organic Pesticides,Autumn,Wheat,27C,Overdone,FarmGrow Inc.,Spring,128km,72%
9091,Sandy,Organic,Arid,63,Biological Control - Predatory Insects,Early Spring,Carrot,24C,Rare,GreenFields,Autumn,131km,82%
9092,Saline,Chemical,Temperate,73,Biological Control - Predatory Insects,Winter,Tomato,22C,Rare,CropLife Solutions,Autumn,130km,72%
9093,Saline,Organic,Temperate,68,Biological Control - Predatory Insects,Late Summer,Corn,32C,Well-Done,AgriSeeds Co.,Winter,134km,48%
9094,Loamy,Chemical,Arid,61,Integrated Pest Management,Early Spring,Wheat,28C,Medium,GreenFields,Summer,133km,25%
9095,Clay,Compost,Arid,80,Chemical Control - Organic Pesticides,Early Summer,Tomato,33C,Overdone,CropLife Solutions,Summer,134km,81%
9096,Loamy,Compost,Temperate,60,Biological Control - Predatory Insects,Late Spring,Wheat,29C,Medium-Well,FarmGrow Inc.,Spring,128km,39%
9097,Clay,Compost,Tropical,84,Chemical Control - Organic Pesticides,Winter,Corn,26C,Overdone,CropLife Solutions,Summer,129km,72%
9098,Saline,Chemical,Tropical,68,Biological Control - Predatory Insects,Winter,Lettuce,25C,Well-Done,GreenFields,Autumn,128km,88%
9099,Clay,Chemical,Arid,79,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,21C,Medium-Well,AgriSeeds Co.,Autumn,134km,89%
9100,Saline,Organic,Temperate,83,Integrated Pest Management,Winter,Tomato,22C,Overdone,FarmGrow Inc.,Winter,134km,89%
9101,Sandy,Chemical,Temperate,60,Chemical Control - Organic Pesticides,Early Spring,Lettuce,27C,Overdone,AgriSeeds Co.,Autumn,133km,30%
9102,Loamy,Compost,Arid,70,Chemical Control - Organic Pesticides,Early Spring,Carrot,34C,Well-Done,CropLife Solutions,Winter,134km,48%
9103,Saline,Organic,Temperate,69,Integrated Pest Management,Autumn,Potato,26C,Well-Done,CropLife Solutions,Autumn,130km,66%
9104,Clay,Compost,Arid,75,Integrated Pest Management,Winter,Tomato,27C,Medium-Rare,FarmGrow Inc.,Autumn,133km,61%
9105,Clay,Chemical,Temperate,68,Chemical Control - Organic Pesticides,Late Spring,Corn,27C,Medium,FarmGrow Inc.,Winter,129km,76%
9106,Clay,Compost,Arid,77,Integrated Pest Management,Late Summer,Lettuce,23C,Medium-Well,FarmGrow Inc.,Summer,131km,83%
9107,Loamy,Chemical,Tropical,67,Chemical Control - Synthetic Pesticides,Early Spring,Corn,28C,Rare,GreenFields,Summer,130km,78%
9108,Clay,Chemical,Temperate,74,Chemical Control - Organic Pesticides,Early Spring,Potato,23C,Medium,FarmGrow Inc.,Autumn,129km,33%
9109,Loamy,Compost,Temperate,71,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,21C,Medium-Rare,FarmGrow Inc.,Autumn,134km,37%
9110,Clay,Chemical,Temperate,67,Biological Control - Predatory Insects,Late Spring,Wheat,29C,Overdone,GreenFields,Winter,129km,95%
9111,Loamy,Organic,Temperate,66,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,26C,Medium,CropLife Solutions,Autumn,130km,31%
9112,Loamy,Chemical,Tropical,63,Chemical Control - Organic Pesticides,Late Spring,Potato,20C,Overdone,AgriSeeds Co.,Spring,130km,55%
9113,Loamy,Compost,Arid,62,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,26C,Rare,CropLife Solutions,Summer,131km,82%
9114,Clay,Compost,Arid,84,Biological Control - Predatory Insects,Early Spring,Potato,26C,Medium-Rare,GreenFields,Summer,130km,44%
9115,Loamy,Organic,Arid,61,Chemical Control - Organic Pesticides,Early Summer,Wheat,25C,Rare,FarmGrow Inc.,Autumn,134km,61%
9116,Saline,Compost,Tropical,69,Integrated Pest Management,Autumn,Lettuce,27C,Overdone,GreenFields,Winter,133km,65%
9117,Sandy,Chemical,Tropical,77,Chemical Control - Organic Pesticides,Early Spring,Tomato,25C,Well-Done,FarmGrow Inc.,Spring,131km,20%
9118,Sandy,Compost,Arid,78,Biological Control - Predatory Insects,Early Spring,Tomato,31C,Medium,CropLife Solutions,Winter,129km,32%
9119,Sandy,Chemical,Temperate,68,Biological Control - Predatory Insects,Early Summer,Tomato,33C,Well-Done,AgriSeeds Co.,Spring,128km,66%
9120,Saline,Compost,Arid,60,Integrated Pest Management,Winter,Lettuce,33C,Medium-Well,GreenFields,Winter,130km,25%
9121,Clay,Organic,Temperate,66,Chemical Control - Organic Pesticides,Late Summer,Lettuce,30C,Medium-Well,AgriSeeds Co.,Autumn,133km,59%
9122,Saline,Chemical,Temperate,72,Chemical Control - Synthetic Pesticides,Early Summer,Corn,21C,Medium,FarmGrow Inc.,Summer,133km,71%
9123,Loamy,Chemical,Arid,67,Chemical Control - Organic Pesticides,Late Summer,Wheat,27C,Medium,AgriSeeds Co.,Winter,128km,72%
9124,Clay,Organic,Temperate,67,Chemical Control - Synthetic Pesticides,Winter,Potato,24C,Medium-Rare,CropLife Solutions,Spring,128km,21%
9125,Saline,Compost,Temperate,60,Biological Control - Predatory Insects,Autumn,Tomato,27C,Rare,FarmGrow Inc.,Spring,129km,81%
9126,Sandy,Chemical,Arid,60,Biological Control - Predatory Insects,Winter,Wheat,34C,Overdone,CropLife Solutions,Spring,131km,100%
9127,Loamy,Organic,Temperate,69,Integrated Pest Management,Winter,Wheat,20C,Overdone,CropLife Solutions,Spring,130km,95%
9128,Sandy,Organic,Tropical,62,Biological Control - Predatory Insects,Late Spring,Carrot,20C,Medium-Rare,GreenFields,Summer,131km,84%
9129,Sandy,Compost,Arid,67,Chemical Control - Synthetic Pesticides,Early Spring,Potato,27C,Overdone,CropLife Solutions,Summer,130km,89%
9130,Saline,Chemical,Temperate,76,Biological Control - Predatory Insects,Late Summer,Potato,21C,Well-Done,AgriSeeds Co.,Spring,128km,21%
9131,Saline,Organic,Arid,66,Biological Control - Predatory Insects,Winter,Carrot,22C,Medium-Rare,FarmGrow Inc.,Autumn,132km,100%
9132,Loamy,Compost,Temperate,81,Chemical Control - Organic Pesticides,Late Summer,Carrot,25C,Well-Done,AgriSeeds Co.,Autumn,129km,78%
9133,Sandy,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Winter,Tomato,34C,Rare,GreenFields,Winter,131km,48%
9134,Saline,Organic,Tropical,82,Chemical Control - Organic Pesticides,Winter,Carrot,31C,Medium-Well,AgriSeeds Co.,Autumn,132km,22%
9135,Loamy,Chemical,Arid,66,Chemical Control - Organic Pesticides,Late Spring,Carrot,33C,Medium-Well,GreenFields,Winter,134km,79%
9136,Saline,Compost,Tropical,77,Integrated Pest Management,Autumn,Tomato,21C,Overdone,GreenFields,Summer,132km,86%
9137,Sandy,Chemical,Temperate,66,Biological Control - Predatory Insects,Late Spring,Potato,26C,Medium-Rare,FarmGrow Inc.,Autumn,128km,46%
9138,Saline,Chemical,Arid,77,Chemical Control - Organic Pesticides,Winter,Carrot,33C,Overdone,CropLife Solutions,Winter,128km,27%
9139,Clay,Compost,Temperate,61,Integrated Pest Management,Autumn,Tomato,22C,Medium-Well,GreenFields,Summer,128km,77%
9140,Loamy,Chemical,Tropical,78,Integrated Pest Management,Early Summer,Lettuce,26C,Well-Done,GreenFields,Winter,131km,41%
9141,Loamy,Organic,Tropical,76,Chemical Control - Organic Pesticides,Early Spring,Tomato,25C,Medium-Well,AgriSeeds Co.,Autumn,130km,99%
9142,Saline,Chemical,Tropical,64,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,30C,Overdone,CropLife Solutions,Summer,128km,36%
9143,Sandy,Organic,Arid,61,Integrated Pest Management,Late Spring,Tomato,23C,Rare,CropLife Solutions,Winter,130km,31%
9144,Clay,Organic,Temperate,68,Biological Control - Predatory Insects,Early Summer,Corn,23C,Overdone,GreenFields,Winter,134km,76%
9145,Clay,Chemical,Tropical,81,Integrated Pest Management,Early Spring,Potato,26C,Medium-Well,AgriSeeds Co.,Autumn,134km,73%
9146,Clay,Organic,Tropical,75,Integrated Pest Management,Early Summer,Carrot,34C,Medium-Well,FarmGrow Inc.,Winter,128km,26%
9147,Clay,Chemical,Tropical,72,Integrated Pest Management,Autumn,Corn,26C,Medium-Well,AgriSeeds Co.,Summer,129km,84%
9148,Clay,Compost,Tropical,68,Chemical Control - Synthetic Pesticides,Winter,Corn,24C,Medium-Rare,CropLife Solutions,Winter,130km,54%
9149,Saline,Organic,Tropical,64,Chemical Control - Organic Pesticides,Early Spring,Lettuce,34C,Rare,GreenFields,Spring,131km,27%
9150,Saline,Compost,Arid,85,Chemical Control - Organic Pesticides,Late Summer,Potato,21C,Medium-Rare,AgriSeeds Co.,Spring,130km,42%
9151,Loamy,Chemical,Tropical,75,Integrated Pest Management,Early Summer,Wheat,25C,Rare,CropLife Solutions,Autumn,131km,39%
9152,Clay,Compost,Tropical,72,Chemical Control - Organic Pesticides,Early Spring,Tomato,34C,Medium-Rare,FarmGrow Inc.,Summer,134km,26%
9153,Saline,Compost,Temperate,66,Chemical Control - Organic Pesticides,Early Summer,Tomato,25C,Rare,GreenFields,Spring,131km,80%
9154,Saline,Chemical,Temperate,82,Chemical Control - Organic Pesticides,Early Spring,Wheat,26C,Rare,AgriSeeds Co.,Spring,129km,77%
9155,Saline,Chemical,Temperate,62,Chemical Control - Organic Pesticides,Autumn,Carrot,29C,Overdone,GreenFields,Spring,128km,50%
9156,Loamy,Chemical,Arid,60,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,32C,Overdone,FarmGrow Inc.,Autumn,128km,77%
9157,Clay,Organic,Temperate,74,Integrated Pest Management,Early Summer,Potato,31C,Medium,AgriSeeds Co.,Autumn,130km,87%
9158,Loamy,Compost,Temperate,60,Chemical Control - Synthetic Pesticides,Winter,Lettuce,28C,Medium,GreenFields,Autumn,130km,73%
9159,Saline,Chemical,Arid,74,Integrated Pest Management,Early Spring,Potato,24C,Well-Done,GreenFields,Autumn,134km,79%
9160,Clay,Compost,Tropical,70,Biological Control - Predatory Insects,Late Spring,Potato,26C,Medium-Well,AgriSeeds Co.,Autumn,129km,28%
9161,Sandy,Organic,Arid,85,Biological Control - Predatory Insects,Late Summer,Wheat,24C,Medium-Rare,GreenFields,Summer,132km,81%
9162,Loamy,Chemical,Temperate,76,Integrated Pest Management,Late Summer,Corn,23C,Overdone,FarmGrow Inc.,Spring,128km,35%
9163,Sandy,Chemical,Arid,64,Chemical Control - Organic Pesticides,Early Spring,Tomato,21C,Overdone,AgriSeeds Co.,Autumn,134km,85%
9164,Saline,Compost,Arid,72,Chemical Control - Synthetic Pesticides,Winter,Tomato,27C,Rare,FarmGrow Inc.,Winter,132km,55%
9165,Clay,Compost,Temperate,64,Integrated Pest Management,Early Summer,Wheat,26C,Overdone,FarmGrow Inc.,Autumn,129km,56%
9166,Sandy,Chemical,Temperate,66,Biological Control - Predatory Insects,Late Summer,Corn,20C,Rare,AgriSeeds Co.,Winter,132km,81%
9167,Sandy,Compost,Tropical,76,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,24C,Rare,AgriSeeds Co.,Spring,128km,93%
9168,Clay,Organic,Arid,66,Integrated Pest Management,Late Spring,Corn,22C,Medium-Rare,CropLife Solutions,Winter,132km,71%
9169,Sandy,Compost,Tropical,60,Chemical Control - Organic Pesticides,Late Spring,Wheat,32C,Overdone,GreenFields,Spring,132km,88%
9170,Saline,Organic,Temperate,81,Biological Control - Predatory Insects,Early Spring,Wheat,27C,Overdone,FarmGrow Inc.,Autumn,133km,24%
9171,Loamy,Organic,Tropical,66,Biological Control - Predatory Insects,Autumn,Lettuce,23C,Medium,AgriSeeds Co.,Spring,128km,70%
9172,Loamy,Compost,Tropical,65,Biological Control - Predatory Insects,Autumn,Wheat,27C,Medium-Rare,GreenFields,Spring,133km,78%
9173,Loamy,Organic,Tropical,78,Integrated Pest Management,Early Summer,Carrot,27C,Overdone,AgriSeeds Co.,Spring,131km,34%
9174,Sandy,Compost,Temperate,85,Integrated Pest Management,Early Spring,Potato,29C,Medium,GreenFields,Summer,131km,46%
9175,Saline,Organic,Temperate,76,Chemical Control - Organic Pesticides,Autumn,Corn,34C,Overdone,GreenFields,Summer,131km,70%
9176,Saline,Organic,Temperate,63,Biological Control - Predatory Insects,Autumn,Wheat,24C,Medium-Well,CropLife Solutions,Winter,130km,94%
9177,Saline,Chemical,Arid,79,Integrated Pest Management,Early Spring,Tomato,21C,Medium-Rare,FarmGrow Inc.,Spring,134km,99%
9178,Saline,Organic,Tropical,65,Integrated Pest Management,Early Spring,Carrot,29C,Medium-Well,GreenFields,Autumn,128km,79%
9179,Clay,Organic,Temperate,79,Biological Control - Predatory Insects,Late Summer,Carrot,21C,Well-Done,GreenFields,Summer,131km,55%
9180,Sandy,Chemical,Arid,65,Biological Control - Predatory Insects,Winter,Wheat,29C,Overdone,FarmGrow Inc.,Spring,128km,41%
9181,Clay,Compost,Tropical,63,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,29C,Medium-Well,GreenFields,Winter,132km,82%
9182,Sandy,Compost,Arid,71,Integrated Pest Management,Early Summer,Lettuce,25C,Medium,CropLife Solutions,Summer,130km,22%
9183,Loamy,Organic,Tropical,80,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,29C,Rare,GreenFields,Spring,132km,71%
