id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
6210,Saline,Compost,Arid,83,Chemical Control - Organic Pesticides,Early Summer,Lettuce,27C,Medium-Rare,FarmGrow Inc.,Autumn,130km,63%
6211,Clay,Chemical,Tropical,75,Biological Control - Predatory Insects,Early Summer,Corn,31C,Well-Done,GreenFields,Autumn,132km,75%
6212,Loamy,Compost,Temperate,61,Chemical Control - Organic Pesticides,Winter,Tomato,21C,Well-Done,GreenFields,Autumn,131km,75%
6213,Saline,Compost,Arid,69,Chemical Control - Organic Pesticides,Late Spring,Potato,25C,Medium-Well,AgriSeeds Co.,Spring,133km,99%
6214,Saline,Chemical,Temperate,78,Chemical Control - Synthetic Pesticides,Winter,Carrot,20C,Medium-Rare,GreenFields,Spring,132km,91%
6215,Sandy,Compost,Arid,85,Chemical Control - Organic Pesticides,Autumn,Corn,29C,Rare,FarmGrow Inc.,Summer,129km,35%
6216,Sandy,Organic,Tropical,82,Biological Control - Predatory Insects,Late Spring,Potato,27C,Well-Done,CropLife Solutions,Spring,129km,40%
6217,Saline,Compost,Arid,78,Integrated Pest Management,Early Summer,Wheat,31C,Medium-Well,CropLife Solutions,Winter,134km,52%
6218,Clay,Organic,Arid,61,Chemical Control - Organic Pesticides,Early Spring,Wheat,33C,Medium-Well,CropLife Solutions,Winter,128km,56%
6219,Saline,Chemical,Tropical,68,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,34C,Medium-Well,AgriSeeds Co.,Spring,128km,53%
6220,Saline,Organic,Temperate,77,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,28C,Medium-Well,CropLife Solutions,Winter,131km,92%
6221,Saline,Organic,Arid,66,Biological Control - Predatory Insects,Early Spring,Corn,25C,Medium-Rare,GreenFields,Winter,130km,56%
6222,Sandy,Compost,Arid,83,Integrated Pest Management,Winter,Potato,25C,Rare,FarmGrow Inc.,Summer,130km,40%
6223,Clay,Compost,Arid,76,Chemical Control - Organic Pesticides,Autumn,Corn,26C,Rare,CropLife Solutions,Summer,134km,53%
6224,Loamy,Organic,Tropical,66,Chemical Control - Organic Pesticides,Winter,Lettuce,22C,Well-Done,AgriSeeds Co.,Winter,134km,59%
6225,Loamy,Compost,Temperate,82,Chemical Control - Organic Pesticides,Early Summer,Wheat,31C,Overdone,CropLife Solutions,Winter,128km,30%
6226,Loamy,Compost,Tropical,62,Integrated Pest Management,Late Summer,Carrot,24C,Medium,AgriSeeds Co.,Summer,128km,90%
6227,Loamy,Compost,Arid,84,Chemical Control - Organic Pesticides,Late Spring,Corn,33C,Rare,AgriSeeds Co.,Autumn,133km,75%
6228,Loamy,Compost,Tropical,83,Chemical Control - Organic Pesticides,Early Spring,Lettuce,29C,Medium-Rare,FarmGrow Inc.,Spring,129km,92%
6229,Loamy,Compost,Temperate,79,Chemical Control - Synthetic Pesticides,Autumn,Carrot,20C,Overdone,AgriSeeds Co.,Spring,128km,88%
6230,Loamy,Organic,Temperate,73,Biological Control - Predatory Insects,Late Spring,Tomato,23C,Overdone,AgriSeeds Co.,Winter,128km,76%
6231,Loamy,Organic,Temperate,82,Chemical Control - Organic Pesticides,Early Summer,Tomato,24C,Medium-Rare,AgriSeeds Co.,Winter,130km,20%
6232,Clay,Organic,Tropical,68,Chemical Control - Organic Pesticides,Winter,Corn,23C,Medium,FarmGrow Inc.,Summer,128km,52%
6233,Loamy,Compost,Temperate,61,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,20C,Medium,CropLife Solutions,Autumn,133km,92%
6234,Loamy,Chemical,Tropical,69,Integrated Pest Management,Late Summer,Corn,23C,Overdone,FarmGrow Inc.,Winter,129km,38%
6235,Clay,Chemical,Arid,67,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,34C,Medium-Rare,CropLife Solutions,Winter,133km,25%
6236,Saline,Organic,Arid,73,Chemical Control - Synthetic Pesticides,Winter,Carrot,31C,Medium-Well,CropLife Solutions,Autumn,129km,24%
6237,Sandy,Compost,Tropical,68,Chemical Control - Organic Pesticides,Autumn,Carrot,32C,Well-Done,CropLife Solutions,Autumn,129km,86%
6238,Sandy,Compost,Temperate,67,Integrated Pest Management,Autumn,Wheat,33C,Well-Done,CropLife Solutions,Winter,134km,26%
6239,Sandy,Organic,Temperate,71,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,26C,Rare,FarmGrow Inc.,Summer,128km,23%
6240,Clay,Chemical,Temperate,85,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,29C,Well-Done,GreenFields,Winter,129km,56%
6241,Clay,Organic,Arid,62,Chemical Control - Organic Pesticides,Autumn,Tomato,24C,Medium-Well,FarmGrow Inc.,Spring,129km,26%
6242,Saline,Chemical,Arid,79,Chemical Control - Organic Pesticides,Early Spring,Carrot,21C,Well-Done,CropLife Solutions,Autumn,134km,69%
6243,Sandy,Compost,Tropical,63,Chemical Control - Organic Pesticides,Early Spring,Lettuce,26C,Rare,GreenFields,Summer,130km,36%
6244,Saline,Compost,Arid,82,Integrated Pest Management,Winter,Tomato,34C,Medium-Rare,FarmGrow Inc.,Spring,130km,94%
6245,Loamy,Compost,Arid,85,Chemical Control - Organic Pesticides,Early Summer,Wheat,27C,Medium-Rare,GreenFields,Winter,130km,30%
6246,Sandy,Organic,Tropical,77,Biological Control - Predatory Insects,Winter,Carrot,26C,Medium-Rare,AgriSeeds Co.,Summer,134km,76%
6247,Clay,Chemical,Temperate,71,Biological Control - Predatory Insects,Late Summer,Wheat,30C,Overdone,CropLife Solutions,Summer,133km,47%
6248,Sandy,Chemical,Tropical,85,Integrated Pest Management,Early Spring,Corn,22C,Medium-Rare,AgriSeeds Co.,Spring,132km,98%
6249,Sandy,Compost,Tropical,73,Chemical Control - Synthetic Pesticides,Early Summer,Potato,33C,Medium-Well,GreenFields,Winter,129km,44%
6250,Saline,Chemical,Arid,81,Biological Control - Predatory Insects,Late Spring,Tomato,31C,Medium-Well,CropLife Solutions,Summer,134km,72%
6251,Saline,Chemical,Tropical,83,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,26C,Overdone,GreenFields,Summer,132km,93%
6252,Saline,Compost,Temperate,80,Biological Control - Predatory Insects,Late Summer,Wheat,22C,Well-Done,GreenFields,Autumn,129km,79%
6253,Sandy,Compost,Temperate,78,Integrated Pest Management,Early Summer,Potato,20C,Rare,CropLife Solutions,Summer,134km,29%
6254,Loamy,Compost,Tropical,77,Chemical Control - Organic Pesticides,Late Summer,Wheat,26C,Rare,AgriSeeds Co.,Winter,128km,39%
6255,Sandy,Chemical,Tropical,61,Biological Control - Predatory Insects,Early Summer,Potato,32C,Overdone,CropLife Solutions,Autumn,128km,20%
6256,Loamy,Chemical,Temperate,65,Integrated Pest Management,Late Spring,Carrot,24C,Overdone,AgriSeeds Co.,Summer,132km,70%
6257,Loamy,Chemical,Arid,66,Chemical Control - Organic Pesticides,Early Summer,Corn,28C,Medium-Well,CropLife Solutions,Winter,130km,32%
6258,Saline,Organic,Arid,74,Biological Control - Predatory Insects,Early Spring,Lettuce,21C,Medium-Well,FarmGrow Inc.,Winter,130km,99%
6259,Saline,Organic,Tropical,77,Chemical Control - Synthetic Pesticides,Late Spring,Corn,28C,Rare,FarmGrow Inc.,Summer,132km,33%
6260,Sandy,Compost,Arid,65,Biological Control - Predatory Insects,Late Summer,Carrot,22C,Medium-Well,AgriSeeds Co.,Autumn,131km,35%
6261,Saline,Compost,Temperate,77,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,29C,Medium-Well,FarmGrow Inc.,Summer,132km,31%
6262,Sandy,Chemical,Temperate,64,Integrated Pest Management,Winter,Tomato,25C,Overdone,GreenFields,Spring,134km,80%
6263,Saline,Chemical,Arid,83,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,31C,Overdone,CropLife Solutions,Summer,130km,92%
6264,Saline,Compost,Tropical,85,Biological Control - Predatory Insects,Early Spring,Corn,23C,Medium-Rare,AgriSeeds Co.,Spring,130km,63%
6265,Loamy,Organic,Tropical,71,Chemical Control - Synthetic Pesticides,Early Spring,Potato,32C,Overdone,CropLife Solutions,Summer,131km,79%
6266,Sandy,Compost,Tropical,72,Chemical Control - Synthetic Pesticides,Autumn,Wheat,21C,Medium,CropLife Solutions,Autumn,129km,26%
6267,Saline,Chemical,Tropical,75,Chemical Control - Organic Pesticides,Early Spring,Corn,33C,Well-Done,AgriSeeds Co.,Autumn,131km,67%
6268,Loamy,Chemical,Temperate,84,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,32C,Medium,GreenFields,Autumn,133km,37%
6269,Clay,Compost,Temperate,70,Chemical Control - Organic Pesticides,Early Summer,Tomato,30C,Medium,AgriSeeds Co.,Winter,134km,59%
6270,Sandy,Organic,Tropical,84,Integrated Pest Management,Late Summer,Tomato,20C,Medium-Well,AgriSeeds Co.,Winter,130km,65%
6271,Sandy,Chemical,Tropical,83,Biological Control - Predatory Insects,Late Spring,Potato,24C,Rare,GreenFields,Autumn,131km,91%
6272,Loamy,Organic,Tropical,62,Biological Control - Predatory Insects,Late Summer,Carrot,25C,Medium,CropLife Solutions,Winter,131km,90%
6273,Clay,Compost,Arid,78,Integrated Pest Management,Late Spring,Corn,27C,Rare,CropLife Solutions,Spring,133km,26%
6274,Saline,Compost,Arid,64,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,22C,Overdone,GreenFields,Autumn,128km,90%
6275,Clay,Chemical,Tropical,66,Integrated Pest Management,Late Summer,Wheat,20C,Overdone,GreenFields,Winter,132km,38%
6276,Loamy,Organic,Temperate,84,Biological Control - Predatory Insects,Late Spring,Wheat,23C,Medium,AgriSeeds Co.,Winter,134km,51%
6277,Sandy,Organic,Tropical,83,Integrated Pest Management,Late Summer,Potato,33C,Medium-Well,GreenFields,Summer,134km,85%
6278,Loamy,Compost,Tropical,80,Integrated Pest Management,Late Spring,Carrot,27C,Rare,GreenFields,Winter,128km,88%
6279,Sandy,Organic,Arid,70,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,27C,Medium,AgriSeeds Co.,Winter,129km,90%
6280,Loamy,Compost,Arid,70,Chemical Control - Organic Pesticides,Autumn,Potato,30C,Medium-Rare,GreenFields,Summer,129km,22%
6281,Sandy,Compost,Temperate,78,Integrated Pest Management,Late Spring,Tomato,28C,Overdone,GreenFields,Autumn,133km,65%
6282,Loamy,Organic,Arid,82,Chemical Control - Synthetic Pesticides,Late Summer,Corn,29C,Medium-Rare,FarmGrow Inc.,Winter,129km,57%
6283,Sandy,Organic,Temperate,74,Chemical Control - Organic Pesticides,Late Summer,Lettuce,31C,Medium-Well,FarmGrow Inc.,Summer,130km,70%
6284,Loamy,Chemical,Tropical,63,Biological Control - Predatory Insects,Early Summer,Tomato,27C,Rare,AgriSeeds Co.,Summer,134km,55%
6285,Sandy,Compost,Arid,80,Biological Control - Predatory Insects,Autumn,Corn,32C,Well-Done,CropLife Solutions,Autumn,128km,69%
6286,Sandy,Organic,Temperate,74,Integrated Pest Management,Early Summer,Carrot,24C,Medium-Well,AgriSeeds Co.,Autumn,131km,61%
6287,Clay,Compost,Tropical,78,Chemical Control - Organic Pesticides,Early Summer,Wheat,27C,Medium,AgriSeeds Co.,Autumn,133km,88%
6288,Clay,Organic,Temperate,74,Chemical Control - Organic Pesticides,Late Spring,Potato,28C,Well-Done,GreenFields,Summer,131km,67%
6289,Sandy,Chemical,Tropical,83,Chemical Control - Synthetic Pesticides,Autumn,Wheat,22C,Medium-Well,FarmGrow Inc.,Autumn,134km,25%
6290,Saline,Chemical,Tropical,77,Integrated Pest Management,Autumn,Tomato,21C,Medium-Well,CropLife Solutions,Autumn,134km,30%
6291,Loamy,Chemical,Tropical,71,Biological Control - Predatory Insects,Winter,Tomato,26C,Overdone,GreenFields,Autumn,134km,97%
6292,Sandy,Chemical,Temperate,83,Biological Control - Predatory Insects,Winter,Wheat,24C,Medium,AgriSeeds Co.,Spring,130km,58%
6293,Sandy,Compost,Tropical,79,Chemical Control - Synthetic Pesticides,Early Spring,Corn,30C,Medium-Well,CropLife Solutions,Spring,128km,84%
6294,Sandy,Compost,Tropical,68,Chemical Control - Organic Pesticides,Autumn,Tomato,21C,Rare,GreenFields,Spring,132km,64%
6295,Clay,Organic,Arid,60,Integrated Pest Management,Autumn,Tomato,29C,Overdone,AgriSeeds Co.,Summer,128km,83%
6296,Clay,Compost,Arid,68,Integrated Pest Management,Early Summer,Carrot,27C,Medium-Well,CropLife Solutions,Spring,134km,85%
6297,Loamy,Compost,Temperate,77,Chemical Control - Organic Pesticides,Early Spring,Potato,22C,Medium-Well,CropLife Solutions,Summer,128km,56%
6298,Clay,Chemical,Temperate,62,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,25C,Medium,FarmGrow Inc.,Summer,130km,96%
6299,Sandy,Chemical,Temperate,71,Biological Control - Predatory Insects,Early Spring,Lettuce,33C,Overdone,GreenFields,Winter,132km,66%
6300,Clay,Organic,Temperate,67,Integrated Pest Management,Late Spring,Potato,31C,Overdone,FarmGrow Inc.,Winter,134km,89%
6301,Saline,Compost,Temperate,72,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,28C,Medium-Rare,AgriSeeds Co.,Autumn,134km,50%
6302,Sandy,Chemical,Arid,75,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,27C,Medium-Well,AgriSeeds Co.,Winter,130km,66%
6303,Saline,Organic,Arid,77,Integrated Pest Management,Early Spring,Wheat,33C,Medium,CropLife Solutions,Spring,132km,48%
6304,Sandy,Organic,Tropical,61,Chemical Control - Organic Pesticides,Winter,Potato,32C,Overdone,AgriSeeds Co.,Summer,134km,29%
6305,Sandy,Compost,Arid,69,Biological Control - Predatory Insects,Winter,Corn,33C,Overdone,CropLife Solutions,Winter,134km,47%
6306,Saline,Chemical,Arid,74,Biological Control - Predatory Insects,Early Summer,Tomato,20C,Overdone,CropLife Solutions,Winter,130km,78%
6307,Loamy,Organic,Arid,79,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,33C,Medium-Rare,FarmGrow Inc.,Summer,134km,61%
6308,Loamy,Compost,Temperate,70,Chemical Control - Synthetic Pesticides,Autumn,Wheat,25C,Rare,AgriSeeds Co.,Summer,133km,40%
6309,Saline,Organic,Temperate,79,Chemical Control - Organic Pesticides,Winter,Carrot,23C,Medium-Rare,CropLife Solutions,Autumn,131km,96%
6310,Clay,Chemical,Tropical,64,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,21C,Well-Done,GreenFields,Autumn,132km,21%
6311,Clay,Organic,Tropical,85,Chemical Control - Organic Pesticides,Early Spring,Corn,33C,Overdone,GreenFields,Spring,129km,59%
6312,Saline,Chemical,Temperate,74,Chemical Control - Organic Pesticides,Early Spring,Lettuce,31C,Medium,AgriSeeds Co.,Spring,131km,93%
6313,Clay,Organic,Arid,65,Integrated Pest Management,Winter,Wheat,33C,Medium-Well,CropLife Solutions,Summer,133km,83%
6314,Loamy,Organic,Temperate,68,Biological Control - Predatory Insects,Late Summer,Tomato,20C,Medium-Well,GreenFields,Spring,129km,83%
6315,Loamy,Organic,Temperate,69,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,21C,Medium-Well,AgriSeeds Co.,Autumn,130km,32%
6316,Clay,Organic,Arid,68,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,25C,Medium,CropLife Solutions,Autumn,131km,75%
6317,Sandy,Organic,Temperate,69,Chemical Control - Organic Pesticides,Autumn,Carrot,29C,Well-Done,GreenFields,Spring,130km,91%
6318,Saline,Compost,Arid,61,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,28C,Medium,CropLife Solutions,Autumn,128km,98%
6319,Saline,Compost,Tropical,61,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,21C,Well-Done,GreenFields,Spring,128km,47%
6320,Loamy,Compost,Tropical,68,Chemical Control - Organic Pesticides,Early Spring,Wheat,30C,Rare,FarmGrow Inc.,Winter,132km,20%
6321,Clay,Chemical,Temperate,67,Biological Control - Predatory Insects,Autumn,Corn,32C,Medium-Rare,GreenFields,Summer,131km,27%
6322,Loamy,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Late Spring,Corn,32C,Rare,GreenFields,Summer,131km,35%
6323,Saline,Chemical,Arid,70,Integrated Pest Management,Late Spring,Tomato,31C,Medium-Rare,AgriSeeds Co.,Summer,132km,34%
6324,Saline,Organic,Tropical,67,Chemical Control - Synthetic Pesticides,Early Spring,Potato,24C,Medium,CropLife Solutions,Autumn,129km,83%
6325,Clay,Organic,Tropical,73,Integrated Pest Management,Winter,Tomato,26C,Medium-Well,GreenFields,Summer,128km,95%
6326,Loamy,Compost,Tropical,70,Biological Control - Predatory Insects,Late Summer,Carrot,28C,Rare,FarmGrow Inc.,Summer,134km,49%
6327,Loamy,Chemical,Tropical,75,Biological Control - Predatory Insects,Early Spring,Wheat,28C,Rare,GreenFields,Winter,133km,48%
6328,Saline,Compost,Arid,78,Integrated Pest Management,Late Spring,Potato,25C,Overdone,FarmGrow Inc.,Autumn,128km,86%
6329,Loamy,Organic,Tropical,80,Integrated Pest Management,Autumn,Lettuce,22C,Rare,GreenFields,Summer,132km,85%
6330,Clay,Chemical,Arid,67,Integrated Pest Management,Winter,Potato,21C,Rare,AgriSeeds Co.,Summer,130km,29%
6331,Saline,Organic,Temperate,64,Chemical Control - Organic Pesticides,Early Summer,Potato,29C,Medium-Well,GreenFields,Spring,130km,95%
6332,Saline,Compost,Arid,78,Integrated Pest Management,Winter,Potato,33C,Rare,CropLife Solutions,Winter,131km,29%
6333,Loamy,Compost,Arid,76,Integrated Pest Management,Late Spring,Wheat,25C,Overdone,AgriSeeds Co.,Winter,134km,59%
6334,Sandy,Compost,Arid,68,Biological Control - Predatory Insects,Autumn,Wheat,29C,Well-Done,CropLife Solutions,Winter,129km,43%
6335,Saline,Organic,Temperate,67,Integrated Pest Management,Early Spring,Corn,31C,Medium-Rare,FarmGrow Inc.,Spring,132km,71%
6336,Clay,Organic,Arid,64,Chemical Control - Organic Pesticides,Early Spring,Lettuce,25C,Overdone,FarmGrow Inc.,Winter,134km,89%
6337,Sandy,Compost,Tropical,75,Biological Control - Predatory Insects,Early Spring,Carrot,24C,Rare,CropLife Solutions,Summer,134km,72%
6338,Saline,Organic,Arid,68,Biological Control - Predatory Insects,Winter,Tomato,21C,Medium-Rare,AgriSeeds Co.,Winter,129km,61%
6339,Clay,Chemical,Tropical,77,Biological Control - Predatory Insects,Early Summer,Tomato,20C,Medium-Well,FarmGrow Inc.,Autumn,134km,100%
6340,Clay,Chemical,Tropical,68,Biological Control - Predatory Insects,Early Summer,Corn,29C,Overdone,GreenFields,Summer,133km,59%
6341,Clay,Compost,Tropical,84,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,23C,Medium-Rare,AgriSeeds Co.,Summer,132km,92%
6342,Clay,Compost,Arid,72,Biological Control - Predatory Insects,Early Spring,Potato,31C,Medium-Well,CropLife Solutions,Winter,128km,20%
6343,Saline,Organic,Arid,85,Biological Control - Predatory Insects,Late Spring,Tomato,31C,Overdone,CropLife Solutions,Autumn,131km,97%
6344,Loamy,Compost,Temperate,74,Integrated Pest Management,Late Summer,Potato,30C,Overdone,AgriSeeds Co.,Summer,132km,79%
6345,Clay,Compost,Temperate,60,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,31C,Medium-Rare,FarmGrow Inc.,Spring,131km,36%
6346,Saline,Chemical,Temperate,66,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,29C,Overdone,AgriSeeds Co.,Spring,128km,23%
6347,Clay,Chemical,Temperate,84,Integrated Pest Management,Late Spring,Carrot,26C,Medium-Well,GreenFields,Summer,130km,96%
6348,Clay,Organic,Temperate,67,Integrated Pest Management,Late Spring,Tomato,30C,Rare,GreenFields,Autumn,130km,34%
6349,Clay,Organic,Temperate,84,Integrated Pest Management,Early Spring,Potato,22C,Rare,CropLife Solutions,Spring,131km,81%
6350,Sandy,Organic,Tropical,63,Biological Control - Predatory Insects,Autumn,Corn,24C,Medium-Well,AgriSeeds Co.,Summer,129km,55%
6351,Sandy,Organic,Temperate,83,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,27C,Medium,FarmGrow Inc.,Winter,133km,86%
6352,Loamy,Organic,Tropical,72,Chemical Control - Organic Pesticides,Late Spring,Lettuce,31C,Medium-Well,GreenFields,Summer,131km,81%
6353,Clay,Chemical,Tropical,62,Integrated Pest Management,Early Spring,Corn,25C,Medium-Rare,CropLife Solutions,Autumn,129km,68%
6354,Loamy,Chemical,Arid,66,Chemical Control - Organic Pesticides,Autumn,Lettuce,21C,Medium-Rare,FarmGrow Inc.,Summer,134km,23%
6355,Loamy,Organic,Tropical,75,Integrated Pest Management,Autumn,Potato,20C,Medium,CropLife Solutions,Winter,131km,96%
6356,Saline,Compost,Temperate,76,Integrated Pest Management,Late Spring,Lettuce,30C,Medium,AgriSeeds Co.,Winter,132km,44%
6357,Clay,Compost,Arid,73,Chemical Control - Synthetic Pesticides,Late Spring,Corn,22C,Rare,CropLife Solutions,Winter,132km,66%
6358,Loamy,Organic,Arid,83,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,29C,Medium-Well,FarmGrow Inc.,Autumn,131km,83%
6359,Sandy,Chemical,Arid,66,Chemical Control - Organic Pesticides,Late Summer,Corn,30C,Medium-Rare,CropLife Solutions,Spring,133km,69%
6360,Clay,Organic,Tropical,60,Integrated Pest Management,Early Summer,Corn,23C,Overdone,AgriSeeds Co.,Autumn,130km,66%
6361,Sandy,Chemical,Tropical,73,Chemical Control - Organic Pesticides,Late Spring,Corn,28C,Well-Done,FarmGrow Inc.,Spring,133km,59%
6362,Saline,Compost,Tropical,82,Biological Control - Predatory Insects,Early Spring,Carrot,20C,Rare,CropLife Solutions,Spring,128km,73%
6363,Clay,Compost,Temperate,77,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,33C,Rare,CropLife Solutions,Winter,134km,80%
6364,Loamy,Organic,Temperate,81,Biological Control - Predatory Insects,Late Spring,Carrot,24C,Rare,AgriSeeds Co.,Winter,131km,82%
6365,Clay,Compost,Tropical,68,Chemical Control - Synthetic Pesticides,Late Spring,Corn,23C,Medium-Rare,AgriSeeds Co.,Summer,132km,90%
6366,Sandy,Chemical,Temperate,70,Chemical Control - Synthetic Pesticides,Early Spring,Potato,21C,Well-Done,CropLife Solutions,Winter,128km,33%
6367,Sandy,Compost,Temperate,66,Integrated Pest Management,Early Summer,Tomato,33C,Medium-Rare,CropLife Solutions,Summer,133km,94%
6368,Loamy,Organic,Arid,84,Biological Control - Predatory Insects,Winter,Wheat,28C,Overdone,GreenFields,Spring,134km,68%
6369,Clay,Organic,Temperate,68,Biological Control - Predatory Insects,Winter,Tomato,30C,Overdone,AgriSeeds Co.,Spring,134km,49%
6370,Loamy,Organic,Arid,67,Chemical Control - Organic Pesticides,Late Summer,Carrot,22C,Medium-Rare,FarmGrow Inc.,Spring,130km,27%
6371,Clay,Compost,Tropical,72,Chemical Control - Synthetic Pesticides,Winter,Lettuce,23C,Overdone,GreenFields,Spring,128km,95%
6372,Clay,Organic,Tropical,64,Biological Control - Predatory Insects,Early Summer,Wheat,22C,Medium-Well,GreenFields,Spring,129km,85%
6373,Clay,Organic,Arid,85,Integrated Pest Management,Winter,Wheat,32C,Medium-Rare,GreenFields,Autumn,133km,45%
6374,Loamy,Organic,Tropical,78,Chemical Control - Organic Pesticides,Winter,Potato,27C,Medium-Well,FarmGrow Inc.,Spring,131km,32%
6375,Saline,Chemical,Arid,66,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,33C,Well-Done,CropLife Solutions,Spring,129km,93%
6376,Saline,Compost,Tropical,80,Biological Control - Predatory Insects,Late Spring,Carrot,31C,Rare,CropLife Solutions,Spring,131km,58%
6377,Sandy,Compost,Temperate,65,Chemical Control - Organic Pesticides,Autumn,Potato,24C,Rare,AgriSeeds Co.,Summer,128km,36%
6378,Clay,Chemical,Tropical,70,Biological Control - Predatory Insects,Early Summer,Potato,26C,Well-Done,CropLife Solutions,Summer,130km,85%
6379,Clay,Compost,Arid,60,Chemical Control - Synthetic Pesticides,Autumn,Tomato,25C,Medium,AgriSeeds Co.,Summer,131km,82%
6380,Saline,Organic,Temperate,77,Biological Control - Predatory Insects,Late Spring,Lettuce,21C,Overdone,AgriSeeds Co.,Spring,130km,54%
6381,Loamy,Chemical,Temperate,62,Biological Control - Predatory Insects,Winter,Potato,30C,Rare,GreenFields,Summer,129km,53%
6382,Sandy,Compost,Tropical,68,Chemical Control - Organic Pesticides,Winter,Corn,26C,Medium-Rare,FarmGrow Inc.,Autumn,134km,44%
6383,Sandy,Organic,Tropical,72,Integrated Pest Management,Early Summer,Carrot,25C,Medium-Rare,FarmGrow Inc.,Winter,133km,25%
6384,Clay,Chemical,Arid,61,Chemical Control - Organic Pesticides,Autumn,Lettuce,31C,Rare,CropLife Solutions,Summer,133km,40%
6385,Saline,Compost,Temperate,82,Integrated Pest Management,Early Summer,Corn,22C,Medium,FarmGrow Inc.,Winter,128km,44%
6386,Saline,Compost,Tropical,77,Integrated Pest Management,Winter,Potato,22C,Medium-Well,GreenFields,Summer,129km,47%
6387,Clay,Compost,Temperate,72,Biological Control - Predatory Insects,Early Spring,Lettuce,27C,Well-Done,FarmGrow Inc.,Winter,130km,26%
6388,Sandy,Compost,Arid,78,Integrated Pest Management,Late Spring,Lettuce,28C,Rare,FarmGrow Inc.,Winter,131km,74%
6389,Clay,Compost,Temperate,61,Chemical Control - Organic Pesticides,Early Summer,Tomato,25C,Overdone,CropLife Solutions,Winter,130km,98%
6390,Loamy,Compost,Arid,67,Biological Control - Predatory Insects,Early Spring,Carrot,34C,Rare,AgriSeeds Co.,Autumn,134km,56%
6391,Sandy,Organic,Arid,68,Integrated Pest Management,Late Summer,Potato,33C,Overdone,AgriSeeds Co.,Spring,129km,40%
6392,Sandy,Compost,Tropical,61,Chemical Control - Organic Pesticides,Late Summer,Tomato,34C,Rare,AgriSeeds Co.,Summer,128km,80%
6393,Sandy,Organic,Temperate,85,Chemical Control - Organic Pesticides,Late Summer,Lettuce,33C,Medium-Rare,FarmGrow Inc.,Winter,134km,91%
6394,Sandy,Organic,Arid,78,Integrated Pest Management,Winter,Wheat,27C,Medium-Rare,AgriSeeds Co.,Autumn,129km,82%
6395,Sandy,Chemical,Temperate,84,Chemical Control - Organic Pesticides,Autumn,Corn,34C,Overdone,CropLife Solutions,Spring,129km,63%
6396,Clay,Chemical,Tropical,64,Chemical Control - Organic Pesticides,Autumn,Potato,26C,Medium-Rare,FarmGrow Inc.,Summer,129km,68%
6397,Sandy,Organic,Temperate,76,Integrated Pest Management,Late Summer,Wheat,32C,Rare,CropLife Solutions,Autumn,133km,68%
6398,Sandy,Chemical,Tropical,62,Integrated Pest Management,Winter,Corn,24C,Medium,GreenFields,Autumn,131km,62%
6399,Clay,Organic,Temperate,80,Chemical Control - Organic Pesticides,Winter,Lettuce,33C,Medium,FarmGrow Inc.,Autumn,131km,57%
6400,Sandy,Chemical,Arid,67,Chemical Control - Synthetic Pesticides,Autumn,Wheat,29C,Medium,CropLife Solutions,Summer,130km,96%
6401,Loamy,Chemical,Temperate,70,Chemical Control - Synthetic Pesticides,Autumn,Potato,34C,Overdone,CropLife Solutions,Spring,131km,70%
6402,Saline,Compost,Arid,72,Chemical Control - Organic Pesticides,Autumn,Lettuce,32C,Medium,GreenFields,Summer,134km,75%
6403,Clay,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Autumn,Corn,28C,Medium,CropLife Solutions,Spring,132km,54%
