id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
7761,Saline,Compost,Arid,64,Chemical Control - Organic Pesticides,Winter,Corn,31C,Medium-Rare,FarmGrow Inc.,Winter,134km,37%
7762,Sandy,Chemical,Temperate,85,Integrated Pest Management,Early Spring,Corn,22C,Medium-Well,FarmGrow Inc.,Spring,131km,60%
7763,Sandy,Compost,Tropical,61,Biological Control - Predatory Insects,Late Spring,Potato,20C,Medium-Well,CropLife Solutions,Autumn,131km,78%
7764,Saline,Chemical,Tropical,84,Integrated Pest Management,Winter,Potato,20C,Well-Done,AgriSeeds Co.,Spring,131km,82%
7765,Saline,Organic,Arid,73,Integrated Pest Management,Early Spring,Potato,30C,Well-Done,FarmGrow Inc.,Winter,131km,42%
7766,Clay,Chemical,Tropical,64,Biological Control - Predatory Insects,Winter,Carrot,20C,Medium,AgriSeeds Co.,Summer,130km,34%
7767,Clay,Organic,Temperate,80,Integrated Pest Management,Early Summer,Lettuce,20C,Well-Done,CropLife Solutions,Winter,128km,29%
7768,Saline,Compost,Tropical,81,Biological Control - Predatory Insects,Late Spring,Potato,27C,Medium-Well,GreenFields,Autumn,133km,50%
7769,Loamy,Compost,Tropical,73,Chemical Control - Organic Pesticides,Early Summer,Wheat,20C,Medium-Rare,FarmGrow Inc.,Spring,133km,44%
7770,Saline,Compost,Arid,70,Chemical Control - Organic Pesticides,Winter,Corn,22C,Medium-Rare,GreenFields,Winter,131km,59%
7771,Loamy,Chemical,Temperate,77,Biological Control - Predatory Insects,Autumn,Lettuce,28C,Medium,CropLife Solutions,Spring,132km,20%
7772,Loamy,Organic,Tropical,62,Chemical Control - Synthetic Pesticides,Autumn,Corn,25C,Medium-Well,CropLife Solutions,Spring,133km,84%
7773,Saline,Organic,Tropical,70,Chemical Control - Organic Pesticides,Late Spring,Wheat,24C,Medium,AgriSeeds Co.,Spring,128km,47%
7774,Saline,Chemical,Temperate,84,Integrated Pest Management,Early Spring,Tomato,28C,Well-Done,FarmGrow Inc.,Summer,129km,73%
7775,Sandy,Organic,Arid,85,Integrated Pest Management,Late Summer,Corn,27C,Rare,AgriSeeds Co.,Summer,131km,38%
7776,Sandy,Chemical,Temperate,76,Chemical Control - Organic Pesticides,Early Summer,Carrot,33C,Medium-Well,CropLife Solutions,Autumn,133km,69%
7777,Clay,Chemical,Temperate,72,Biological Control - Predatory Insects,Early Spring,Lettuce,28C,Medium-Well,FarmGrow Inc.,Summer,129km,67%
7778,Saline,Organic,Temperate,80,Biological Control - Predatory Insects,Early Spring,Wheat,31C,Medium,FarmGrow Inc.,Spring,133km,24%
7779,Sandy,Compost,Temperate,79,Integrated Pest Management,Late Spring,Corn,24C,Overdone,FarmGrow Inc.,Autumn,129km,42%
7780,Clay,Organic,Arid,79,Integrated Pest Management,Late Summer,Tomato,21C,Medium-Rare,CropLife Solutions,Autumn,130km,96%
7781,Loamy,Compost,Arid,72,Integrated Pest Management,Winter,Potato,29C,Well-Done,FarmGrow Inc.,Autumn,131km,70%
7782,Clay,Chemical,Temperate,70,Chemical Control - Synthetic Pesticides,Winter,Tomato,34C,Medium-Rare,AgriSeeds Co.,Autumn,132km,72%
7783,Sandy,Organic,Tropical,79,Integrated Pest Management,Early Spring,Carrot,30C,Medium-Well,AgriSeeds Co.,Autumn,128km,67%
7784,Loamy,Organic,Temperate,66,Chemical Control - Organic Pesticides,Early Summer,Carrot,31C,Overdone,GreenFields,Winter,131km,64%
7785,Sandy,Organic,Arid,65,Biological Control - Predatory Insects,Late Spring,Lettuce,31C,Rare,CropLife Solutions,Summer,134km,34%
7786,Clay,Compost,Tropical,75,Biological Control - Predatory Insects,Early Spring,Wheat,20C,Medium-Rare,GreenFields,Summer,134km,69%
7787,Saline,Chemical,Tropical,84,Chemical Control - Organic Pesticides,Early Spring,Carrot,28C,Well-Done,CropLife Solutions,Spring,128km,62%
7788,Saline,Compost,Tropical,80,Biological Control - Predatory Insects,Late Summer,Carrot,27C,Medium-Rare,AgriSeeds Co.,Summer,133km,70%
7789,Saline,Organic,Temperate,70,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,30C,Medium-Rare,GreenFields,Spring,133km,69%
7790,Clay,Chemical,Tropical,62,Biological Control - Predatory Insects,Late Summer,Tomato,24C,Medium,AgriSeeds Co.,Winter,130km,55%
7791,Clay,Chemical,Arid,64,Chemical Control - Organic Pesticides,Early Spring,Carrot,20C,Overdone,AgriSeeds Co.,Winter,134km,35%
7792,Clay,Chemical,Arid,74,Integrated Pest Management,Early Summer,Carrot,26C,Medium-Well,CropLife Solutions,Spring,128km,60%
7793,Saline,Compost,Arid,75,Integrated Pest Management,Late Summer,Carrot,22C,Medium-Well,CropLife Solutions,Summer,130km,26%
7794,Loamy,Compost,Tropical,68,Integrated Pest Management,Late Summer,Wheat,26C,Well-Done,FarmGrow Inc.,Summer,131km,61%
7795,Loamy,Organic,Arid,76,Integrated Pest Management,Late Summer,Potato,20C,Medium-Rare,CropLife Solutions,Winter,132km,22%
7796,Saline,Compost,Arid,68,Chemical Control - Organic Pesticides,Autumn,Tomato,29C,Rare,FarmGrow Inc.,Autumn,133km,21%
7797,Sandy,Organic,Arid,72,Chemical Control - Synthetic Pesticides,Winter,Tomato,21C,Overdone,FarmGrow Inc.,Autumn,130km,76%
7798,Sandy,Organic,Tropical,84,Biological Control - Predatory Insects,Autumn,Lettuce,27C,Rare,AgriSeeds Co.,Spring,132km,33%
7799,Loamy,Chemical,Tropical,82,Biological Control - Predatory Insects,Autumn,Potato,24C,Medium-Rare,CropLife Solutions,Winter,128km,72%
7800,Loamy,Organic,Arid,74,Integrated Pest Management,Winter,Potato,30C,Well-Done,GreenFields,Autumn,128km,60%
7801,Clay,Compost,Tropical,77,Biological Control - Predatory Insects,Early Spring,Carrot,21C,Medium-Rare,CropLife Solutions,Autumn,129km,40%
7802,Loamy,Chemical,Temperate,75,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,22C,Medium,AgriSeeds Co.,Autumn,133km,56%
7803,Saline,Compost,Temperate,67,Chemical Control - Organic Pesticides,Winter,Wheat,28C,Overdone,GreenFields,Spring,128km,68%
7804,Clay,Compost,Arid,77,Chemical Control - Synthetic Pesticides,Late Summer,Potato,34C,Medium-Rare,FarmGrow Inc.,Autumn,133km,99%
7805,Loamy,Chemical,Temperate,60,Chemical Control - Synthetic Pesticides,Autumn,Carrot,22C,Medium-Well,CropLife Solutions,Winter,132km,37%
7806,Loamy,Compost,Temperate,71,Integrated Pest Management,Autumn,Wheat,23C,Medium-Rare,GreenFields,Winter,132km,29%
7807,Loamy,Chemical,Arid,79,Integrated Pest Management,Winter,Potato,31C,Medium,FarmGrow Inc.,Autumn,128km,73%
7808,Clay,Organic,Temperate,69,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,31C,Overdone,AgriSeeds Co.,Autumn,131km,31%
7809,Sandy,Organic,Temperate,79,Integrated Pest Management,Late Spring,Lettuce,31C,Medium-Well,AgriSeeds Co.,Summer,133km,23%
7810,Loamy,Compost,Arid,72,Chemical Control - Organic Pesticides,Early Spring,Wheat,29C,Rare,GreenFields,Spring,130km,62%
7811,Sandy,Organic,Temperate,81,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,29C,Overdone,FarmGrow Inc.,Summer,128km,65%
7812,Clay,Compost,Tropical,71,Integrated Pest Management,Late Spring,Tomato,24C,Well-Done,CropLife Solutions,Summer,130km,87%
7813,Loamy,Organic,Tropical,75,Integrated Pest Management,Late Spring,Tomato,34C,Overdone,CropLife Solutions,Spring,134km,75%
7814,Clay,Organic,Tropical,70,Chemical Control - Organic Pesticides,Winter,Wheat,29C,Medium-Well,GreenFields,Summer,128km,54%
7815,Sandy,Organic,Temperate,83,Integrated Pest Management,Late Summer,Potato,31C,Medium-Rare,FarmGrow Inc.,Summer,128km,83%
7816,Loamy,Compost,Tropical,85,Chemical Control - Synthetic Pesticides,Autumn,Corn,29C,Rare,CropLife Solutions,Winter,129km,20%
7817,Saline,Compost,Arid,64,Integrated Pest Management,Late Spring,Wheat,28C,Medium-Well,CropLife Solutions,Summer,131km,96%
7818,Sandy,Compost,Arid,77,Integrated Pest Management,Late Spring,Potato,24C,Well-Done,CropLife Solutions,Summer,129km,38%
7819,Clay,Organic,Tropical,84,Integrated Pest Management,Winter,Corn,25C,Well-Done,FarmGrow Inc.,Autumn,133km,54%
7820,Clay,Organic,Temperate,71,Chemical Control - Organic Pesticides,Late Summer,Tomato,33C,Medium,CropLife Solutions,Summer,133km,21%
7821,Clay,Chemical,Arid,82,Biological Control - Predatory Insects,Late Summer,Corn,34C,Medium,CropLife Solutions,Spring,129km,54%
7822,Saline,Compost,Temperate,78,Biological Control - Predatory Insects,Late Summer,Carrot,29C,Overdone,AgriSeeds Co.,Autumn,128km,31%
7823,Saline,Chemical,Tropical,71,Chemical Control - Organic Pesticides,Late Spring,Corn,25C,Medium,AgriSeeds Co.,Summer,132km,63%
7824,Clay,Chemical,Arid,84,Integrated Pest Management,Winter,Wheat,33C,Medium,FarmGrow Inc.,Summer,131km,55%
7825,Clay,Chemical,Arid,60,Chemical Control - Organic Pesticides,Early Spring,Carrot,21C,Medium-Rare,GreenFields,Summer,131km,44%
7826,Saline,Compost,Arid,70,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,27C,Medium,GreenFields,Winter,130km,60%
7827,Clay,Chemical,Tropical,73,Chemical Control - Organic Pesticides,Autumn,Carrot,26C,Medium-Well,GreenFields,Autumn,129km,95%
7828,Clay,Chemical,Temperate,65,Chemical Control - Synthetic Pesticides,Early Spring,Potato,34C,Rare,FarmGrow Inc.,Autumn,133km,27%
7829,Loamy,Organic,Tropical,78,Biological Control - Predatory Insects,Late Summer,Carrot,29C,Well-Done,AgriSeeds Co.,Spring,130km,71%
7830,Loamy,Organic,Tropical,78,Chemical Control - Synthetic Pesticides,Early Spring,Corn,20C,Medium-Well,AgriSeeds Co.,Winter,129km,24%
7831,Sandy,Organic,Tropical,73,Integrated Pest Management,Early Spring,Lettuce,28C,Overdone,CropLife Solutions,Autumn,128km,76%
7832,Sandy,Chemical,Temperate,84,Chemical Control - Organic Pesticides,Autumn,Potato,21C,Well-Done,GreenFields,Spring,133km,36%
7833,Loamy,Compost,Tropical,75,Chemical Control - Organic Pesticides,Autumn,Corn,24C,Rare,FarmGrow Inc.,Autumn,128km,22%
7834,Saline,Chemical,Temperate,81,Biological Control - Predatory Insects,Autumn,Wheat,30C,Well-Done,GreenFields,Spring,129km,47%
7835,Saline,Compost,Tropical,85,Integrated Pest Management,Early Summer,Wheat,25C,Medium-Well,GreenFields,Autumn,128km,49%
7836,Sandy,Organic,Temperate,66,Chemical Control - Organic Pesticides,Late Spring,Tomato,29C,Rare,AgriSeeds Co.,Autumn,129km,37%
7837,Loamy,Organic,Temperate,66,Chemical Control - Organic Pesticides,Late Spring,Wheat,31C,Well-Done,CropLife Solutions,Spring,134km,54%
7838,Saline,Organic,Temperate,66,Integrated Pest Management,Late Summer,Potato,26C,Medium-Well,GreenFields,Spring,134km,48%
7839,Clay,Compost,Tropical,69,Chemical Control - Organic Pesticides,Late Spring,Wheat,30C,Medium-Rare,AgriSeeds Co.,Summer,133km,31%
7840,Clay,Compost,Tropical,64,Biological Control - Predatory Insects,Autumn,Tomato,24C,Medium,GreenFields,Spring,130km,87%
7841,Clay,Chemical,Tropical,61,Chemical Control - Synthetic Pesticides,Autumn,Wheat,20C,Rare,GreenFields,Winter,130km,54%
7842,Clay,Organic,Arid,65,Biological Control - Predatory Insects,Winter,Lettuce,28C,Well-Done,CropLife Solutions,Summer,128km,87%
7843,Loamy,Compost,Temperate,62,Chemical Control - Organic Pesticides,Early Summer,Potato,27C,Overdone,GreenFields,Summer,133km,28%
7844,Clay,Compost,Arid,75,Biological Control - Predatory Insects,Early Spring,Tomato,20C,Well-Done,CropLife Solutions,Autumn,134km,85%
7845,Saline,Organic,Arid,67,Biological Control - Predatory Insects,Winter,Corn,21C,Medium,CropLife Solutions,Winter,128km,55%
7846,Loamy,Chemical,Temperate,68,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,27C,Medium-Rare,AgriSeeds Co.,Summer,133km,68%
7847,Sandy,Organic,Tropical,83,Integrated Pest Management,Late Spring,Tomato,24C,Overdone,FarmGrow Inc.,Spring,134km,97%
7848,Loamy,Organic,Arid,63,Chemical Control - Organic Pesticides,Late Spring,Tomato,29C,Medium-Well,CropLife Solutions,Autumn,134km,55%
7849,Loamy,Organic,Tropical,79,Integrated Pest Management,Autumn,Tomato,28C,Medium-Rare,CropLife Solutions,Spring,129km,69%
7850,Loamy,Chemical,Tropical,81,Chemical Control - Synthetic Pesticides,Winter,Lettuce,22C,Medium-Rare,AgriSeeds Co.,Spring,133km,24%
7851,Saline,Organic,Tropical,84,Integrated Pest Management,Late Spring,Wheat,20C,Rare,FarmGrow Inc.,Winter,131km,64%
7852,Loamy,Organic,Arid,60,Integrated Pest Management,Late Summer,Lettuce,27C,Rare,AgriSeeds Co.,Autumn,131km,71%
7853,Loamy,Organic,Temperate,82,Chemical Control - Synthetic Pesticides,Winter,Carrot,29C,Medium-Rare,FarmGrow Inc.,Spring,129km,55%
7854,Loamy,Compost,Temperate,84,Chemical Control - Organic Pesticides,Late Summer,Wheat,33C,Medium-Rare,AgriSeeds Co.,Winter,131km,35%
7855,Sandy,Organic,Tropical,82,Integrated Pest Management,Early Summer,Carrot,31C,Well-Done,CropLife Solutions,Spring,130km,22%
7856,Saline,Organic,Arid,76,Biological Control - Predatory Insects,Autumn,Carrot,22C,Medium-Well,AgriSeeds Co.,Spring,132km,54%
7857,Saline,Organic,Arid,75,Biological Control - Predatory Insects,Late Summer,Corn,33C,Rare,FarmGrow Inc.,Spring,130km,69%
7858,Loamy,Chemical,Arid,85,Biological Control - Predatory Insects,Late Spring,Lettuce,33C,Medium-Well,FarmGrow Inc.,Autumn,131km,86%
7859,Saline,Chemical,Temperate,67,Chemical Control - Organic Pesticides,Late Spring,Corn,33C,Medium-Rare,CropLife Solutions,Autumn,130km,41%
7860,Clay,Organic,Tropical,70,Integrated Pest Management,Early Summer,Tomato,24C,Medium,AgriSeeds Co.,Spring,131km,64%
7861,Clay,Chemical,Tropical,78,Biological Control - Predatory Insects,Late Summer,Carrot,24C,Well-Done,GreenFields,Autumn,134km,100%
7862,Saline,Organic,Tropical,64,Biological Control - Predatory Insects,Late Spring,Potato,33C,Rare,GreenFields,Summer,130km,40%
7863,Sandy,Compost,Temperate,82,Chemical Control - Organic Pesticides,Winter,Corn,23C,Well-Done,GreenFields,Spring,132km,100%
7864,Saline,Organic,Temperate,83,Chemical Control - Organic Pesticides,Late Spring,Carrot,31C,Medium-Well,AgriSeeds Co.,Winter,129km,66%
7865,Loamy,Organic,Arid,73,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,26C,Rare,FarmGrow Inc.,Autumn,132km,89%
7866,Sandy,Compost,Arid,65,Integrated Pest Management,Winter,Tomato,32C,Medium-Well,FarmGrow Inc.,Winter,130km,44%
7867,Loamy,Organic,Arid,69,Biological Control - Predatory Insects,Late Summer,Tomato,34C,Medium-Well,GreenFields,Summer,132km,44%
7868,Loamy,Compost,Tropical,60,Biological Control - Predatory Insects,Early Spring,Wheat,31C,Rare,CropLife Solutions,Summer,132km,26%
7869,Sandy,Organic,Temperate,82,Biological Control - Predatory Insects,Late Spring,Lettuce,30C,Well-Done,FarmGrow Inc.,Winter,134km,87%
7870,Saline,Organic,Temperate,79,Integrated Pest Management,Autumn,Tomato,25C,Overdone,CropLife Solutions,Summer,134km,70%
7871,Sandy,Compost,Arid,62,Chemical Control - Organic Pesticides,Winter,Lettuce,25C,Medium,FarmGrow Inc.,Autumn,134km,58%
7872,Loamy,Compost,Tropical,85,Chemical Control - Organic Pesticides,Late Summer,Wheat,31C,Well-Done,GreenFields,Autumn,132km,65%
7873,Clay,Organic,Tropical,85,Chemical Control - Organic Pesticides,Late Summer,Lettuce,25C,Medium,FarmGrow Inc.,Winter,131km,31%
7874,Sandy,Compost,Temperate,61,Integrated Pest Management,Early Spring,Carrot,21C,Well-Done,FarmGrow Inc.,Winter,134km,70%
7875,Sandy,Chemical,Tropical,68,Chemical Control - Organic Pesticides,Late Spring,Potato,32C,Overdone,AgriSeeds Co.,Winter,130km,97%
7876,Sandy,Chemical,Temperate,60,Integrated Pest Management,Late Spring,Wheat,32C,Rare,FarmGrow Inc.,Autumn,134km,30%
7877,Clay,Organic,Tropical,73,Chemical Control - Organic Pesticides,Autumn,Wheat,34C,Well-Done,CropLife Solutions,Spring,128km,43%
7878,Saline,Compost,Arid,85,Chemical Control - Organic Pesticides,Late Summer,Lettuce,25C,Rare,GreenFields,Spring,129km,85%
7879,Loamy,Chemical,Tropical,79,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,26C,Well-Done,AgriSeeds Co.,Summer,133km,80%
7880,Loamy,Chemical,Temperate,64,Chemical Control - Organic Pesticides,Early Spring,Lettuce,32C,Medium,AgriSeeds Co.,Spring,134km,51%
7881,Clay,Chemical,Temperate,68,Integrated Pest Management,Early Spring,Wheat,25C,Medium-Rare,AgriSeeds Co.,Autumn,132km,37%
7882,Clay,Chemical,Temperate,78,Biological Control - Predatory Insects,Winter,Tomato,30C,Well-Done,FarmGrow Inc.,Autumn,130km,34%
7883,Loamy,Organic,Arid,63,Biological Control - Predatory Insects,Late Summer,Corn,21C,Medium-Well,FarmGrow Inc.,Spring,134km,73%
7884,Saline,Organic,Temperate,80,Chemical Control - Organic Pesticides,Late Summer,Potato,25C,Overdone,CropLife Solutions,Summer,130km,31%
7885,Saline,Compost,Temperate,77,Chemical Control - Organic Pesticides,Late Summer,Lettuce,32C,Well-Done,GreenFields,Autumn,131km,93%
7886,Loamy,Compost,Temperate,84,Biological Control - Predatory Insects,Autumn,Lettuce,32C,Rare,AgriSeeds Co.,Spring,128km,61%
7887,Sandy,Chemical,Arid,74,Chemical Control - Organic Pesticides,Late Spring,Carrot,21C,Well-Done,FarmGrow Inc.,Winter,131km,52%
7888,Saline,Organic,Arid,72,Integrated Pest Management,Autumn,Tomato,24C,Overdone,FarmGrow Inc.,Spring,132km,54%
7889,Saline,Compost,Arid,60,Chemical Control - Synthetic Pesticides,Early Summer,Corn,29C,Overdone,GreenFields,Summer,133km,43%
7890,Clay,Organic,Arid,71,Chemical Control - Synthetic Pesticides,Late Summer,Potato,27C,Well-Done,GreenFields,Spring,132km,74%
7891,Clay,Compost,Temperate,82,Chemical Control - Synthetic Pesticides,Winter,Tomato,32C,Rare,CropLife Solutions,Summer,133km,34%
7892,Sandy,Organic,Temperate,85,Chemical Control - Organic Pesticides,Early Summer,Lettuce,31C,Medium,AgriSeeds Co.,Winter,134km,34%
7893,Sandy,Compost,Tropical,69,Integrated Pest Management,Early Spring,Corn,31C,Medium-Rare,FarmGrow Inc.,Autumn,128km,60%
7894,Sandy,Organic,Temperate,85,Chemical Control - Organic Pesticides,Late Summer,Potato,26C,Well-Done,AgriSeeds Co.,Autumn,129km,45%
7895,Clay,Compost,Tropical,63,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,32C,Rare,CropLife Solutions,Winter,130km,27%
7896,Saline,Chemical,Temperate,68,Chemical Control - Organic Pesticides,Late Spring,Potato,21C,Medium-Well,FarmGrow Inc.,Summer,131km,69%
7897,Saline,Chemical,Arid,83,Chemical Control - Organic Pesticides,Winter,Wheat,21C,Rare,AgriSeeds Co.,Spring,132km,66%
7898,Clay,Chemical,Temperate,78,Chemical Control - Organic Pesticides,Winter,Lettuce,25C,Well-Done,AgriSeeds Co.,Winter,134km,87%
7899,Sandy,Compost,Arid,65,Chemical Control - Synthetic Pesticides,Autumn,Potato,31C,Overdone,GreenFields,Spring,133km,86%
7900,Saline,Compost,Tropical,69,Integrated Pest Management,Autumn,Tomato,32C,Overdone,GreenFields,Spring,128km,78%
7901,Sandy,Chemical,Tropical,65,Biological Control - Predatory Insects,Late Summer,Carrot,27C,Rare,GreenFields,Winter,132km,68%
7902,Loamy,Compost,Arid,64,Integrated Pest Management,Winter,Lettuce,33C,Medium-Well,FarmGrow Inc.,Winter,128km,58%
7903,Clay,Chemical,Arid,68,Chemical Control - Synthetic Pesticides,Autumn,Tomato,27C,Well-Done,CropLife Solutions,Spring,130km,50%
7904,Clay,Compost,Arid,66,Chemical Control - Organic Pesticides,Early Summer,Corn,20C,Overdone,GreenFields,Summer,130km,98%
7905,Sandy,Compost,Temperate,71,Biological Control - Predatory Insects,Winter,Wheat,25C,Overdone,FarmGrow Inc.,Spring,128km,61%
7906,Sandy,Compost,Temperate,65,Chemical Control - Organic Pesticides,Late Summer,Corn,23C,Rare,AgriSeeds Co.,Spring,128km,88%
7907,Saline,Chemical,Tropical,81,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,23C,Medium-Well,GreenFields,Winter,128km,100%
7908,Loamy,Compost,Arid,63,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,21C,Medium,FarmGrow Inc.,Winter,130km,44%
7909,Clay,Chemical,Tropical,79,Chemical Control - Organic Pesticides,Early Summer,Lettuce,32C,Overdone,FarmGrow Inc.,Spring,131km,70%
7910,Sandy,Organic,Temperate,70,Integrated Pest Management,Autumn,Carrot,30C,Well-Done,CropLife Solutions,Autumn,134km,74%
7911,Clay,Chemical,Arid,66,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,25C,Medium,CropLife Solutions,Winter,131km,81%
7912,Sandy,Chemical,Temperate,81,Biological Control - Predatory Insects,Early Spring,Wheat,31C,Medium-Rare,FarmGrow Inc.,Autumn,134km,22%
7913,Clay,Compost,Tropical,77,Biological Control - Predatory Insects,Late Spring,Tomato,24C,Well-Done,GreenFields,Winter,128km,94%
7914,Loamy,Compost,Temperate,63,Biological Control - Predatory Insects,Late Summer,Potato,32C,Medium-Well,AgriSeeds Co.,Autumn,128km,93%
7915,Saline,Chemical,Temperate,61,Biological Control - Predatory Insects,Early Spring,Tomato,34C,Rare,CropLife Solutions,Autumn,134km,52%
7916,Sandy,Compost,Arid,82,Integrated Pest Management,Autumn,Potato,26C,Medium,FarmGrow Inc.,Winter,130km,57%
7917,Sandy,Chemical,Tropical,79,Chemical Control - Synthetic Pesticides,Winter,Carrot,33C,Rare,CropLife Solutions,Summer,128km,70%
7918,Loamy,Compost,Temperate,73,Biological Control - Predatory Insects,Early Spring,Wheat,28C,Rare,AgriSeeds Co.,Summer,134km,20%
7919,Saline,Compost,Arid,71,Chemical Control - Synthetic Pesticides,Winter,Carrot,27C,Medium,FarmGrow Inc.,Summer,133km,96%
7920,Loamy,Chemical,Temperate,60,Chemical Control - Organic Pesticides,Autumn,Tomato,22C,Medium-Well,AgriSeeds Co.,Summer,131km,33%
7921,Sandy,Chemical,Temperate,62,Chemical Control - Organic Pesticides,Late Summer,Potato,32C,Medium,FarmGrow Inc.,Autumn,132km,66%
7922,Loamy,Chemical,Arid,73,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,30C,Overdone,AgriSeeds Co.,Autumn,134km,78%
7923,Sandy,Chemical,Arid,75,Integrated Pest Management,Autumn,Potato,34C,Medium-Well,CropLife Solutions,Winter,134km,31%
7924,Saline,Compost,Tropical,83,Integrated Pest Management,Early Spring,Lettuce,28C,Medium,AgriSeeds Co.,Winter,131km,89%
7925,Loamy,Chemical,Tropical,70,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,27C,Medium-Rare,CropLife Solutions,Spring,132km,73%
7926,Saline,Chemical,Temperate,83,Chemical Control - Organic Pesticides,Late Spring,Corn,32C,Rare,CropLife Solutions,Winter,131km,31%
7927,Clay,Organic,Arid,80,Chemical Control - Organic Pesticides,Late Summer,Carrot,23C,Medium-Rare,GreenFields,Spring,131km,76%
7928,Saline,Organic,Temperate,79,Chemical Control - Organic Pesticides,Early Summer,Tomato,34C,Well-Done,FarmGrow Inc.,Autumn,132km,88%
7929,Clay,Organic,Temperate,75,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,31C,Overdone,AgriSeeds Co.,Autumn,128km,62%
7930,Loamy,Chemical,Arid,60,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,32C,Medium-Rare,CropLife Solutions,Winter,132km,47%
7931,Clay,Organic,Tropical,61,Chemical Control - Organic Pesticides,Early Summer,Lettuce,23C,Rare,AgriSeeds Co.,Winter,129km,24%
7932,Clay,Organic,Temperate,80,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,31C,Well-Done,CropLife Solutions,Spring,128km,52%
7933,Saline,Organic,Arid,70,Chemical Control - Organic Pesticides,Late Spring,Corn,25C,Well-Done,AgriSeeds Co.,Spring,133km,69%
7934,Clay,Chemical,Temperate,69,Chemical Control - Organic Pesticides,Late Summer,Tomato,32C,Rare,GreenFields,Winter,134km,81%
7935,Sandy,Chemical,Tropical,79,Chemical Control - Organic Pesticides,Early Spring,Potato,25C,Overdone,AgriSeeds Co.,Winter,134km,59%
7936,Sandy,Compost,Temperate,77,Chemical Control - Organic Pesticides,Early Summer,Carrot,22C,Overdone,CropLife Solutions,Winter,134km,35%
7937,Loamy,Organic,Arid,74,Biological Control - Predatory Insects,Late Summer,Wheat,20C,Overdone,FarmGrow Inc.,Autumn,132km,98%
7938,Sandy,Chemical,Temperate,76,Chemical Control - Organic Pesticides,Autumn,Lettuce,23C,Medium-Rare,GreenFields,Autumn,134km,50%
7939,Clay,Compost,Tropical,70,Chemical Control - Synthetic Pesticides,Winter,Wheat,31C,Medium,GreenFields,Summer,134km,44%
7940,Saline,Organic,Arid,85,Biological Control - Predatory Insects,Late Spring,Potato,25C,Rare,FarmGrow Inc.,Summer,128km,39%
7941,Loamy,Compost,Temperate,73,Biological Control - Predatory Insects,Early Summer,Lettuce,29C,Well-Done,FarmGrow Inc.,Autumn,130km,83%
7942,Sandy,Compost,Temperate,62,Integrated Pest Management,Early Spring,Lettuce,21C,Medium-Well,FarmGrow Inc.,Winter,128km,88%
7943,Sandy,Compost,Arid,67,Chemical Control - Organic Pesticides,Late Spring,Carrot,34C,Medium-Well,FarmGrow Inc.,Spring,129km,55%
7944,Loamy,Organic,Arid,83,Chemical Control - Synthetic Pesticides,Winter,Carrot,25C,Well-Done,AgriSeeds Co.,Spring,132km,45%
7945,Saline,Chemical,Arid,83,Chemical Control - Organic Pesticides,Winter,Lettuce,33C,Medium,CropLife Solutions,Summer,129km,68%
7946,Loamy,Chemical,Temperate,78,Biological Control - Predatory Insects,Late Summer,Carrot,23C,Medium-Well,GreenFields,Winter,133km,45%
7947,Loamy,Compost,Tropical,64,Integrated Pest Management,Late Spring,Tomato,23C,Rare,AgriSeeds Co.,Autumn,128km,67%
7948,Clay,Organic,Temperate,61,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,28C,Rare,AgriSeeds Co.,Winter,132km,49%
7949,Saline,Organic,Tropical,65,Biological Control - Predatory Insects,Autumn,Carrot,20C,Overdone,CropLife Solutions,Summer,132km,76%
7950,Loamy,Chemical,Temperate,84,Biological Control - Predatory Insects,Early Spring,Tomato,31C,Medium-Well,FarmGrow Inc.,Autumn,131km,98%
7951,Clay,Chemical,Arid,60,Chemical Control - Synthetic Pesticides,Early Spring,Corn,34C,Medium,GreenFields,Spring,133km,83%
7952,Clay,Chemical,Arid,60,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,29C,Medium-Rare,AgriSeeds Co.,Autumn,129km,45%
7953,Sandy,Compost,Arid,79,Chemical Control - Synthetic Pesticides,Early Spring,Potato,28C,Medium-Rare,CropLife Solutions,Winter,131km,71%
