id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
10538,Sandy,Chemical,Tropical,63,Chemical Control - Synthetic Pesticides,Autumn,Wheat,20C,Medium,AgriSeeds Co.,Summer,134km,37%
10539,Sandy,Organic,Tropical,77,Chemical Control - Synthetic Pesticides,Early Spring,Potato,27C,Rare,CropLife Solutions,Spring,133km,43%
10540,Sandy,Chemical,Temperate,76,Integrated Pest Management,Early Summer,Potato,27C,Overdone,FarmGrow Inc.,Summer,134km,60%
10541,Saline,Chemical,Arid,84,Integrated Pest Management,Late Spring,Wheat,20C,Well-Done,GreenFields,Summer,133km,24%
10542,Loamy,Chemical,Tropical,81,Chemical Control - Synthetic Pesticides,Early Spring,Potato,21C,Rare,FarmGrow Inc.,Spring,131km,50%
10543,Clay,Chemical,Tropical,66,Biological Control - Predatory Insects,Late Spring,Carrot,30C,Medium-Rare,FarmGrow Inc.,Spring,132km,98%
10544,Saline,Organic,Arid,78,Integrated Pest Management,Early Summer,Lettuce,30C,Medium-Rare,GreenFields,Autumn,132km,74%
10545,Saline,Compost,Arid,81,Biological Control - Predatory Insects,Late Spring,Potato,20C,Medium-Rare,FarmGrow Inc.,Summer,132km,53%
10546,Loamy,Organic,Temperate,70,Integrated Pest Management,Autumn,Tomato,32C,Rare,GreenFields,Autumn,132km,76%
10547,Sandy,Chemical,Temperate,60,Chemical Control - Synthetic Pesticides,Autumn,Wheat,20C,Overdone,CropLife Solutions,Summer,130km,97%
10548,Loamy,Chemical,Tropical,79,Biological Control - Predatory Insects,Autumn,Carrot,33C,Medium,CropLife Solutions,Autumn,132km,69%
10549,Clay,Chemical,Arid,72,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,34C,Well-Done,AgriSeeds Co.,Winter,132km,73%
10550,Loamy,Compost,Arid,66,Biological Control - Predatory Insects,Winter,Potato,22C,Overdone,AgriSeeds Co.,Autumn,128km,62%
10551,Saline,Chemical,Arid,66,Biological Control - Predatory Insects,Winter,Wheat,28C,Overdone,FarmGrow Inc.,Winter,131km,22%
10552,Sandy,Organic,Arid,78,Chemical Control - Organic Pesticides,Autumn,Potato,29C,Overdone,AgriSeeds Co.,Spring,130km,22%
10553,Saline,Chemical,Arid,76,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,32C,Overdone,CropLife Solutions,Winter,130km,30%
10554,Saline,Compost,Temperate,84,Biological Control - Predatory Insects,Early Summer,Wheat,23C,Well-Done,CropLife Solutions,Spring,128km,72%
10555,Saline,Organic,Temperate,69,Biological Control - Predatory Insects,Autumn,Potato,32C,Rare,GreenFields,Autumn,132km,93%
10556,Loamy,Compost,Temperate,64,Chemical Control - Organic Pesticides,Autumn,Tomato,30C,Medium-Rare,GreenFields,Autumn,130km,23%
10557,Loamy,Chemical,Tropical,73,Chemical Control - Synthetic Pesticides,Early Summer,Corn,26C,Well-Done,AgriSeeds Co.,Summer,132km,53%
10558,Sandy,Organic,Temperate,71,Chemical Control - Synthetic Pesticides,Winter,Tomato,26C,Rare,FarmGrow Inc.,Autumn,134km,55%
10559,Loamy,Chemical,Arid,85,Integrated Pest Management,Autumn,Carrot,28C,Well-Done,FarmGrow Inc.,Spring,131km,86%
10560,Loamy,Organic,Tropical,77,Biological Control - Predatory Insects,Autumn,Lettuce,22C,Medium-Well,GreenFields,Spring,131km,21%
10561,Saline,Organic,Arid,72,Chemical Control - Synthetic Pesticides,Autumn,Tomato,24C,Rare,AgriSeeds Co.,Autumn,132km,32%
10562,Clay,Organic,Temperate,76,Integrated Pest Management,Late Spring,Corn,34C,Medium,AgriSeeds Co.,Spring,134km,94%
10563,Saline,Compost,Arid,77,Integrated Pest Management,Winter,Tomato,21C,Well-Done,GreenFields,Winter,133km,58%
10564,Sandy,Compost,Tropical,67,Chemical Control - Organic Pesticides,Early Spring,Corn,22C,Well-Done,GreenFields,Winter,134km,43%
10565,Sandy,Organic,Temperate,66,Chemical Control - Synthetic Pesticides,Winter,Tomato,27C,Well-Done,CropLife Solutions,Summer,128km,88%
10566,Sandy,Organic,Tropical,69,Chemical Control - Organic Pesticides,Late Summer,Tomato,22C,Rare,GreenFields,Winter,131km,68%
10567,Saline,Organic,Temperate,85,Integrated Pest Management,Early Spring,Corn,20C,Rare,GreenFields,Autumn,132km,83%
10568,Loamy,Chemical,Arid,82,Chemical Control - Organic Pesticides,Winter,Wheat,20C,Well-Done,AgriSeeds Co.,Summer,129km,45%
10569,Saline,Compost,Arid,75,Integrated Pest Management,Late Spring,Tomato,23C,Well-Done,GreenFields,Winter,132km,41%
10570,Loamy,Compost,Tropical,82,Biological Control - Predatory Insects,Autumn,Lettuce,28C,Rare,GreenFields,Winter,130km,21%
10571,Sandy,Chemical,Arid,60,Integrated Pest Management,Autumn,Potato,28C,Medium,FarmGrow Inc.,Autumn,130km,63%
10572,Clay,Organic,Arid,77,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,20C,Well-Done,CropLife Solutions,Autumn,128km,30%
10573,Clay,Organic,Arid,85,Biological Control - Predatory Insects,Late Summer,Tomato,23C,Rare,FarmGrow Inc.,Summer,129km,43%
10574,Saline,Organic,Arid,74,Biological Control - Predatory Insects,Winter,Potato,29C,Medium,GreenFields,Spring,129km,95%
10575,Loamy,Organic,Temperate,68,Biological Control - Predatory Insects,Late Summer,Lettuce,28C,Well-Done,FarmGrow Inc.,Summer,134km,98%
10576,Loamy,Organic,Temperate,69,Biological Control - Predatory Insects,Autumn,Tomato,25C,Medium-Well,AgriSeeds Co.,Spring,134km,73%
10577,Sandy,Compost,Temperate,67,Chemical Control - Synthetic Pesticides,Winter,Tomato,20C,Overdone,FarmGrow Inc.,Winter,130km,69%
10578,Sandy,Chemical,Arid,61,Chemical Control - Organic Pesticides,Late Summer,Lettuce,34C,Well-Done,AgriSeeds Co.,Summer,131km,22%
10579,Saline,Compost,Tropical,68,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,25C,Overdone,CropLife Solutions,Spring,128km,24%
10580,Sandy,Organic,Arid,83,Biological Control - Predatory Insects,Winter,Wheat,27C,Medium-Well,AgriSeeds Co.,Summer,134km,26%
10581,Saline,Compost,Tropical,82,Chemical Control - Organic Pesticides,Late Summer,Potato,31C,Medium-Rare,AgriSeeds Co.,Spring,132km,94%
10582,Sandy,Organic,Tropical,74,Chemical Control - Organic Pesticides,Winter,Corn,34C,Medium-Rare,FarmGrow Inc.,Summer,133km,62%
10583,Sandy,Compost,Temperate,63,Biological Control - Predatory Insects,Late Summer,Wheat,22C,Medium,GreenFields,Autumn,131km,45%
10584,Saline,Organic,Temperate,60,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,22C,Rare,FarmGrow Inc.,Spring,128km,30%
10585,Saline,Compost,Tropical,60,Integrated Pest Management,Autumn,Tomato,22C,Well-Done,FarmGrow Inc.,Spring,129km,98%
10586,Sandy,Compost,Arid,82,Chemical Control - Organic Pesticides,Winter,Carrot,26C,Rare,FarmGrow Inc.,Winter,131km,47%
10587,Loamy,Compost,Temperate,80,Biological Control - Predatory Insects,Late Spring,Tomato,24C,Rare,GreenFields,Spring,129km,89%
10588,Saline,Chemical,Tropical,79,Chemical Control - Organic Pesticides,Autumn,Carrot,31C,Rare,GreenFields,Summer,132km,54%
10589,Sandy,Chemical,Arid,74,Integrated Pest Management,Autumn,Carrot,24C,Rare,CropLife Solutions,Autumn,130km,67%
10590,Clay,Compost,Arid,62,Integrated Pest Management,Autumn,Lettuce,29C,Well-Done,CropLife Solutions,Summer,129km,33%
10591,Loamy,Compost,Tropical,85,Biological Control - Predatory Insects,Early Spring,Tomato,29C,Well-Done,GreenFields,Spring,130km,47%
10592,Loamy,Organic,Tropical,80,Integrated Pest Management,Late Spring,Lettuce,28C,Overdone,AgriSeeds Co.,Summer,132km,73%
10593,Sandy,Chemical,Arid,73,Chemical Control - Organic Pesticides,Late Summer,Potato,26C,Rare,FarmGrow Inc.,Autumn,133km,53%
10594,Saline,Organic,Temperate,78,Biological Control - Predatory Insects,Winter,Tomato,20C,Rare,CropLife Solutions,Autumn,131km,93%
10595,Loamy,Organic,Tropical,83,Chemical Control - Synthetic Pesticides,Early Spring,Potato,29C,Rare,FarmGrow Inc.,Autumn,129km,46%
10596,Loamy,Compost,Tropical,72,Chemical Control - Organic Pesticides,Early Summer,Wheat,25C,Medium-Well,CropLife Solutions,Summer,132km,58%
10597,Sandy,Compost,Tropical,70,Chemical Control - Synthetic Pesticides,Autumn,Potato,31C,Medium-Well,FarmGrow Inc.,Spring,132km,46%
10598,Saline,Chemical,Arid,65,Chemical Control - Synthetic Pesticides,Autumn,Corn,29C,Medium-Well,AgriSeeds Co.,Summer,130km,59%
10599,Clay,Chemical,Arid,71,Chemical Control - Organic Pesticides,Winter,Corn,27C,Rare,GreenFields,Winter,132km,42%
10600,Loamy,Chemical,Tropical,76,Chemical Control - Organic Pesticides,Winter,Lettuce,28C,Medium,CropLife Solutions,Spring,134km,74%
10601,Clay,Organic,Tropical,64,Chemical Control - Organic Pesticides,Early Summer,Corn,22C,Medium-Well,GreenFields,Autumn,130km,51%
10602,Sandy,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Late Summer,Carrot,34C,Medium-Well,CropLife Solutions,Autumn,133km,21%
10603,Loamy,Compost,Tropical,85,Chemical Control - Organic Pesticides,Early Summer,Corn,22C,Overdone,FarmGrow Inc.,Autumn,131km,94%
10604,Loamy,Organic,Tropical,72,Integrated Pest Management,Late Summer,Lettuce,31C,Medium,CropLife Solutions,Winter,128km,25%
10605,Saline,Chemical,Arid,63,Chemical Control - Organic Pesticides,Early Spring,Wheat,27C,Rare,AgriSeeds Co.,Autumn,132km,35%
10606,Saline,Compost,Arid,68,Chemical Control - Organic Pesticides,Early Spring,Wheat,24C,Well-Done,AgriSeeds Co.,Spring,132km,35%
10607,Loamy,Chemical,Temperate,72,Chemical Control - Synthetic Pesticides,Late Spring,Potato,33C,Well-Done,AgriSeeds Co.,Winter,132km,72%
10608,Sandy,Compost,Arid,78,Biological Control - Predatory Insects,Autumn,Lettuce,24C,Rare,FarmGrow Inc.,Spring,134km,76%
10609,Loamy,Organic,Tropical,75,Chemical Control - Organic Pesticides,Winter,Carrot,21C,Overdone,AgriSeeds Co.,Winter,128km,83%
10610,Clay,Organic,Arid,71,Integrated Pest Management,Winter,Tomato,27C,Overdone,AgriSeeds Co.,Summer,130km,66%
10611,Sandy,Compost,Temperate,64,Chemical Control - Organic Pesticides,Autumn,Tomato,23C,Well-Done,GreenFields,Spring,131km,64%
10612,Loamy,Compost,Temperate,81,Biological Control - Predatory Insects,Late Summer,Carrot,27C,Overdone,GreenFields,Summer,132km,70%
10613,Sandy,Organic,Arid,74,Biological Control - Predatory Insects,Winter,Lettuce,29C,Overdone,CropLife Solutions,Winter,128km,20%
10614,Saline,Compost,Arid,82,Chemical Control - Synthetic Pesticides,Winter,Lettuce,20C,Well-Done,AgriSeeds Co.,Summer,133km,36%
10615,Loamy,Organic,Tropical,77,Integrated Pest Management,Late Summer,Tomato,30C,Medium-Rare,AgriSeeds Co.,Spring,133km,77%
10616,Sandy,Chemical,Arid,70,Integrated Pest Management,Winter,Corn,25C,Overdone,AgriSeeds Co.,Spring,131km,90%
10617,Saline,Organic,Tropical,63,Chemical Control - Organic Pesticides,Early Summer,Tomato,27C,Medium,FarmGrow Inc.,Summer,131km,72%
10618,Clay,Compost,Tropical,62,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,31C,Well-Done,FarmGrow Inc.,Summer,130km,94%
10619,Loamy,Chemical,Arid,77,Biological Control - Predatory Insects,Late Spring,Wheat,23C,Overdone,CropLife Solutions,Spring,134km,67%
10620,Loamy,Organic,Tropical,85,Chemical Control - Organic Pesticides,Winter,Tomato,28C,Overdone,AgriSeeds Co.,Summer,133km,69%
10621,Loamy,Chemical,Arid,73,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,30C,Rare,AgriSeeds Co.,Spring,132km,65%
10622,Sandy,Organic,Tropical,63,Integrated Pest Management,Late Summer,Carrot,29C,Well-Done,FarmGrow Inc.,Summer,128km,52%
10623,Saline,Compost,Temperate,62,Chemical Control - Organic Pesticides,Early Summer,Wheat,33C,Overdone,GreenFields,Spring,132km,82%
10624,Clay,Compost,Tropical,70,Chemical Control - Organic Pesticides,Late Spring,Carrot,23C,Well-Done,GreenFields,Autumn,134km,29%
10625,Sandy,Organic,Tropical,65,Chemical Control - Organic Pesticides,Early Spring,Carrot,21C,Well-Done,AgriSeeds Co.,Spring,131km,90%
10626,Saline,Compost,Arid,83,Biological Control - Predatory Insects,Winter,Potato,20C,Medium-Rare,AgriSeeds Co.,Autumn,132km,71%
10627,Loamy,Chemical,Tropical,65,Chemical Control - Synthetic Pesticides,Winter,Wheat,20C,Well-Done,FarmGrow Inc.,Summer,134km,25%
10628,Saline,Organic,Tropical,69,Biological Control - Predatory Insects,Autumn,Corn,26C,Overdone,GreenFields,Winter,132km,33%
10629,Sandy,Organic,Tropical,71,Biological Control - Predatory Insects,Winter,Lettuce,22C,Overdone,GreenFields,Summer,133km,84%
10630,Sandy,Compost,Arid,84,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,21C,Well-Done,CropLife Solutions,Winter,130km,97%
10631,Saline,Chemical,Temperate,61,Integrated Pest Management,Early Summer,Carrot,22C,Medium-Well,GreenFields,Winter,128km,42%
10632,Saline,Organic,Tropical,80,Biological Control - Predatory Insects,Autumn,Corn,33C,Medium-Well,GreenFields,Summer,131km,60%
10633,Saline,Compost,Temperate,79,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,23C,Rare,GreenFields,Autumn,130km,23%
10634,Loamy,Compost,Arid,72,Chemical Control - Synthetic Pesticides,Winter,Potato,27C,Well-Done,AgriSeeds Co.,Autumn,128km,92%
10635,Sandy,Chemical,Arid,61,Integrated Pest Management,Late Spring,Carrot,30C,Medium-Rare,CropLife Solutions,Spring,131km,65%
10636,Loamy,Chemical,Tropical,65,Integrated Pest Management,Winter,Tomato,31C,Overdone,CropLife Solutions,Spring,133km,75%
10637,Sandy,Organic,Temperate,85,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,22C,Medium-Well,GreenFields,Autumn,131km,85%
10638,Saline,Organic,Temperate,68,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,20C,Medium-Well,GreenFields,Winter,130km,45%
10639,Loamy,Organic,Tropical,62,Biological Control - Predatory Insects,Early Spring,Tomato,23C,Rare,AgriSeeds Co.,Autumn,132km,39%
10640,Clay,Chemical,Arid,62,Biological Control - Predatory Insects,Early Summer,Corn,33C,Medium,FarmGrow Inc.,Spring,133km,65%
10641,Saline,Chemical,Arid,62,Chemical Control - Organic Pesticides,Autumn,Tomato,21C,Overdone,FarmGrow Inc.,Spring,133km,67%
10642,Loamy,Chemical,Tropical,67,Biological Control - Predatory Insects,Autumn,Corn,29C,Well-Done,AgriSeeds Co.,Autumn,133km,85%
10643,Clay,Chemical,Temperate,77,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,28C,Overdone,FarmGrow Inc.,Winter,129km,60%
10644,Clay,Compost,Temperate,83,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,20C,Well-Done,GreenFields,Summer,128km,50%
10645,Sandy,Compost,Temperate,60,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,26C,Medium-Well,AgriSeeds Co.,Spring,133km,92%
10646,Sandy,Organic,Arid,68,Chemical Control - Organic Pesticides,Early Summer,Potato,25C,Medium-Well,AgriSeeds Co.,Winter,133km,91%
10647,Loamy,Compost,Arid,67,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,32C,Medium,AgriSeeds Co.,Winter,129km,45%
10648,Saline,Organic,Arid,64,Chemical Control - Synthetic Pesticides,Winter,Corn,28C,Medium-Rare,FarmGrow Inc.,Winter,128km,64%
10649,Sandy,Chemical,Temperate,74,Chemical Control - Synthetic Pesticides,Late Spring,Corn,24C,Well-Done,GreenFields,Autumn,132km,62%
10650,Loamy,Organic,Tropical,71,Chemical Control - Synthetic Pesticides,Early Summer,Corn,33C,Medium-Well,FarmGrow Inc.,Summer,131km,96%
10651,Saline,Organic,Tropical,61,Biological Control - Predatory Insects,Late Summer,Carrot,27C,Medium-Well,GreenFields,Winter,131km,42%
10652,Saline,Chemical,Tropical,64,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,22C,Medium-Well,FarmGrow Inc.,Autumn,129km,38%
10653,Sandy,Organic,Arid,72,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,27C,Rare,GreenFields,Spring,134km,89%
10654,Sandy,Organic,Arid,83,Chemical Control - Synthetic Pesticides,Autumn,Tomato,23C,Medium-Rare,GreenFields,Spring,133km,97%
10655,Loamy,Chemical,Arid,85,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,30C,Medium,FarmGrow Inc.,Summer,130km,35%
10656,Clay,Chemical,Arid,68,Biological Control - Predatory Insects,Early Summer,Carrot,20C,Medium-Well,FarmGrow Inc.,Summer,130km,72%
10657,Loamy,Organic,Arid,62,Integrated Pest Management,Late Summer,Potato,20C,Overdone,FarmGrow Inc.,Spring,131km,38%
10658,Clay,Chemical,Arid,64,Biological Control - Predatory Insects,Late Summer,Corn,33C,Overdone,AgriSeeds Co.,Winter,134km,69%
10659,Clay,Organic,Arid,81,Integrated Pest Management,Early Spring,Lettuce,32C,Medium,AgriSeeds Co.,Autumn,130km,29%
10660,Clay,Compost,Temperate,80,Biological Control - Predatory Insects,Late Spring,Corn,24C,Overdone,AgriSeeds Co.,Summer,128km,76%
10661,Clay,Compost,Temperate,73,Biological Control - Predatory Insects,Late Spring,Carrot,24C,Rare,CropLife Solutions,Summer,129km,47%
10662,Saline,Chemical,Arid,72,Integrated Pest Management,Early Spring,Corn,33C,Overdone,CropLife Solutions,Spring,134km,36%
10663,Sandy,Organic,Arid,63,Integrated Pest Management,Autumn,Tomato,31C,Well-Done,FarmGrow Inc.,Autumn,129km,83%
10664,Saline,Compost,Tropical,81,Biological Control - Predatory Insects,Autumn,Potato,27C,Medium-Rare,GreenFields,Summer,132km,40%
10665,Clay,Organic,Arid,85,Chemical Control - Organic Pesticides,Winter,Wheat,23C,Medium-Rare,GreenFields,Spring,128km,95%
10666,Clay,Compost,Temperate,63,Chemical Control - Organic Pesticides,Early Spring,Potato,21C,Medium,GreenFields,Winter,128km,77%
10667,Loamy,Chemical,Tropical,75,Integrated Pest Management,Late Spring,Potato,26C,Rare,GreenFields,Spring,131km,84%
10668,Saline,Compost,Tropical,62,Chemical Control - Organic Pesticides,Late Summer,Carrot,22C,Well-Done,AgriSeeds Co.,Spring,132km,22%
10669,Saline,Compost,Arid,73,Chemical Control - Organic Pesticides,Early Summer,Lettuce,21C,Well-Done,CropLife Solutions,Autumn,131km,67%
10670,Sandy,Organic,Arid,64,Chemical Control - Organic Pesticides,Early Spring,Potato,31C,Overdone,CropLife Solutions,Autumn,134km,82%
10671,Sandy,Chemical,Temperate,65,Integrated Pest Management,Late Spring,Potato,26C,Well-Done,FarmGrow Inc.,Autumn,134km,58%
10672,Sandy,Compost,Arid,80,Integrated Pest Management,Winter,Carrot,33C,Well-Done,FarmGrow Inc.,Autumn,133km,88%
10673,Sandy,Chemical,Tropical,66,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,24C,Medium,FarmGrow Inc.,Autumn,133km,64%
10674,Sandy,Compost,Tropical,75,Chemical Control - Organic Pesticides,Late Spring,Potato,34C,Medium-Well,CropLife Solutions,Autumn,128km,41%
10675,Loamy,Compost,Tropical,65,Chemical Control - Organic Pesticides,Late Spring,Carrot,30C,Medium-Rare,FarmGrow Inc.,Spring,129km,81%
10676,Sandy,Compost,Tropical,61,Chemical Control - Organic Pesticides,Late Summer,Potato,32C,Well-Done,GreenFields,Autumn,128km,69%
10677,Sandy,Chemical,Tropical,68,Integrated Pest Management,Winter,Corn,27C,Rare,GreenFields,Autumn,134km,90%
10678,Clay,Compost,Temperate,70,Biological Control - Predatory Insects,Winter,Tomato,27C,Well-Done,GreenFields,Summer,134km,27%
10679,Sandy,Organic,Arid,77,Chemical Control - Organic Pesticides,Early Spring,Potato,31C,Rare,FarmGrow Inc.,Winter,132km,27%
10680,Sandy,Compost,Temperate,73,Biological Control - Predatory Insects,Early Spring,Wheat,26C,Medium-Well,CropLife Solutions,Spring,128km,20%
10681,Loamy,Organic,Tropical,63,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,27C,Medium-Rare,FarmGrow Inc.,Autumn,133km,37%
10682,Loamy,Compost,Tropical,71,Chemical Control - Synthetic Pesticides,Autumn,Carrot,23C,Overdone,AgriSeeds Co.,Autumn,133km,85%
10683,Sandy,Organic,Tropical,75,Chemical Control - Organic Pesticides,Early Spring,Corn,26C,Well-Done,GreenFields,Autumn,133km,31%
10684,Loamy,Compost,Arid,74,Integrated Pest Management,Autumn,Wheat,30C,Well-Done,CropLife Solutions,Summer,131km,20%
10685,Sandy,Compost,Tropical,72,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,27C,Medium,CropLife Solutions,Autumn,133km,94%
10686,Loamy,Organic,Tropical,75,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,21C,Medium-Well,CropLife Solutions,Summer,132km,33%
10687,Clay,Compost,Temperate,72,Chemical Control - Synthetic Pesticides,Winter,Wheat,31C,Rare,GreenFields,Autumn,130km,79%
10688,Loamy,Chemical,Tropical,76,Integrated Pest Management,Late Spring,Potato,31C,Medium,FarmGrow Inc.,Summer,134km,63%
10689,Saline,Compost,Arid,84,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,30C,Medium-Well,GreenFields,Autumn,133km,48%
10690,Loamy,Compost,Arid,66,Biological Control - Predatory Insects,Early Summer,Carrot,28C,Rare,AgriSeeds Co.,Spring,132km,56%
10691,Loamy,Compost,Arid,65,Chemical Control - Organic Pesticides,Late Spring,Corn,28C,Well-Done,GreenFields,Summer,130km,48%
10692,Saline,Organic,Tropical,67,Biological Control - Predatory Insects,Early Summer,Tomato,23C,Overdone,AgriSeeds Co.,Autumn,128km,35%
10693,Clay,Chemical,Temperate,62,Biological Control - Predatory Insects,Early Spring,Corn,34C,Well-Done,AgriSeeds Co.,Autumn,133km,32%
10694,Saline,Compost,Tropical,61,Chemical Control - Organic Pesticides,Early Spring,Potato,23C,Medium-Well,FarmGrow Inc.,Winter,128km,25%
10695,Loamy,Chemical,Tropical,61,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,30C,Rare,AgriSeeds Co.,Spring,131km,41%
10696,Clay,Compost,Tropical,70,Chemical Control - Organic Pesticides,Late Spring,Lettuce,24C,Medium-Well,CropLife Solutions,Autumn,128km,46%
10697,Saline,Organic,Arid,83,Integrated Pest Management,Early Summer,Wheat,31C,Overdone,GreenFields,Winter,129km,23%
10698,Sandy,Compost,Temperate,70,Chemical Control - Organic Pesticides,Early Summer,Wheat,30C,Rare,FarmGrow Inc.,Winter,130km,22%
10699,Saline,Chemical,Temperate,74,Chemical Control - Synthetic Pesticides,Winter,Carrot,24C,Rare,GreenFields,Autumn,132km,54%
10700,Saline,Organic,Tropical,67,Biological Control - Predatory Insects,Early Summer,Carrot,34C,Overdone,FarmGrow Inc.,Autumn,130km,47%
10701,Loamy,Organic,Arid,78,Biological Control - Predatory Insects,Late Spring,Wheat,25C,Medium-Well,FarmGrow Inc.,Autumn,132km,93%
10702,Saline,Chemical,Tropical,72,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,24C,Rare,GreenFields,Spring,131km,23%
10703,Saline,Compost,Arid,64,Biological Control - Predatory Insects,Late Spring,Corn,29C,Medium,GreenFields,Winter,132km,80%
10704,Clay,Compost,Tropical,70,Chemical Control - Organic Pesticides,Late Spring,Lettuce,24C,Well-Done,FarmGrow Inc.,Spring,128km,94%
10705,Clay,Compost,Temperate,70,Integrated Pest Management,Autumn,Potato,29C,Medium,FarmGrow Inc.,Summer,133km,25%
10706,Sandy,Compost,Temperate,77,Chemical Control - Synthetic Pesticides,Early Spring,Corn,29C,Medium-Well,GreenFields,Winter,131km,46%
10707,Saline,Organic,Temperate,68,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,26C,Well-Done,AgriSeeds Co.,Spring,133km,62%
10708,Saline,Chemical,Arid,70,Chemical Control - Organic Pesticides,Early Spring,Lettuce,31C,Medium,GreenFields,Summer,132km,43%
10709,Sandy,Organic,Arid,78,Integrated Pest Management,Late Spring,Potato,21C,Medium-Rare,CropLife Solutions,Winter,133km,75%
10710,Loamy,Organic,Temperate,61,Integrated Pest Management,Late Spring,Carrot,32C,Medium-Well,GreenFields,Autumn,128km,21%
10711,Sandy,Chemical,Arid,85,Biological Control - Predatory Insects,Autumn,Corn,29C,Medium-Well,AgriSeeds Co.,Summer,130km,62%
10712,Saline,Chemical,Arid,75,Chemical Control - Synthetic Pesticides,Winter,Lettuce,31C,Well-Done,CropLife Solutions,Autumn,134km,24%
10713,Loamy,Compost,Arid,65,Biological Control - Predatory Insects,Winter,Wheat,33C,Medium-Rare,AgriSeeds Co.,Summer,129km,20%
10714,Sandy,Chemical,Tropical,82,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,21C,Medium-Well,AgriSeeds Co.,Summer,128km,91%
10715,Clay,Compost,Arid,69,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,28C,Well-Done,CropLife Solutions,Autumn,132km,49%
10716,Sandy,Organic,Arid,73,Integrated Pest Management,Late Summer,Potato,22C,Rare,AgriSeeds Co.,Winter,134km,20%
10717,Loamy,Organic,Tropical,61,Biological Control - Predatory Insects,Early Summer,Potato,28C,Medium,GreenFields,Autumn,133km,27%
10718,Saline,Compost,Arid,65,Biological Control - Predatory Insects,Late Summer,Carrot,21C,Well-Done,FarmGrow Inc.,Winter,129km,37%
10719,Saline,Compost,Tropical,82,Integrated Pest Management,Early Summer,Wheat,20C,Overdone,CropLife Solutions,Autumn,132km,87%
10720,Saline,Compost,Temperate,84,Chemical Control - Organic Pesticides,Early Spring,Corn,26C,Well-Done,AgriSeeds Co.,Spring,131km,38%
10721,Sandy,Compost,Tropical,79,Chemical Control - Organic Pesticides,Early Summer,Potato,21C,Well-Done,AgriSeeds Co.,Winter,131km,30%
10722,Loamy,Chemical,Tropical,73,Chemical Control - Organic Pesticides,Early Summer,Wheat,21C,Medium,AgriSeeds Co.,Autumn,129km,74%
10723,Clay,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Winter,Wheat,24C,Well-Done,FarmGrow Inc.,Summer,128km,92%
10724,Saline,Chemical,Tropical,65,Chemical Control - Organic Pesticides,Late Summer,Tomato,29C,Rare,GreenFields,Autumn,128km,52%
10725,Loamy,Compost,Temperate,64,Biological Control - Predatory Insects,Early Spring,Corn,33C,Medium-Well,AgriSeeds Co.,Spring,129km,95%
10726,Sandy,Chemical,Tropical,62,Chemical Control - Synthetic Pesticides,Winter,Lettuce,30C,Medium,FarmGrow Inc.,Winter,133km,96%
10727,Clay,Organic,Temperate,68,Chemical Control - Synthetic Pesticides,Winter,Tomato,34C,Medium,GreenFields,Summer,130km,55%
10728,Saline,Compost,Arid,72,Chemical Control - Organic Pesticides,Early Summer,Lettuce,30C,Well-Done,CropLife Solutions,Autumn,133km,91%
10729,Loamy,Chemical,Tropical,75,Chemical Control - Organic Pesticides,Late Summer,Tomato,26C,Well-Done,GreenFields,Winter,130km,32%
10730,Saline,Organic,Tropical,82,Chemical Control - Organic Pesticides,Late Spring,Wheat,34C,Medium-Well,CropLife Solutions,Autumn,131km,22%
10731,Clay,Organic,Arid,71,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,26C,Medium-Rare,AgriSeeds Co.,Winter,128km,76%
